x-axis,1,2,3
-9.04400E-03,+2.62864319E+00,+18.96105498E+00,-37.98416853E+00
-9.03100E-03,+2.59346731E+00,+12.22738659E+00,-35.97411823E+00
-9.01800E-03,+2.55326630E+00,+8.40829108E+00,-37.98416853E+00
-9.00500E-03,+2.55326630E+00,+6.09673327E+00,-37.23039967E+00
-8.99200E-03,+2.51809042E+00,+4.58919557E+00,-37.73291224E+00
-8.97900E-03,+2.51306530E+00,+3.98618049E+00,-35.97411823E+00
-8.96600E-03,+2.51306530E+00,+3.68467295E+00,-37.98416853E+00
-8.95300E-03,+2.49798992E+00,+3.68467295E+00,-37.98416853E+00
-8.94000E-03,+2.47286429E+00,+3.58417044E+00,-37.98416853E+00
-8.92700E-03,+2.47286429E+00,+2.57914531E+00,-35.97411823E+00
-8.91400E-03,+2.47286429E+00,+2.17713525E+00,-35.97411823E+00
-8.90100E-03,+2.43266329E+00,+2.07663274E+00,-35.97411823E+00
-8.88800E-03,+2.46783917E+00,+1.97613022E+00,-36.22537452E+00
-8.87500E-03,+2.43266329E+00,+2.07663274E+00,-35.97411823E+00
-8.86200E-03,+2.39748741E+00,+2.17713525E+00,-35.97411823E+00
-8.84900E-03,+2.40753766E+00,+1.27261263E+00,-35.97411823E+00
-8.83600E-03,+2.39246228E+00,+1.27261263E+00,-35.97411823E+00
-8.82300E-03,+2.39246228E+00,+1.27261263E+00,-35.97411823E+00
-8.81000E-03,+2.35728640E+00,+1.97613022E+00,-35.97411823E+00
-8.79700E-03,+2.32713565E+00,+770.10006E-03,-34.71783680E+00
-8.78400E-03,+2.34723615E+00,+1.27261263E+00,-35.72286194E+00
-8.77100E-03,+2.35226128E+00,+1.27261263E+00,-35.22034937E+00
-8.75800E-03,+2.27688440E+00,+1.27261263E+00,-35.97411823E+00
-8.74500E-03,+2.31206027E+00,+1.57412017E+00,-35.97411823E+00
-8.73200E-03,+2.27185927E+00,+1.17211012E+00,-35.97411823E+00
-8.71900E-03,+2.25678389E+00,+1.27261263E+00,-34.71783680E+00
-8.70600E-03,+2.23165826E+00,+1.27261263E+00,-34.21532422E+00
-8.69300E-03,+2.21658289E+00,+971.10509E-03,-35.97411823E+00
-8.68000E-03,+2.23165826E+00,-234.92507E-03,-34.21532422E+00
-8.66700E-03,+2.17638188E+00,+1.57412017E+00,-35.22034937E+00
-8.65400E-03,+2.15628138E+00,+569.09504E-03,-33.96406794E+00
-8.64100E-03,+2.19145726E+00,+971.10509E-03,-35.97411823E+00
-8.62800E-03,+2.15125626E+00,+1.17211012E+00,-35.97411823E+00
-8.61500E-03,+2.11105525E+00,+468.59252E-03,-34.71783680E+00
-8.60200E-03,+2.11608038E+00,+468.59252E-03,-35.97411823E+00
-8.58900E-03,+2.11105525E+00,+468.59252E-03,-34.71783680E+00
-8.57600E-03,+2.11105525E+00,+1.17211012E+00,-35.97411823E+00
-8.56300E-03,+2.08592962E+00,+971.10509E-03,-35.22034937E+00
-8.55000E-03,+2.07085425E+00,-234.92507E-03,-33.96406794E+00
-8.53700E-03,+2.06080400E+00,+770.10006E-03,-35.97411823E+00
-8.52400E-03,+2.06582912E+00,+1.27261263E+00,-35.72286194E+00
-8.51100E-03,+2.03065324E+00,+971.10509E-03,-33.96406794E+00
-8.49800E-03,+2.03065324E+00,+569.09504E-03,-33.96406794E+00
-8.48500E-03,+1.99045224E+00,+1.27261263E+00,-33.96406794E+00
-8.47200E-03,+1.98542711E+00,+1.27261263E+00,-33.96406794E+00
-8.45900E-03,+1.96532661E+00,+1.47361766E+00,-33.96406794E+00
-8.44600E-03,+1.95527636E+00,+569.09504E-03,-32.20527393E+00
-8.43300E-03,+1.97537686E+00,+1.27261263E+00,-33.96406794E+00
-8.42000E-03,+1.95025123E+00,+1.27261263E+00,-33.96406794E+00
-8.40700E-03,+1.91005023E+00,+1.27261263E+00,-33.96406794E+00
-8.39400E-03,+1.90502510E+00,+468.59252E-03,-33.96406794E+00
-8.38100E-03,+1.86984922E+00,+770.10006E-03,-33.96406794E+00
-8.36800E-03,+1.87487435E+00,+1.87562771E+00,-33.71281165E+00
-8.35500E-03,+1.84472360E+00,+1.27261263E+00,-33.96406794E+00
-8.34200E-03,+1.86984922E+00,+1.27261263E+00,-33.96406794E+00
-8.32900E-03,+1.84472360E+00,+1.27261263E+00,-33.21029908E+00
-8.31600E-03,+1.82462309E+00,+1.37311515E+00,-33.96406794E+00
-8.30300E-03,+1.78944721E+00,+1.27261263E+00,-33.96406794E+00
-8.29000E-03,+1.78944721E+00,+1.37311515E+00,-33.96406794E+00
-8.27700E-03,+1.76432159E+00,+2.37814028E+00,-33.96406794E+00
-8.26400E-03,+1.75427134E+00,+2.07663274E+00,-33.96406794E+00
-8.25100E-03,+1.77437184E+00,+2.57914531E+00,-33.21029908E+00
-8.23800E-03,+1.71407033E+00,+2.88065284E+00,-33.96406794E+00
-8.22500E-03,+1.70904521E+00,+2.88065284E+00,-32.70778650E+00
-8.21200E-03,+1.67386933E+00,+2.88065284E+00,-33.71281165E+00
-8.19900E-03,+1.70904521E+00,+3.68467295E+00,-32.70778650E+00
-8.18600E-03,+1.67386933E+00,+4.38819054E+00,-31.95401764E+00
-8.17300E-03,+1.65376882E+00,+4.99120563E+00,-33.21029908E+00
-8.16000E-03,+1.63366832E+00,+6.09673327E+00,-33.71281165E+00
-8.14700E-03,+1.65376882E+00,+7.70477349E+00,-33.21029908E+00
-8.13400E-03,+1.62361807E+00,+11.72487402E+00,-32.20527393E+00
-8.12100E-03,+1.60351757E+00,+19.76507509E+00,-32.70778650E+00
-8.10800E-03,+1.62361807E+00,+31.02135658E+00,-31.95401764E+00
-8.09500E-03,+1.56331656E+00,+38.25753754E+00,-32.70778650E+00
-8.08200E-03,+1.54824119E+00,+52.72989947E+00,-31.95401764E+00
-8.06900E-03,+1.54824119E+00,+63.18216085E+00,-33.21029908E+00
-8.05600E-03,+1.50804018E+00,+76.95100518E+00,-31.95401764E+00
-8.04300E-03,+1.53316581E+00,+104.08668379E+00,-31.95401764E+00
-8.03000E-03,+1.50804018E+00,+111.52386978E+00,-31.95401764E+00
-8.01700E-03,+1.50804018E+00,+112.72989994E+00,-31.95401764E+00
-8.00400E-03,+1.47286430E+00,+112.22738737E+00,-33.71281165E+00
-7.99100E-03,+1.48291455E+00,+112.52889491E+00,-31.95401764E+00
-7.97800E-03,+1.46783918E+00,+111.52386978E+00,-33.71281165E+00
-7.96500E-03,+1.44271355E+00,+111.42336726E+00,-31.95401764E+00
-7.95200E-03,+1.46281405E+00,+95.24246261E+00,-31.95401764E+00
-7.93900E-03,+1.42763817E+00,+86.19723641E+00,-32.70778650E+00
-7.92600E-03,+1.46281405E+00,+79.96608058E+00,-33.46155536E+00
-7.91300E-03,+1.41256280E+00,+73.63442224E+00,-31.95401764E+00
-7.90000E-03,+1.38743717E+00,+66.39824128E+00,-30.19522363E+00
-7.88700E-03,+1.39748742E+00,+61.07160807E+00,-31.95401764E+00
-7.87400E-03,+1.38743717E+00,+52.02638187E+00,-30.19522363E+00
-7.86100E-03,+1.34723616E+00,+47.40326626E+00,-31.95401764E+00
-7.84800E-03,+1.35226129E+00,+43.18216070E+00,-31.95401764E+00
-7.83500E-03,+1.30703516E+00,+41.97613054E+00,-31.95401764E+00
-7.82200E-03,+1.30703516E+00,+38.96105514E+00,-31.95401764E+00
-7.80900E-03,+1.30703516E+00,+34.23743701E+00,-30.69773620E+00
-7.79600E-03,+1.26683415E+00,+29.51381888E+00,-29.94396734E+00
-7.78300E-03,+1.26683415E+00,+27.30276359E+00,-30.69773620E+00
-7.77000E-03,+1.26683415E+00,+24.68969824E+00,-31.95401764E+00
-7.75700E-03,+1.24170853E+00,+23.78517562E+00,-31.95401764E+00
-7.74400E-03,+1.26180903E+00,+21.47361782E+00,-31.70276135E+00
-7.73100E-03,+1.20150752E+00,+18.45854241E+00,-31.20024878E+00
-7.71800E-03,+1.22663315E+00,+17.45351728E+00,-29.94396734E+00
-7.70500E-03,+1.18643215E+00,+16.54899466E+00,-29.94396734E+00
-7.69200E-03,+1.18643215E+00,+15.74497455E+00,-31.70276135E+00
-7.67900E-03,+1.18643215E+00,+14.13693434E+00,-31.95401764E+00
-7.66600E-03,+1.15125627E+00,+13.33291423E+00,-30.19522363E+00
-7.65300E-03,+1.14623114E+00,+13.33291423E+00,-29.94396734E+00
-7.64000E-03,+1.14120602E+00,+12.42839161E+00,-31.70276135E+00
-7.62700E-03,+1.10603014E+00,+12.02638156E+00,-29.94396734E+00
-7.61400E-03,+1.14120602E+00,+11.62437151E+00,-29.94396734E+00
-7.60100E-03,+1.08090451E+00,+11.22236145E+00,-31.95401764E+00
-7.58800E-03,+1.10100501E+00,+10.92085391E+00,-29.94396734E+00
-7.57500E-03,+1.10603014E+00,+11.22236145E+00,-29.94396734E+00
-7.56200E-03,+1.06582913E+00,+12.42839161E+00,-30.19522363E+00
-7.54900E-03,+1.04070350E+00,+10.92085391E+00,-29.94396734E+00
-7.53600E-03,+1.02060300E+00,+10.31783883E+00,-29.94396734E+00
-7.52300E-03,+1.01055275E+00,+10.92085391E+00,-29.94396734E+00
-7.51000E-03,+1.01557788E+00,+10.11683381E+00,-29.94396734E+00
-7.49700E-03,+1.00050250E+00,+10.61934637E+00,-29.94396734E+00
-7.48400E-03,+1.02060300E+00,+9.41331621E+00,-29.94396734E+00
-7.47100E-03,+985.42712E-03,+9.11180867E+00,-28.68768590E+00
-7.45800E-03,+985.42712E-03,+9.91582878E+00,-29.94396734E+00
-7.44500E-03,+945.22612E-03,+8.50879359E+00,-29.94396734E+00
-7.43200E-03,+945.22612E-03,+7.70477349E+00,-29.94396734E+00
-7.41900E-03,+945.22612E-03,+7.40326595E+00,-29.94396734E+00
-7.40600E-03,+905.02511E-03,+7.50376846E+00,-29.94396734E+00
-7.39300E-03,+905.02511E-03,+6.09673327E+00,-28.68768590E+00
-7.38000E-03,+869.84923E-03,+6.19723579E+00,-29.94396734E+00
-7.36700E-03,+905.02511E-03,+6.90075338E+00,-30.69773620E+00
-7.35400E-03,+864.82411E-03,+6.19723579E+00,-29.69271105E+00
-7.34100E-03,+864.82411E-03,+5.79522573E+00,-29.94396734E+00
-7.32800E-03,+859.79898E-03,+5.29271317E+00,-29.94396734E+00
-7.31500E-03,+849.74873E-03,+5.29271317E+00,-29.94396734E+00
-7.30200E-03,+859.79898E-03,+4.48869306E+00,-29.69271105E+00
-7.28900E-03,+809.54773E-03,+4.68969809E+00,-29.94396734E+00
-7.27600E-03,+819.59798E-03,+4.48869306E+00,-28.18517333E+00
-7.26300E-03,+784.42210E-03,+4.48869306E+00,-29.94396734E+00
-7.25000E-03,+819.59798E-03,+3.68467295E+00,-29.69271105E+00
-7.23700E-03,+784.42210E-03,+3.68467295E+00,-29.94396734E+00
-7.22400E-03,+749.24622E-03,+3.68467295E+00,-27.93391705E+00
-7.21100E-03,+744.22109E-03,+3.68467295E+00,-28.68768590E+00
-7.19800E-03,+744.22109E-03,+2.88065284E+00,-28.18517333E+00
-7.18500E-03,+719.09547E-03,+2.88065284E+00,-29.19019848E+00
-7.17200E-03,+704.02009E-03,+2.78015033E+00,-27.93391705E+00
-7.15900E-03,+704.02009E-03,+2.88065284E+00,-28.68768590E+00
-7.14600E-03,+704.02009E-03,+2.88065284E+00,-28.18517333E+00
-7.13300E-03,+704.02009E-03,+2.27763777E+00,-29.19019848E+00
-7.12000E-03,+704.02009E-03,+2.07663274E+00,-29.69271105E+00
-7.10700E-03,+663.81909E-03,+2.07663274E+00,-27.93391705E+00
-7.09400E-03,+663.81909E-03,+1.27261263E+00,-28.18517333E+00
-7.08100E-03,+663.81909E-03,+1.07160760E+00,-29.19019848E+00
-7.06800E-03,+623.61808E-03,+1.97613022E+00,-27.93391705E+00
-7.05500E-03,+623.61808E-03,+1.27261263E+00,-27.93391705E+00
-7.04200E-03,+623.61808E-03,+569.09504E-03,-28.18517333E+00
-7.02900E-03,+608.54270E-03,+971.10509E-03,-28.68768590E+00
-7.01600E-03,+618.59296E-03,+1.27261263E+00,-27.93391705E+00
-7.00300E-03,+573.36683E-03,+1.27261263E+00,-27.93391705E+00
-6.99000E-03,+588.44220E-03,+1.27261263E+00,-27.93391705E+00
-6.97700E-03,+568.34170E-03,+1.57412017E+00,-27.93391705E+00
-6.96400E-03,+543.21607E-03,+1.17211012E+00,-29.44145476E+00
-6.95100E-03,+543.21607E-03,+468.59252E-03,-28.68768590E+00
-6.93800E-03,+538.19095E-03,-234.92507E-03,-27.93391705E+00
-6.92500E-03,+528.14070E-03,+468.59252E-03,-27.93391705E+00
-6.91200E-03,+508.04019E-03,+468.59252E-03,-29.69271105E+00
-6.89900E-03,+503.01507E-03,+468.59252E-03,-27.93391705E+00
-6.88600E-03,+503.01507E-03,+468.59252E-03,-28.18517333E+00
-6.87300E-03,+477.88944E-03,+971.10509E-03,-26.67763561E+00
-6.86000E-03,+467.83919E-03,-134.42255E-03,-27.93391705E+00
-6.84700E-03,+487.93969E-03,+468.59252E-03,-28.68768590E+00
-6.83400E-03,+462.81406E-03,+468.59252E-03,-26.17512304E+00
-6.82100E-03,+447.73869E-03,+971.10509E-03,-27.93391705E+00
-6.80800E-03,+422.61306E-03,+1.27261263E+00,-27.93391705E+00
-6.79500E-03,+422.61306E-03,+468.59252E-03,-27.93391705E+00
-6.78200E-03,+422.61306E-03,+1.17211012E+00,-26.17512304E+00
-6.76900E-03,+407.53768E-03,-33.92004E-03,-27.93391705E+00
-6.75600E-03,+387.43718E-03,+468.59252E-03,-27.93391705E+00
-6.74300E-03,+407.53768E-03,+468.59252E-03,-25.92386675E+00
-6.73000E-03,+417.58793E-03,+468.59252E-03,-26.17512304E+00
-6.71700E-03,+367.33668E-03,-335.42758E-03,-27.93391705E+00
-6.70400E-03,+382.41205E-03,+468.59252E-03,-27.93391705E+00
-6.69100E-03,+342.21105E-03,-33.92004E-03,-26.67763561E+00
-6.67800E-03,+342.21105E-03,-234.92507E-03,-25.92386675E+00
-6.66500E-03,+342.21105E-03,-335.42758E-03,-27.93391705E+00
-6.65200E-03,+342.21105E-03,-234.92507E-03,-27.68266076E+00
-6.63900E-03,+317.08542E-03,+468.59252E-03,-27.18014819E+00
-6.62600E-03,+337.18592E-03,+468.59252E-03,-27.93391705E+00
-6.61300E-03,+302.01004E-03,-335.42758E-03,-25.92386675E+00
-6.60000E-03,+302.01004E-03,+468.59252E-03,-27.68266076E+00
-6.58700E-03,+286.93467E-03,-33.92004E-03,-25.92386675E+00
-6.57400E-03,+296.98492E-03,+368.09001E-03,-25.92386675E+00
-6.56100E-03,+261.80904E-03,+468.59252E-03,-27.93391705E+00
-6.54800E-03,+266.83417E-03,-234.92507E-03,-25.92386675E+00
-6.53500E-03,+236.68341E-03,-33.92004E-03,-25.92386675E+00
-6.52200E-03,+261.80904E-03,+468.59252E-03,-27.68266076E+00
-6.50900E-03,+221.60804E-03,+468.59252E-03,-24.66758531E+00
-6.49600E-03,+186.43216E-03,-335.42758E-03,-25.67261046E+00
-6.48300E-03,+221.60804E-03,-335.42758E-03,-26.67763561E+00
-6.47000E-03,+221.60804E-03,-335.42758E-03,-25.67261046E+00
-6.45700E-03,+181.40703E-03,+167.08499E-03,-25.92386675E+00
-6.44400E-03,+186.43216E-03,-335.42758E-03,-25.92386675E+00
-6.43100E-03,+181.40703E-03,-33.92004E-03,-25.92386675E+00
-6.41800E-03,+181.40703E-03,-234.92507E-03,-25.92386675E+00
-6.40500E-03,+166.33165E-03,-33.92004E-03,-25.92386675E+00
-6.39200E-03,+146.23115E-03,-335.42758E-03,-25.92386675E+00
-6.37900E-03,+166.33165E-03,+167.08499E-03,-25.92386675E+00
-6.36600E-03,+176.38191E-03,+468.59252E-03,-25.92386675E+00
-6.35300E-03,+141.20603E-03,+167.08499E-03,-25.92386675E+00
-6.34000E-03,+146.23115E-03,-335.42758E-03,-27.68266076E+00
-6.32700E-03,+116.08040E-03,-33.92004E-03,-25.92386675E+00
-6.31400E-03,+106.03015E-03,-335.42758E-03,-25.92386675E+00
-6.30100E-03,+126.13065E-03,+167.08499E-03,-25.92386675E+00
-6.28800E-03,+101.00502E-03,+267.58750E-03,-25.92386675E+00
-6.27500E-03,+101.00502E-03,-33.92004E-03,-24.66758531E+00
-6.26200E-03,+95.97990E-03,+468.59252E-03,-25.92386675E+00
-6.24900E-03,+101.00502E-03,-335.42758E-03,-25.92386675E+00
-6.23600E-03,+65.82914E-03,-335.42758E-03,-24.16507274E+00
-6.22300E-03,+75.87939E-03,+468.59252E-03,-25.92386675E+00
-6.21000E-03,+60.80402E-03,-234.92507E-03,-25.67261046E+00
-6.19700E-03,+35.67839E-03,+669.59755E-03,-25.92386675E+00
-6.18400E-03,+25.62814E-03,+1.17211012E+00,-23.91381645E+00
-6.17100E-03,+20.60301E-03,+167.08499E-03,-24.66758531E+00
-6.15800E-03,+20.60301E-03,+1.17211012E+00,-24.16507274E+00
-6.14500E-03,+35.67839E-03,+971.10509E-03,-25.17009789E+00
-6.13200E-03,+20.60301E-03,+569.09504E-03,-25.67261046E+00
-6.11900E-03,+20.60301E-03,+1.57412017E+00,-25.92386675E+00
-6.10600E-03,+20.60301E-03,+2.17713525E+00,-23.91381645E+00
-6.09300E-03,+5.52764E-03,+3.68467295E+00,-25.92386675E+00
-6.08000E-03,+20.60301E-03,+12.52889413E+00,-25.67261046E+00
-6.06700E-03,-19.59799E-03,+43.58417075E+00,-23.91381645E+00
-6.05400E-03,-19.59799E-03,+88.70979925E+00,-25.67261046E+00
-6.04100E-03,-44.72362E-03,+112.52889491E+00,-25.17009789E+00
-6.02800E-03,-19.59799E-03,+97.45351790E+00,-24.16507274E+00
-6.01500E-03,-44.72362E-03,+73.13190968E+00,-24.66758531E+00
-6.00200E-03,-24.62312E-03,+58.15703519E+00,-23.91381645E+00
-5.98900E-03,-34.67337E-03,+42.57914562E+00,-25.92386675E+00
-5.97600E-03,-54.77387E-03,+36.64949733E+00,-23.66256016E+00
-5.96300E-03,-74.87437E-03,+27.80527616E+00,-23.91381645E+00
-5.95000E-03,-94.97488E-03,+22.98115551E+00,-23.91381645E+00
-5.93700E-03,-59.79900E-03,+19.46356755E+00,-23.41130387E+00
-5.92400E-03,-100.00000E-03,+15.74497455E+00,-23.91381645E+00
-5.91100E-03,-59.79900E-03,+14.43844188E+00,-23.41130387E+00
-5.89800E-03,-94.97488E-03,+11.72487402E+00,-24.16507274E+00
-5.88500E-03,-74.87437E-03,+11.72487402E+00,-25.17009789E+00
-5.87200E-03,-100.00000E-03,+10.82035140E+00,-23.91381645E+00
-5.85900E-03,-100.00000E-03,+10.92085391E+00,-23.91381645E+00
-5.84600E-03,-100.00000E-03,+10.21733632E+00,-23.91381645E+00
-5.83300E-03,-100.00000E-03,+9.61432124E+00,-23.91381645E+00
-5.82000E-03,-100.00000E-03,+9.31281370E+00,-23.66256016E+00
-5.80700E-03,-125.12563E-03,+9.01130616E+00,-23.91381645E+00
-5.79400E-03,-135.17588E-03,+7.80527600E+00,-23.66256016E+00
-5.78100E-03,-115.07538E-03,+7.70477349E+00,-23.91381645E+00
-5.76800E-03,-145.22613E-03,+6.19723579E+00,-23.91381645E+00
-5.75500E-03,-140.20101E-03,+6.39824081E+00,-23.91381645E+00
-5.74200E-03,-140.20101E-03,+5.99623076E+00,-23.66256016E+00
-5.72900E-03,-155.27638E-03,+4.79020060E+00,-21.90376616E+00
-5.71600E-03,-180.40201E-03,+5.19221065E+00,-23.91381645E+00
-5.70300E-03,-140.20101E-03,+4.18718552E+00,-23.16004759E+00
-5.69000E-03,-140.20101E-03,+4.38819054E+00,-23.91381645E+00
-5.67700E-03,-165.32663E-03,+3.68467295E+00,-23.91381645E+00
-5.66400E-03,-175.37689E-03,+3.68467295E+00,-23.66256016E+00
-5.65100E-03,-180.40201E-03,+2.37814028E+00,-23.16004759E+00
-5.63800E-03,-180.40201E-03,+2.17713525E+00,-22.15502244E+00
-5.62500E-03,-180.40201E-03,+2.07663274E+00,-21.90376616E+00
-5.61200E-03,-185.42714E-03,+2.88065284E+00,-22.15502244E+00
-5.59900E-03,-205.52764E-03,+2.07663274E+00,-22.65753501E+00
-5.58600E-03,-215.57789E-03,+2.07663274E+00,-21.90376616E+00
-5.57300E-03,-195.47739E-03,+1.27261263E+00,-21.90376616E+00
-5.56000E-03,-185.42714E-03,+1.37311515E+00,-21.90376616E+00
-5.54700E-03,-205.52764E-03,+1.57412017E+00,-23.16004759E+00
-5.53400E-03,-220.60302E-03,+1.27261263E+00,-23.66256016E+00
-5.52100E-03,-220.60302E-03,+971.10509E-03,-22.65753501E+00
-5.50800E-03,-260.80402E-03,+569.09504E-03,-23.66256016E+00
-5.49500E-03,-220.60302E-03,+971.10509E-03,-22.65753501E+00
-5.48200E-03,-220.60302E-03,+1.17211012E+00,-21.90376616E+00
-5.46900E-03,-245.72864E-03,+468.59252E-03,-23.16004759E+00
-5.45600E-03,-260.80402E-03,+468.59252E-03,-21.90376616E+00
-5.44300E-03,-235.67839E-03,+468.59252E-03,-21.90376616E+00
-5.43000E-03,-260.80402E-03,+468.59252E-03,-21.90376616E+00
-5.41700E-03,-260.80402E-03,+1.27261263E+00,-21.90376616E+00
-5.40400E-03,-260.80402E-03,+468.59252E-03,-23.66256016E+00
-5.39100E-03,-260.80402E-03,+468.59252E-03,-21.90376616E+00
-5.37800E-03,-260.80402E-03,+1.27261263E+00,-21.90376616E+00
-5.36500E-03,-235.67839E-03,+468.59252E-03,-21.90376616E+00
-5.35200E-03,-260.80402E-03,+468.59252E-03,-21.90376616E+00
-5.33900E-03,-275.87940E-03,+468.59252E-03,-21.14999730E+00
-5.32600E-03,-301.00502E-03,+368.09001E-03,-21.90376616E+00
-5.31300E-03,-275.87940E-03,-335.42758E-03,-21.90376616E+00
-5.30000E-03,-301.00502E-03,+368.09001E-03,-21.90376616E+00
-5.28700E-03,-275.87940E-03,-335.42758E-03,-21.90376616E+00
-5.27400E-03,-301.00502E-03,+468.59252E-03,-21.90376616E+00
-5.26100E-03,-301.00502E-03,+267.58750E-03,-20.64748472E+00
-5.24800E-03,-336.18090E-03,+468.59252E-03,-20.14497215E+00
-5.23500E-03,-301.00502E-03,-536.43261E-03,-20.64748472E+00
-5.22200E-03,-301.00502E-03,-234.92507E-03,-21.90376616E+00
-5.20900E-03,-341.20603E-03,+468.59252E-03,-21.90376616E+00
-5.19600E-03,-306.03015E-03,-335.42758E-03,-19.89371586E+00
-5.18300E-03,-301.00502E-03,-33.92004E-03,-19.89371586E+00
-5.17000E-03,-336.18090E-03,+368.09001E-03,-20.14497215E+00
-5.15700E-03,-341.20603E-03,+167.08499E-03,-19.89371586E+00
-5.14400E-03,-341.20603E-03,+569.09504E-03,-19.89371586E+00
-5.13100E-03,-341.20603E-03,+468.59252E-03,-21.14999730E+00
-5.11800E-03,-341.20603E-03,+468.59252E-03,-19.89371586E+00
-5.10500E-03,-341.20603E-03,+468.59252E-03,-20.64748472E+00
-5.09200E-03,-341.20603E-03,-435.93010E-03,-19.89371586E+00
-5.07900E-03,-341.20603E-03,+468.59252E-03,-19.89371586E+00
-5.06600E-03,-341.20603E-03,-234.92507E-03,-21.65250987E+00
-5.05300E-03,-341.20603E-03,-335.42758E-03,-21.14999730E+00
-5.04000E-03,-341.20603E-03,-134.42255E-03,-20.14497215E+00
-5.02700E-03,-341.20603E-03,+468.59252E-03,-19.89371586E+00
-5.01400E-03,-341.20603E-03,+468.59252E-03,-19.89371586E+00
-5.00100E-03,-366.33166E-03,+167.08499E-03,-19.89371586E+00
-4.98800E-03,-341.20603E-03,+468.59252E-03,-19.89371586E+00
-4.97500E-03,-396.48241E-03,-33.92004E-03,-19.89371586E+00
-4.96200E-03,-346.23115E-03,+368.09001E-03,-20.14497215E+00
-4.94900E-03,-381.40703E-03,-33.92004E-03,-19.89371586E+00
-4.93600E-03,-381.40703E-03,+468.59252E-03,-19.89371586E+00
-4.92300E-03,-421.60804E-03,+468.59252E-03,-19.89371586E+00
-4.91000E-03,-381.40703E-03,-234.92507E-03,-19.89371586E+00
-4.89700E-03,-381.40703E-03,+468.59252E-03,-18.63743442E+00
-4.88400E-03,-381.40703E-03,+569.09504E-03,-19.89371586E+00
-4.87100E-03,-381.40703E-03,+770.10006E-03,-19.89371586E+00
-4.85800E-03,-346.23115E-03,+468.59252E-03,-19.89371586E+00
-4.84500E-03,-381.40703E-03,+1.27261263E+00,-19.89371586E+00
-4.83200E-03,-416.58291E-03,+2.07663274E+00,-18.13492185E+00
-4.81900E-03,-396.48241E-03,+3.08165787E+00,-19.89371586E+00
-4.80600E-03,-386.43216E-03,+7.80527600E+00,-19.89371586E+00
-4.79300E-03,-381.40703E-03,+39.56407022E+00,-17.88366556E+00
-4.78000E-03,-416.58291E-03,+92.93090481E+00,-18.13492185E+00
-4.76700E-03,-421.60804E-03,+112.72989994E+00,-19.13994700E+00
-4.75400E-03,-421.60804E-03,+79.06155796E+00,-19.89371586E+00
-4.74100E-03,-396.48241E-03,+61.57412064E+00,-19.13994700E+00
-4.72800E-03,-386.43216E-03,+43.88567829E+00,-18.13492185E+00
-4.71500E-03,-446.73367E-03,+36.14698476E+00,-18.63743442E+00
-4.70200E-03,-421.60804E-03,+26.09673343E+00,-17.88366556E+00
-4.68900E-03,-446.73367E-03,+20.36809017E+00,-19.89371586E+00
-4.67600E-03,-421.60804E-03,+15.74497455E+00,-17.88366556E+00
-4.66300E-03,-421.60804E-03,+14.13693434E+00,-17.88366556E+00
-4.65000E-03,-456.78392E-03,+11.72487402E+00,-17.88366556E+00
-4.63700E-03,-421.60804E-03,+10.61934637E+00,-18.63743442E+00
-4.62400E-03,-421.60804E-03,+9.31281370E+00,-19.89371586E+00
-4.61100E-03,-436.68341E-03,+10.11683381E+00,-17.12989670E+00
-4.59800E-03,-466.83417E-03,+8.60929611E+00,-17.88366556E+00
-4.58500E-03,-461.80904E-03,+8.81030113E+00,-17.88366556E+00
-4.57200E-03,-456.78392E-03,+7.80527600E+00,-17.88366556E+00
-4.55900E-03,-461.80904E-03,+7.70477349E+00,-17.88366556E+00
-4.54600E-03,-461.80904E-03,+6.90075338E+00,-17.88366556E+00
-4.53300E-03,-461.80904E-03,+5.79522573E+00,-17.38115298E+00
-4.52000E-03,-461.80904E-03,+6.09673327E+00,-17.88366556E+00
-4.50700E-03,-461.80904E-03,+4.79020060E+00,-17.88366556E+00
-4.49400E-03,-461.80904E-03,+5.29271317E+00,-15.87361526E+00
-4.48100E-03,-476.88442E-03,+4.68969809E+00,-17.88366556E+00
-4.46800E-03,-466.83417E-03,+3.78517547E+00,-17.63240927E+00
-4.45500E-03,-502.01005E-03,+3.88567798E+00,-17.12989670E+00
-4.44200E-03,-461.80904E-03,+2.98115536E+00,-17.88366556E+00
-4.42900E-03,-476.88442E-03,+2.88065284E+00,-19.13994700E+00
-4.41600E-03,-502.01005E-03,+2.88065284E+00,-17.88366556E+00
-4.40300E-03,-502.01005E-03,+2.37814028E+00,-17.88366556E+00
-4.39000E-03,-502.01005E-03,+2.78015033E+00,-17.63240927E+00
-4.37700E-03,-502.01005E-03,+2.07663274E+00,-17.12989670E+00
-4.36400E-03,-507.03517E-03,+1.37311515E+00,-17.88366556E+00
-4.35100E-03,-502.01005E-03,+1.27261263E+00,-17.88366556E+00
-4.33800E-03,-502.01005E-03,+1.27261263E+00,-17.88366556E+00
-4.32500E-03,-517.08542E-03,+1.27261263E+00,-17.88366556E+00
-4.31200E-03,-577.38693E-03,+569.09504E-03,-16.12487155E+00
-4.29900E-03,-542.21105E-03,+1.27261263E+00,-17.12989670E+00
-4.28600E-03,-542.21105E-03,+468.59252E-03,-17.88366556E+00
-4.27300E-03,-517.08542E-03,+468.59252E-03,-17.12989670E+00
