v	A
27.78768539	0.00038579
27.79960632	0.00073180
27.81152725	0.00129494
27.82344818	0.00145310
27.83536911	0.00182156
27.84729004	0.00218197
27.85921097	0.00185034
27.87113190	0.00158975
27.88305283	0.00139169
27.89497375	0.00119792
27.90689468	0.00147147
27.91881561	0.00199710
27.93073654	0.00265927
27.94265747	0.00443810
27.95457840	0.00532411
27.96649933	0.00785116
27.97842026	0.01948490
27.99034119	0.02682095
28.00226212	0.02809522
28.01418304	0.02690802
28.02610397	0.01695619
28.03802490	0.00565667
28.04994583	0.00245728
28.06186676	0.00230439
28.07378769	0.00264513
28.08570862	0.00298051
28.09762955	0.00240066
28.10955048	0.00180135
28.12147141	0.00150297
28.13339233	0.00100334
28.14531326	0.00075728
28.15723419	0.00085162
28.16915512	0.00098511
28.18107605	0.00120251
28.19299698	0.00131267
28.20491791	0.00155315
28.21683884	0.00211544
28.22875977	0.00236158
28.24068069	0.00221170
28.25260162	0.00199601
28.26452255	0.00163346
28.27644348	0.00234522
28.28836441	0.00492918
28.30028534	0.00644821
28.31220627	0.00661431
28.32412720	0.00868186
28.33604813	0.00965907
28.34796906	0.00959115
28.35988998	0.00900641
28.37181091	0.00541296
28.38373184	0.00174912
28.39565277	0.00078525
28.40757370	0.00096861
28.41949463	0.00123950
28.43141556	0.00151472
28.44333649	0.00166825
28.45525742	0.00197392
28.46717834	0.00218258
28.47909927	0.00186466
28.49102020	0.00153803
28.50294113	0.00117322
28.51486206	0.00051375
28.52678299	0.00039992
28.53870392	0.00061238
28.55062485	0.00075801
28.56254578	0.00157293
28.57446671	0.00219079
28.58638763	0.00250187
28.59830856	0.00341427
28.61022949	0.00362226
28.62215042	0.00318542
28.63407135	0.00469787
28.64599228	0.00585344
28.65791321	0.00564287
28.66983414	0.00584369
28.68175507	0.00540502
28.69367599	0.00573570
28.70559692	0.00608778
28.71751785	0.00441560
28.72943878	0.00308183
28.74135971	0.00278210
28.75328064	0.00192527
28.76520157	0.00127618
28.77712250	0.00133499
28.78904343	0.00148252
28.80096436	0.00168943
28.81288528	0.00156410
28.82480621	0.00103455
28.83672714	0.00104472
28.84864807	0.00110386
28.86056900	0.00099100
28.87248993	0.00120355
28.88441086	0.00144009
28.89633179	0.00170817
28.90825272	0.00248397
28.92017365	0.00298649
28.93209457	0.00336694
28.94401550	0.00496489
28.95593643	0.00570443
28.96785736	0.00631222
28.97977829	0.01100182
28.99169922	0.01362356
29.00362015	0.01379569
29.01554108	0.01262334
29.02746201	0.00714722
29.03938293	0.00277851
29.05130386	0.00268140
29.06322479	0.00212157
29.07514572	0.00188460
29.08706665	0.00233349
29.09898758	0.00228143
29.11090851	0.00190720
29.12282944	0.00128895
29.13475037	0.00079907
29.14667130	0.00103508
29.15859222	0.00102623
29.17051315	0.00105417
29.18243408	0.00179363
29.19435501	0.00236804
29.20627594	0.00251314
29.21819687	0.00258514
29.23011780	0.00214086
29.24203873	0.00143101
29.25395966	0.00127799
29.26588058	0.00160293
29.27780151	0.00344112
29.28972244	0.00697737
29.30164337	0.00847751
29.31356430	0.00814387
29.32548523	0.00863776
29.33740616	0.00844391
29.34932709	0.00879568
29.36124802	0.00857010
29.37316895	0.00528634
29.38508987	0.00216016
29.39701080	0.00142280
29.40893173	0.00134345
29.42085266	0.00146551
29.43277359	0.00158930
29.44469452	0.00144006
29.45661545	0.00164677
29.46853638	0.00183720
29.48045731	0.00156213
29.49237823	0.00151204
29.50429916	0.00155815
29.51622009	0.00148016
29.52814102	0.00179617
29.54006195	0.00212025
29.55198288	0.00217092
29.56390381	0.00262436
29.57582474	0.00278584
29.58774567	0.00247092
29.59966660	0.00234241
29.61158752	0.00195610
29.62350845	0.00338742
29.63542938	0.00834820
29.64735031	0.01084634
29.65927124	0.01139820
29.67119217	0.01124102
29.68311310	0.00799417
29.69503403	0.00634990
29.70695496	0.00603779
29.71887589	0.00377177
29.73079681	0.00193351
29.74271774	0.00124625
29.75463867	0.00035394
29.76655960	0.00027348
29.77848053	0.00082682
29.79040146	0.00126734
29.80232239	0.00180201
29.81424332	0.00212721
29.82616425	0.00178234
29.83808517	0.00162507
29.85000610	0.00138266
29.86192703	0.00083005
29.87384796	0.00076030
29.88576889	0.00107004
29.89768982	0.00135679
29.90961075	0.00170021
29.92153168	0.00169244
29.93345261	0.00200403
29.94537354	0.00372627
29.95729446	0.00429124
29.96921539	0.00405801
29.98113632	0.00350496
29.99305725	0.00176387
30.00497818	0.00191392
30.01689911	0.00350713
30.02882004	0.00385081
30.04074097	0.00378839
30.05266190	0.00366009
30.06458282	0.00262487
30.07650375	0.00206910
30.08842468	0.00185900
30.10034561	0.00093473
30.11226654	0.00035622
30.12418747	0.00034838
30.13610840	0.00050045
30.14802933	0.00091803
30.15995026	0.00137344
30.17187119	0.00156311
30.18379211	0.00204595
30.19571304	0.00228223
30.20763397	0.00205086
30.21955490	0.00207586
30.23147583	0.00188079
30.24339676	0.00174090
30.25531769	0.00234655
30.26723862	0.00285885
30.27915955	0.00455180
30.29108047	0.00779334
30.30300140	0.00870440
30.31492233	0.00800295
30.32684326	0.00744748
30.33876419	0.00614423
30.35068512	0.00607235
30.36260605	0.00561923
30.37452698	0.00313548
30.38644791	0.00135069
30.39836884	0.00139850
30.41028976	0.00177908
30.42221069	0.00249872
30.43413162	0.00281924
30.44605255	0.00223959
30.45797348	0.00175740
30.46989441	0.00099503
30.48181534	0.00006665
30.49373627	0.00048003
30.50565720	0.00081531
30.51757813	0.00088134
30.52949905	0.00098294
30.54141998	0.00128851
30.55334091	0.00131182
30.56526184	0.00178029
30.57718277	0.00178030
30.58910370	0.00144844
30.60102463	0.00166099
30.61294556	0.00254486
30.62486649	0.00737626
30.63678741	0.01456614
30.64870834	0.01684975
30.66062927	0.01614023
30.67255020	0.01385827
30.68447113	0.00772636
30.69639206	0.00503781
30.70831299	0.00449409
30.72023392	0.00230391
30.73215485	0.00090741
30.74407578	0.00085518
30.75599670	0.00119932
30.76791763	0.00182684
30.77983856	0.00221939
30.79175949	0.00201594
30.80368042	0.00185141
30.81560135	0.00149338
30.82752228	0.00099239
30.83944321	0.00089396
30.85136414	0.00064308
30.86328506	0.00061183
30.87520599	0.00124823
30.88712692	0.00180238
30.89904785	0.00215620
30.91096878	0.00275004
30.92288971	0.00280804
30.93481064	0.00320882
30.94673157	0.00407147
30.95865250	0.00385112
30.97057343	0.00703190
30.98249435	0.01245942
30.99441528	0.01375223
31.00633621	0.01391049
31.01825714	0.01289714
31.03017807	0.00753814
31.04209900	0.00421248
31.05401993	0.00389438
31.06594086	0.00278226
31.07786179	0.00260026
31.08978271	0.00248934
31.10170364	0.00176712
31.11362457	0.00139186
31.12554550	0.00132554
31.13746643	0.00129262
31.14938736	0.00154655
31.16130829	0.00150536
31.17322922	0.00137208
31.18515015	0.00172039
31.19707108	0.00157846
31.20899200	0.00117117
31.22091293	0.00108301
31.23283386	0.00093019
31.24475479	0.00123694
31.25667572	0.00224657
31.26859665	0.00287316
31.28051758	0.00455842
31.29243851	0.00742633
31.30435944	0.00809967
31.31628036	0.00778191
31.32820129	0.00694375
31.34012222	0.00453440
31.35204315	0.00311172
31.36396408	0.00238204
31.37588501	0.00129161
31.38780594	0.00171601
31.39972687	0.00212182
31.41164780	0.00175459
31.42356873	0.00191550
31.43548965	0.00196391
31.44741058	0.00184744
31.45933151	0.00177713
31.47125244	0.00135988
31.48317337	0.00092510
31.49509430	0.00114771
31.50701523	0.00166755
31.51893616	0.00184722
31.53085709	0.00212674
31.54277802	0.00214167
31.55469894	0.00208009
31.56661987	0.00228643
31.57854080	0.00193652
31.59046173	0.00141752
31.60238266	0.00135770
31.61430359	0.00248766
31.62622452	0.00864909
31.63814545	0.01662207
31.65006638	0.01879610
31.66198730	0.01815329
31.67390823	0.01493303
31.68582916	0.00754436
31.69775009	0.00483565
31.70967102	0.00406854
31.72159195	0.00188030
31.73351288	0.00077693
31.74543381	0.00090490
31.75735474	0.00126816
31.76927567	0.00200062
31.78119659	0.00228002
31.79311752	0.00190731
31.80503845	0.00191680
31.81695938	0.00170286
31.82888031	0.00114499
31.84080124	0.00060454
31.85272217	0.00004421
31.86464310	0.00041134
31.87656403	0.00103460
31.88848495	0.00150522
31.90040588	0.00213334
31.91232681	0.00295470
31.92424774	0.00286937
31.93616867	0.00287578
31.94808960	0.00297143
31.96001053	0.00275053
31.97193146	0.01147025
31.98385239	0.02160132
31.99577332	0.02431132
32.00769424	0.02498948
32.01961517	0.02163789
32.03153610	0.01106927
32.04345703	0.00488696
32.05537796	0.00389868
32.06729889	0.00234833
32.07921982	0.00147108
32.09114075	0.00071890
32.10306168	0.00044627
32.11498260	0.00100787
32.12690353	0.00149424
32.13882446	0.00163696
32.15074539	0.00213981
32.16266632	0.00219239
32.17458725	0.00190338
32.18650818	0.00195865
32.19842911	0.00148164
32.21035004	0.00097709
32.22227097	0.00120149
32.23419189	0.00157615
32.24611282	0.00223180
32.25803375	0.00326051
32.26995468	0.00350231
32.28187561	0.00482467
32.29379654	0.00700049
32.30571747	0.00704547
32.31763840	0.00660448
32.32955933	0.00541913
32.34148026	0.00231110
32.35340118	0.00054838
32.36532211	0.00177603
32.37724304	0.00215911
32.38916397	0.00259366
32.40108490	0.00272609
32.41300583	0.00218370
32.42492676	0.00223871
32.43684769	0.00211156
32.44876862	0.00160253
32.46068954	0.00133597
32.47261047	0.00122851
32.48453140	0.00146305
32.49645233	0.00178428
32.50837326	0.00161847
32.52029419	0.00150958
32.53221512	0.00178092
32.54413605	0.00163559
32.55605698	0.00141213
32.56797791	0.00099751
32.57989883	0.00030582
32.59181976	0.00069154
32.60374069	0.00141137
32.61566162	0.00277935
32.62758255	0.00994368
32.63950348	0.01804814
32.65142441	0.01959194
32.66334534	0.01899180
32.67526627	0.01537406
32.68718719	0.00712017
32.69910812	0.00398507
32.71102905	0.00340130
32.72294998	0.00219464
32.73487091	0.00213882
32.74679184	0.00253658
32.75871277	0.00267592
32.77063370	0.00305340
32.78255463	0.00291980
32.79447556	0.00247306
32.80639648	0.00225101
32.81831741	0.00178777
32.83023834	0.00135625
32.84215927	0.00128508
32.85408020	0.00122843
32.86600113	0.00144018
32.87792206	0.00182410
32.88984299	0.00185205
32.90176392	0.00222928
32.91368484	0.00266297
32.92560577	0.00232961
32.93752670	0.00216225
32.94944763	0.00175123
32.96136856	0.00276699
32.97328949	0.01622927
32.98521042	0.02901684
32.99713135	0.03202798
33.00905228	0.03264480
33.02097321	0.02649839
33.03289413	0.01185744
33.04481506	0.00458608
33.05673599	0.00348392
33.06865692	0.00176268
33.08057785	0.00090615
33.09249878	0.00070495
33.10441971	0.00101601
33.11634064	0.00151657
33.12826157	0.00179326
33.14018250	0.00184861
33.15210342	0.00210364
33.16402435	0.00183894
33.17594528	0.00128632
33.18786621	0.00102646
33.19978714	0.00071799
33.21170807	0.00069272
33.22362900	0.00118182
33.23554993	0.00162048
33.24747086	0.00249875
33.25939178	0.00356501
33.27131271	0.00369457
33.28323364	0.00431010
33.29515457	0.00492877
33.30707550	0.00407123
33.31899643	0.00395756
33.33091736	0.00400309
33.34283829	0.00303259
33.35475922	0.00385840
33.36668015	0.00446371
33.37860107	0.00389457
33.39052200	0.00388113
33.40244293	0.00325094
33.41436386	0.00212612
33.42628479	0.00188669
33.43820572	0.00147623
33.45012665	0.00117288
33.46204758	0.00138876
33.47396851	0.00139719
33.48588943	0.00146642
33.49781036	0.00193424
33.50973129	0.00196684
33.52165222	0.00210439
33.53357315	0.00236134
33.54549408	0.00182254
33.55741501	0.00124711
33.56933594	0.00093155
33.58125687	0.00062180
33.59317780	0.00141017
33.60509872	0.00282498
33.61701965	0.00510778
33.62894058	0.01270850
33.64086151	0.01955237
33.65278244	0.02005478
33.66470337	0.01899495
33.67662430	0.01426236
33.68854523	0.00548155
33.70046616	0.00194623
33.71238708	0.00181015
33.72430801	0.00135614
33.73622894	0.00168249
33.74814987	0.00177047
33.76007080	0.00125158
33.77199173	0.00081665
33.78391266	0.00024741
33.79583359	0.00022689
33.80775452	0.00033508
33.81967545	0.00025428
33.83159637	0.00053361
33.84351730	0.00107127
33.85543823	0.00134144
33.86735916	0.00167588
33.87928009	0.00202725
33.89120102	0.00176955
33.90312195	0.00181021
33.91504288	0.00210710
33.92696381	0.00175950
33.93888474	0.00149979
33.95080566	0.00123914
33.96272659	0.00516670
33.97464752	0.02119951
33.98656845	0.03455486
33.99848938	0.03707552
34.01041031	0.03711786
34.02233124	0.02828527
34.03425217	0.01164645
34.04617310	0.00390767
34.05809402	0.00225247
34.07001495	0.00091369
34.08193588	0.00087248
34.09385681	0.00125078
34.10577774	0.00160068
34.11769867	0.00199777
34.12961960	0.00190356
34.14154053	0.00185780
34.15346146	0.00218205
34.16538239	0.00195666
34.17730331	0.00150934
34.18922424	0.00127749
34.20114517	0.00116853
34.21306610	0.00167884
34.22498703	0.00249958
34.23690796	0.00271471
34.24882889	0.00301892
34.26074982	0.00302725
34.27267075	0.00229734
34.28459167	0.00273289
34.29651260	0.00328133
34.30843353	0.00312057
34.32035446	0.00476586
34.33227539	0.00613471
34.34419632	0.00612492
34.35611725	0.00661043
34.36803818	0.00579101
34.37995911	0.00391791
34.39188004	0.00348879
34.40380096	0.00265172
34.41572189	0.00118614
34.42764282	0.00041119
34.43956375	0.00040009
34.45148468	0.00062333
34.46340561	0.00040692
34.47532654	0.00062540
34.48724747	0.00115704
34.49916840	0.00197184
34.51108932	0.00201281
34.52301025	0.00193571
34.53493118	0.00190680
34.54685211	0.00138181
34.55877304	0.00093736
34.57069397	0.00085392
34.58261490	0.00158692
34.59453583	0.00305612
34.60645676	0.00439940
34.61837769	0.00571151
34.63029861	0.01187202
34.64221954	0.01709968
34.65414047	0.01718471
34.66606140	0.01640007
34.67798233	0.01163705
34.68990326	0.00336832
34.70182419	0.00146466
34.71374512	0.00244411
34.72566605	0.00253943
34.73758698	0.00243359
34.74950790	0.00192059
34.76142883	0.00177874
34.77334976	0.00211239
34.78527069	0.00155543
34.79719162	0.00064605
34.80911255	0.00035829
34.82103348	0.00072459
34.83295441	0.00075969
34.84487534	0.00110558
34.85679626	0.00146708
34.86871719	0.00205556
34.88063812	0.00258662
34.89255905	0.00220027
34.90447998	0.00192187
34.91640091	0.00180732
34.92832184	0.00139875
34.94024277	0.00171343
34.95216370	0.00209176
34.96408463	0.00720279
34.97600555	0.02440062
34.98792648	0.03691585
34.99984741	0.03868783
35.01176834	0.03812184
35.02368927	0.02730446
35.03561020	0.01036092
35.04753113	0.00376667
35.05945206	0.00244022
35.07137299	0.00157378
35.08329391	0.00172039
35.09521484	0.00164732
35.10713577	0.00140150
35.11905670	0.00169292
35.13097763	0.00163268
35.14289856	0.00113022
35.15481949	0.00079361
35.16674042	0.00041367
35.17866135	0.00053210
35.19058228	0.00109332
35.20250320	0.00162868
35.21442413	0.00199189
35.22634506	0.00193967
35.23826599	0.00118270
35.25018692	0.00129322
35.26210785	0.00192812
35.27402878	0.00197728
35.28594971	0.00192328
35.29787064	0.00121340
35.30979156	0.00115437
35.32171249	0.00493457
35.33363342	0.00720559
35.34555435	0.00764244
35.35747528	0.00813550
35.36939621	0.00665401
35.38131714	0.00466580
35.39323807	0.00434770
35.40515900	0.00318946
35.41707993	0.00163668
35.42900085	0.00098340
35.44092178	0.00095208
35.45284271	0.00135859
35.46476364	0.00186476
35.47668457	0.00187026
35.48860550	0.00175162
35.50052643	0.00168467
35.51244736	0.00125514
35.52436829	0.00088766
35.53628922	0.00070475
35.54821014	0.00032907
35.56013107	0.00030487
35.57205200	0.00061898
35.58397293	0.00097026
35.59589386	0.00240031
35.60781479	0.00375983
35.61973572	0.00501375
35.63165665	0.00994488
35.64357758	0.01347590
35.65549850	0.01341435
35.66741943	0.01303288
35.67934036	0.00932039
35.69126129	0.00329055
35.70318222	0.00289740
35.71510315	0.00365491
35.72702408	0.00361559
35.73894501	0.00364730
35.75086594	0.00275695
35.76278687	0.00181080
35.77470779	0.00160390
35.78662872	0.00114150
35.79854965	0.00053648
35.81047058	0.00008700
35.82239151	0.00017931
35.83431244	0.00063996
35.84623337	0.00125271
35.85815430	0.00158720
35.87007523	0.00211338
35.88199615	0.00230648
35.89391708	0.00176024
35.90583801	0.00130674
35.91775894	0.00113447
35.92967987	0.00142291
35.94160080	0.00293059
35.95352173	0.00428525
35.96544266	0.00860734
35.97736359	0.02385388
35.98928452	0.03420238
36.00120544	0.03579314
36.01312637	0.03473750
36.02504730	0.02315939
36.03696823	0.00763279
36.04888916	0.00165278
36.06081009	0.00066996
36.07273102	0.00070748
36.08465195	0.00120323
36.09657288	0.00127190
36.10849380	0.00143832
36.12041473	0.00194602
36.13233566	0.00180015
36.14425659	0.00141362
36.15617752	0.00117915
36.16809845	0.00084587
36.18001938	0.00098421
36.19194031	0.00143974
36.20386124	0.00172775
36.21578217	0.00202998
36.22770309	0.00222038
36.23962402	0.00199362
36.25154495	0.00230885
36.26346588	0.00248103
36.27538681	0.00212239
36.28730774	0.00242420
36.29922867	0.00269956
36.31114960	0.00281823
36.32307053	0.00662566
36.33499146	0.00912048
36.34691238	0.00978639
36.35883331	0.01003754
36.37075424	0.00725092
36.38267517	0.00384226
36.39459610	0.00317888
36.40651703	0.00230261
36.41843796	0.00141484
36.43035889	0.00081785
36.44227982	0.00035097
36.45420074	0.00049174
36.46612167	0.00094421
36.47804260	0.00114315
36.48996353	0.00143452
36.50188446	0.00151331
36.51380539	0.00109506
36.52572632	0.00091618
36.53764725	0.00083881
36.54956818	0.00074707
36.56148911	0.00129262
36.57341003	0.00171262
36.58533096	0.00183161
36.59725189	0.00312947
36.60917282	0.00416450
36.62109375	0.00476970
36.63301468	0.00692170
36.64493561	0.00782745
36.65685654	0.00723618
36.66877747	0.00709497
36.68069839	0.00532938
36.69261932	0.00324258
36.70454025	0.00368871
36.71646118	0.00340819
36.72838211	0.00270810
36.74030304	0.00264344
36.75222397	0.00195958
36.76414490	0.00137962
36.77606583	0.00117732
36.78798676	0.00086757
36.79990768	0.00094837
36.81182861	0.00116434
36.82374954	0.00124392
36.83567047	0.00135922
36.84759140	0.00136392
36.85951233	0.00088514
36.87143326	0.00079049
36.88335419	0.00112138
36.89527512	0.00106599
36.90719604	0.00106664
36.91911697	0.00116816
36.93103790	0.00193977
36.94295883	0.00406674
36.95487976	0.00518706
36.96680069	0.00758875
36.97872162	0.01961911
36.99064255	0.02708341
37.00256348	0.02859561
37.01448441	0.02754428
37.02640533	0.01711110
37.03832626	0.00517925
37.05024719	0.00153383
37.06216812	0.00144947
37.07408905	0.00209864
37.08600998	0.00279052
37.09793091	0.00265437
37.10985184	0.00238784
37.12177277	0.00203218
37.13369370	0.00135121
37.14561462	0.00096225
37.15753555	0.00084603
37.16945648	0.00100572
37.18137741	0.00167443
37.19329834	0.00223471
37.20521927	0.00258826
37.21714020	0.00314297
37.22906113	0.00322436
37.24098206	0.00290037
37.25290298	0.00273809
37.26482391	0.00231503
37.27674484	0.00241315
37.28866577	0.00426228
37.30058670	0.00548772
37.31250763	0.00570719
37.32442856	0.00775830
37.33634949	0.00905540
37.34827042	0.00942026
37.36019135	0.00911546
37.37211227	0.00572496
37.38403320	0.00256602
37.39595413	0.00186834
37.40787506	0.00118526
37.41979599	0.00116538
37.43171692	0.00177216
37.44363785	0.00203416
37.45555878	0.00222876
37.46747971	0.00213999
37.47940063	0.00160949
37.49132156	0.00158930
37.50324249	0.00160999
37.51516342	0.00153705
37.52708435	0.00151877
37.53900528	0.00150790
37.55092621	0.00178014
37.56284714	0.00260683
37.57476807	0.00284496
37.58668900	0.00271368
37.59860992	0.00353348
37.61053085	0.00392229
37.62245178	0.00385015
37.63437271	0.00380703
37.64629364	0.00269442
37.65821457	0.00072418
37.67013550	0.00328879
37.68205643	0.00481325
37.69397736	0.00554964
37.70589828	0.00578528
37.71781921	0.00414712
37.72974014	0.00295897
37.74166107	0.00286085
37.75358200	0.00184071
37.76550293	0.00080801
37.77742386	0.00038897
37.78934479	0.00043736
37.80126572	0.00011401
37.81318665	0.00090839
37.82510757	0.00167469
37.83702850	0.00245965
37.84894943	0.00266909
37.86087036	0.00209894
37.87279129	0.00152114
37.88471222	0.00099094
37.89663315	0.00076271
37.90855408	0.00122457
37.92047501	0.00185679
37.93239594	0.00314105
37.94431686	0.00556635
37.95623779	0.00654987
37.96815872	0.00824135
37.98007965	0.01624485
37.99200058	0.02063117
38.00392151	0.02111341
38.01584244	0.01926648
38.02776337	0.01087244
38.03968430	0.00302322
38.05160522	0.00191783
38.06352615	0.00198377
38.07544708	0.00205871
38.08736801	0.00209830
38.09928894	0.00156033
38.11120987	0.00152022
38.12313080	0.00128672
38.13505173	0.00054582
38.14697266	0.00017433
38.15889359	0.00023264
38.17081451	0.00039821
38.18273544	0.00120785
38.19465637	0.00193491
38.20657730	0.00210885
38.21849823	0.00230152
38.23041916	0.00193503
38.24234009	0.00125049
38.25426102	0.00106220
38.26618195	0.00110548
38.27810287	0.00271359
38.29002380	0.00590801
38.30194473	0.00718741
38.31386566	0.00699433
38.32578659	0.00852300
38.33770752	0.00932949
38.34962845	0.00982743
38.36154938	0.00917709
38.37347031	0.00551914
38.38539124	0.00229618
38.39731216	0.00137529
38.40923309	0.00122716
38.42115402	0.00150832
38.43307495	0.00176380
38.44499588	0.00184313
38.45691681	0.00224043
38.46883774	0.00233360
38.48075867	0.00181814
38.49267960	0.00145223
38.50460052	0.00099049
38.51652145	0.00058066
38.52844238	0.00102112
38.54036331	0.00133718
38.55228424	0.00127211
38.56420517	0.00164038
38.57612610	0.00190232
38.58804703	0.00170123
38.59996796	0.00210528
38.61188889	0.00197517
38.62380981	0.00222508
38.63573074	0.00505702
38.64765167	0.00664138
38.65957260	0.00704953
38.67149353	0.00729383
38.68341446	0.00619958
38.69533539	0.00603650
38.70725632	0.00601614
38.71917725	0.00456174
38.73109818	0.00346138
38.74301910	0.00269029
38.75494003	0.00158761
38.76686096	0.00118251
38.77878189	0.00131923
38.79070282	0.00153066
38.80262375	0.00206229
38.81454468	0.00234788
38.82646561	0.00193495
38.83838654	0.00147559
38.85030746	0.00099347
38.86222839	0.00050552
38.87414932	0.00048620
38.88607025	0.00055552
38.89799118	0.00109663
38.90991211	0.00204166
38.92183304	0.00238885
38.93375397	0.00275652
38.94567490	0.00442514
38.95759583	0.00486675
38.96951675	0.00518419
38.98143768	0.00855500
38.99335861	0.01040370
39.00527954	0.01078015
39.01720047	0.00954460
39.02912140	0.00521916
39.04104233	0.00303001
39.05296326	0.00310672
39.06488419	0.00266557
39.07680511	0.00275972
39.08872604	0.00285383
39.10064697	0.00212213
39.11256790	0.00153525
39.12448883	0.00119256
39.13640976	0.00076200
39.14833069	0.00088320
39.16025162	0.00099282
39.17217255	0.00081908
39.18409348	0.00081601
39.19601440	0.00095131
39.20793533	0.00136663
39.21985626	0.00201415
39.23177719	0.00195803
39.24369812	0.00124489
39.25561905	0.00090776
39.26753998	0.00122270
39.27946091	0.00288028
39.29138184	0.00618290
39.30330276	0.00742836
39.31522369	0.00745188
39.32714462	0.00813427
39.33906555	0.00768736
39.35098648	0.00767224
39.36290741	0.00687774
39.37482834	0.00368623
39.38674927	0.00115910
39.39867020	0.00076778
39.41059113	0.00086015
39.42251205	0.00101987
39.43443298	0.00143443
39.44635391	0.00166626
39.45827484	0.00207226
39.47019577	0.00217129
39.48211670	0.00168723
39.49403763	0.00127372
39.50595856	0.00109314
39.51787949	0.00114459
39.52980042	0.00144931
39.54172134	0.00164848
39.55364227	0.00201590
39.56556320	0.00262768
39.57748413	0.00267639
39.58940506	0.00265771
39.60132599	0.00280204
39.61324692	0.00273449
39.62516785	0.00586962
39.63708878	0.01162859
39.64900970	0.01359904
39.66093063	0.01303126
39.67285156	0.01107851
39.68477249	0.00669785
39.69669342	0.00582248
39.70861435	0.00533998
39.72053528	0.00287239
39.73245621	0.00142402
39.74437714	0.00103699
39.75629807	0.00051786
39.76821899	0.00057822
39.78013992	0.00102508
39.79206085	0.00144437
39.80398178	0.00204566
39.81590271	0.00196976
39.82782364	0.00130845
39.83974457	0.00090163
39.85166550	0.00041181
39.86358643	0.00041693
39.87550735	0.00062674
39.88742828	0.00092189
39.89934921	0.00151019
39.91127014	0.00263969
39.92319107	0.00310798
39.93511200	0.00361064
39.94703293	0.00496315
39.95895386	0.00494942
39.97087479	0.00440776
39.98279572	0.00388885
39.99471664	0.00196743
40.00663757	0.00138856
40.01855850	0.00301565
40.03047943	0.00343078
40.04240036	0.00376910
40.05432129	0.00383939
40.06624222	0.00289331
40.07816315	0.00289197
40.09008408	0.00286270
40.10200500	0.00198314
40.11392593	0.00131755
40.12584686	0.00072304
40.13776779	0.00033800
40.14968872	0.00080238
40.16160965	0.00144693
40.17353058	0.00197034
40.18545151	0.00245381
40.19737244	0.00216243
40.20929337	0.00132391
40.22121429	0.00077771
40.23313522	0.00058113
40.24505615	0.00035622
40.25697708	0.00077318
40.26889801	0.00174281
40.28081894	0.00435393
40.29273987	0.00779514
40.30466080	0.00849485
40.31658173	0.00812987
40.32850266	0.00775095
40.34042358	0.00603017
40.35234451	0.00569588
40.36426544	0.00496984
40.37618637	0.00260963
40.38810730	0.00198183
40.40002823	0.00256868
40.41194916	0.00264286
40.42387009	0.00294504
40.43579102	0.00296173
40.44771194	0.00231535
40.45963287	0.00171030
40.47155380	0.00088781
40.48347473	0.00002405
40.49539566	0.00030404
40.50731659	0.00037927
40.51923752	0.00043050
40.53115845	0.00115654
40.54307938	0.00146428
40.55500031	0.00162548
40.56692123	0.00221353
40.57884216	0.00222057
40.59076309	0.00193254
40.60268402	0.00163655
40.61460495	0.00239239
40.62652588	0.00848306
40.63844681	0.01630262
40.65036774	0.01847698
40.66228867	0.01813030
40.67420959	0.01510189
40.68613052	0.00779307
40.69805145	0.00545550
40.70997238	0.00482638
40.72189331	0.00253826
40.73381424	0.00139407
40.74573517	0.00112792
40.75765610	0.00091683
40.76957703	0.00144529
40.78149796	0.00214601
40.79341888	0.00241055
40.80533981	0.00261642
40.81726074	0.00213689
40.82918167	0.00130409
40.84110260	0.00107646
40.85302353	0.00105170
40.86494446	0.00119096
40.87686539	0.00171889
40.88878632	0.00215569
40.90070724	0.00270190
40.91262817	0.00350958
40.92454910	0.00336069
40.93647003	0.00353823
40.94839096	0.00406586
40.96031189	0.00337733
40.97223282	0.00591284
40.98415375	0.00967466
40.99607468	0.01032036
41.00799561	0.01070368
41.01991653	0.00968027
41.03183746	0.00566548
41.04375839	0.00399364
41.05567932	0.00365067
41.06760025	0.00250498
41.07952118	0.00207068
41.09144211	0.00151867
41.10336304	0.00068569
41.11528397	0.00040264
41.12720490	0.00085017
41.13912582	0.00132890
41.15104675	0.00183922
41.16296768	0.00179865
41.17488861	0.00162999
41.18680954	0.00157750
41.19873047	0.00112114
41.21065140	0.00074622
41.22257233	0.00040921
41.23449326	0.00003988
41.24641418	0.00083273
41.25833511	0.00210840
41.27025604	0.00303390
41.28217697	0.00555190
41.29409790	0.00865121
41.30601883	0.00875878
41.31793976	0.00799584
41.32986069	0.00666737
41.34178162	0.00374637
41.35370255	0.00325841
41.36562347	0.00283679
41.37754440	0.00196598
41.38946533	0.00209577
41.40138626	0.00208596
41.41330719	0.00192662
41.42522812	0.00236512
41.43714905	0.00215114
41.44906998	0.00159491
41.46099091	0.00141821
41.47291183	0.00089895
41.48483276	0.00050473
41.49675369	0.00090272
41.50867462	0.00125279
41.52059555	0.00164546
41.53251648	0.00230296
41.54443741	0.00225151
41.55635834	0.00188913
41.56827927	0.00189007
41.58020020	0.00163872
41.59212112	0.00141966
41.60404205	0.00149685
41.61596298	0.00358621
41.62788391	0.01188877
41.63980484	0.02068808
41.65172577	0.02230423
41.66364670	0.02143137
41.67556763	0.01663110
