Time;Sec;Object Name;Status;Value
11:06:58;4971;TIC Turbo Speed;;99.8
11:06:58;4971;TIC Turbo Power;;14.6
11:06:58;4971;TIC Gauge 1;11;0.01
11:06:58;4971;TIC Gauge 2;11;0.0056688
11:06:58;4971;TIC Gauge 3;11;0.0063408
11:07:00;4973;TIC Turbo Speed;;99.8
11:07:00;4973;TIC Turbo Power;;14.6
11:07:00;4973;TIC Gauge 1;11;0.01
11:07:00;4973;TIC Gauge 2;11;0.0055605
11:07:00;4973;TIC Gauge 3;11;0.0062756
11:07:02;4975;TIC Turbo Speed;;99.8
11:07:02;4975;TIC Turbo Power;;14.4
11:07:02;4975;TIC Gauge 1;11;0.01
11:07:02;4975;TIC Gauge 2;11;0.0054756
11:07:02;4975;TIC Gauge 3;11;0.0061973
11:07:04;4977;TIC Turbo Speed;;99.9
11:07:04;4977;TIC Turbo Power;;12.9
11:07:04;4977;TIC Gauge 1;11;0.01
11:07:04;4977;TIC Gauge 2;11;0.0053696
11:07:04;4977;TIC Gauge 3;11;0.0061399
11:07:06;4979;TIC Turbo Speed;;99.8
11:07:06;4979;TIC Turbo Power;;14.4
11:07:06;4979;TIC Gauge 1;11;0.01
11:07:06;4979;TIC Gauge 2;11;0.0052625
11:07:06;4979;TIC Gauge 3;11;0.0060473
11:07:08;4981;TIC Turbo Speed;;99.9
11:07:08;4981;TIC Turbo Power;;14.8
11:07:08;4981;TIC Gauge 1;11;0.01
11:07:08;4981;TIC Gauge 2;11;0.0051741
11:07:08;4981;TIC Gauge 3;11;0.0059872
11:07:10;4983;TIC Turbo Speed;;99.8
11:07:10;4983;TIC Turbo Power;;13.9
11:07:10;4983;TIC Gauge 1;11;0.01
11:07:10;4983;TIC Gauge 2;11;0.0050786
11:07:11;4984;TIC Gauge 3;11;0.0058985
11:07:12;4985;TIC Turbo Speed;;99.8
11:07:12;4985;TIC Turbo Power;;14.6
11:07:12;4985;TIC Gauge 1;11;0.01
11:07:13;4986;TIC Gauge 2;11;0.0050124
11:07:13;4986;TIC Gauge 3;11;0.0058385
11:07:14;4987;TIC Turbo Speed;;99.8
11:07:14;4987;TIC Turbo Power;;15.6
11:07:15;4988;TIC Gauge 1;11;0.01
11:07:15;4988;TIC Gauge 2;11;0.004945
11:07:15;4988;TIC Gauge 3;11;0.005785
11:07:16;4989;TIC Turbo Speed;;99.8
11:07:16;4989;TIC Turbo Power;;13.4
11:07:17;4990;TIC Gauge 1;11;0.01
11:07:17;4990;TIC Gauge 2;11;0.0048947
11:07:17;4990;TIC Gauge 3;11;0.0057198
11:07:19;4992;TIC Turbo Speed;;99.8
11:07:19;4992;TIC Turbo Power;;14.4
11:07:19;4992;TIC Gauge 1;11;0.01
11:07:19;4992;TIC Gauge 2;11;0.0048363
11:07:19;4992;TIC Gauge 3;11;0.0056493
11:07:21;4994;TIC Turbo Speed;;99.9
11:07:21;4994;TIC Turbo Power;;15.1
11:07:21;4994;TIC Gauge 3;11;0.0056454
11:07:21;4994;TIC Gauge 1;11;0.01
11:07:21;4994;TIC Gauge 2;11;0.0047923
11:07:23;4996;TIC Turbo Speed;;99.9
11:07:23;4996;TIC Turbo Power;;13.6
11:07:23;4996;TIC Gauge 1;11;0.01
11:07:23;4996;TIC Gauge 2;11;0.0047231
11:07:23;4996;TIC Gauge 3;11;0.0055789
11:07:25;4998;TIC Turbo Speed;;99.8
11:07:25;4998;TIC Turbo Power;;15.6
11:07:25;4998;TIC Gauge 1;11;0.01
11:07:25;4998;TIC Gauge 2;11;0.0046782
11:07:25;4998;TIC Gauge 3;11;0.0054875
11:07:27;5000;TIC Gauge 3;11;0.0054875
11:07:27;5000;TIC Turbo Speed;;99.8
11:07:27;5000;TIC Turbo Power;;15.6
11:07:27;5000;TIC Gauge 1;11;0.01
11:07:27;5000;TIC Gauge 2;11;0.0046314
11:07:29;5002;TIC Turbo Speed;;99.8
11:07:29;5002;TIC Turbo Power;;14.6
11:07:29;5002;TIC Gauge 1;11;0.01
11:07:29;5002;TIC Gauge 2;11;0.0045847
11:07:29;5002;TIC Gauge 3;11;0.0054262
11:07:31;5004;TIC Turbo Speed;;99.8
11:07:31;5004;TIC Turbo Power;;14.4
11:07:31;5004;TIC Gauge 1;11;0.01
11:07:31;5004;TIC Gauge 2;11;0.0045353
11:07:31;5004;TIC Gauge 3;11;0.0053466
11:07:33;5006;TIC Turbo Speed;;99.8
11:07:33;5006;TIC Turbo Power;;13.9
11:07:33;5006;TIC Gauge 1;11;0.01
11:07:33;5006;TIC Gauge 2;11;0.0044895
11:07:33;5006;TIC Gauge 3;11;0.0053466
11:07:35;5008;TIC Turbo Speed;;99.8
11:07:35;5008;TIC Turbo Power;;15.1
11:07:35;5008;TIC Gauge 1;11;0.01
11:07:35;5008;TIC Gauge 2;11;0.004458
11:07:35;5008;TIC Gauge 3;11;0.0052866
11:07:37;5010;TIC Gauge 1;11;0.01
11:07:37;5010;TIC Turbo Speed;;99.8
11:07:37;5010;TIC Turbo Power;;16.3
11:07:37;5010;TIC Gauge 2;11;0.0044158
11:07:37;5010;TIC Gauge 3;11;0.0052866
11:07:39;5012;TIC Gauge 1;11;0.01
11:07:39;5012;TIC Turbo Speed;;99.8
11:07:39;5012;TIC Turbo Power;;16
11:07:39;5012;TIC Gauge 2;11;0.0043718
11:07:39;5012;TIC Gauge 3;11;0.0052253
11:07:41;5014;TIC Turbo Speed;;99.8
11:07:41;5014;TIC Turbo Power;;15.6
11:07:41;5014;TIC Gauge 1;11;0.01
11:07:41;5014;TIC Gauge 2;11;0.0043332
11:07:41;5014;TIC Gauge 3;11;0.0051588
11:07:43;5016;TIC Turbo Speed;;99.8
11:07:43;5016;TIC Turbo Power;;14.4
11:07:43;5016;TIC Gauge 1;11;0.01
11:07:43;5016;TIC Gauge 2;11;0.0043008
11:07:43;5016;TIC Gauge 3;11;0.0051679
11:07:45;5018;TIC Turbo Speed;;99.8
11:07:45;5018;TIC Turbo Power;;16
11:07:45;5018;TIC Gauge 1;11;0.01
11:07:45;5018;TIC Gauge 2;11;0.0042649
11:07:46;5019;TIC Gauge 3;11;0.0050935
11:07:47;5020;TIC Turbo Speed;;99.8
11:07:47;5020;TIC Turbo Power;;14.4
11:07:47;5020;TIC Gauge 1;11;0.01
11:07:48;5021;TIC Gauge 2;11;0.0042173
11:07:48;5021;TIC Gauge 3;11;0.0050844
11:07:49;5022;TIC Turbo Speed;;99.8
11:07:49;5022;TIC Turbo Power;;15.8
11:07:50;5023;TIC Gauge 1;11;0.01
11:07:50;5023;TIC Gauge 2;11;0.0041939
11:07:50;5023;TIC Gauge 3;11;0.0050139
11:07:51;5024;TIC Turbo Speed;;99.8
11:07:51;5024;TIC Turbo Power;;14.4
11:07:52;5025;TIC Gauge 1;11;0.01
11:07:52;5025;TIC Gauge 2;11;0.0041687
11:07:52;5025;TIC Gauge 3;11;0.0050283
11:07:53;5026;TIC Turbo Power;;14.4
11:07:54;5027;TIC Turbo Speed;;99.8
11:07:54;5027;TIC Gauge 1;11;0.01
11:07:54;5027;TIC Gauge 2;11;0.0041355
11:07:54;5027;TIC Gauge 3;11;0.0049226
11:07:56;5029;TIC Turbo Speed;;99.8
11:07:56;5029;TIC Turbo Power;;15.6
11:07:56;5029;TIC Gauge 1;11;0.01
11:07:56;5029;TIC Gauge 2;11;0.004105
11:07:56;5029;TIC Gauge 3;11;0.0049357
11:07:58;5031;TIC Turbo Speed;;99.8
11:07:58;5031;TIC Turbo Power;;14.4
11:07:58;5031;TIC Gauge 1;11;0.01
11:07:58;5031;TIC Gauge 2;11;0.0040735
11:07:58;5031;TIC Gauge 3;11;0.0049187
11:08:00;5033;TIC Turbo Speed;;99.8
11:08:00;5033;TIC Turbo Power;;14.4
11:08:00;5033;TIC Gauge 1;11;0.01
11:08:00;5033;TIC Gauge 2;11;0.0040484
11:08:00;5033;TIC Gauge 3;11;0.0048714
11:08:02;5035;TIC Turbo Speed;;99.8
11:08:02;5035;TIC Turbo Power;;14.6
11:08:02;5035;TIC Gauge 1;11;0.01
11:08:02;5035;TIC Gauge 2;11;0.0040205
11:08:02;5035;TIC Gauge 3;11;0.0048714
11:08:04;5037;TIC Gauge 3;11;0.004806
11:08:04;5037;TIC Turbo Speed;;99.8
11:08:04;5037;TIC Turbo Power;;15.3
11:08:04;5037;TIC Gauge 1;11;0.01
11:08:04;5037;TIC Gauge 2;11;0.0039864
11:08:06;5039;TIC Turbo Speed;;99.8
11:08:06;5039;TIC Turbo Power;;12.9
11:08:06;5039;TIC Gauge 1;11;0.01
11:08:06;5039;TIC Gauge 2;11;0.0039648
11:08:06;5039;TIC Gauge 3;11;0.0048168
11:08:08;5041;TIC Turbo Power;;14.6
11:08:08;5041;TIC Turbo Speed;;99.8
11:08:08;5041;TIC Gauge 1;11;0.01
11:08:08;5041;TIC Gauge 2;11;0.0039361
11:08:08;5041;TIC Gauge 3;11;0.0048129
11:08:10;5043;TIC Turbo Speed;;99.8
11:08:10;5043;TIC Turbo Power;;13.6
11:08:10;5043;TIC Gauge 1;11;0.01
11:08:10;5043;TIC Gauge 2;11;0.0039058
11:08:10;5043;TIC Gauge 3;11;0.0047572
11:08:12;5045;TIC Gauge 1;11;0.01
11:08:12;5045;TIC Turbo Speed;;99.9
11:08:12;5045;TIC Turbo Power;;15.6
11:08:12;5045;TIC Gauge 2;11;0.0038898
11:08:12;5045;TIC Gauge 3;11;0.0047601
11:08:14;5047;TIC Turbo Speed;;99.8
11:08:14;5047;TIC Turbo Power;;15.6
11:08:14;5047;TIC Gauge 1;11;0.01
11:08:14;5047;TIC Gauge 2;11;0.0038731
11:08:14;5047;TIC Gauge 3;11;0.004725
11:08:16;5049;TIC Turbo Speed;;99.8
11:08:16;5049;TIC Turbo Power;;14.4
11:08:16;5049;TIC Gauge 1;11;0.01
11:08:16;5049;TIC Gauge 2;11;0.0038606
11:08:16;5049;TIC Gauge 3;11;0.004725
11:08:18;5051;TIC Turbo Speed;;99.8
11:08:18;5051;TIC Turbo Power;;14.4
11:08:18;5051;TIC Gauge 1;11;0.01
11:08:18;5051;TIC Gauge 2;11;0.0038363
11:08:18;5051;TIC Gauge 3;11;0.0047181
11:08:20;5053;TIC Gauge 3;11;0.0046722
11:08:20;5053;TIC Turbo Speed;;99.8
11:08:20;5053;TIC Turbo Power;;14.6
11:08:20;5053;TIC Gauge 1;11;0.01
11:08:20;5053;TIC Gauge 2;11;0.0038154
11:08:22;5055;TIC Turbo Speed;;99.8
11:08:22;5055;TIC Turbo Power;;13.6
11:08:22;5055;TIC Gauge 1;11;0.01
11:08:23;5056;TIC Gauge 2;11;0.0038001
11:08:23;5056;TIC Gauge 3;11;0.0046722
11:08:24;5057;TIC Turbo Speed;;99.8
11:08:24;5057;TIC Turbo Power;;14.4
11:08:25;5058;TIC Gauge 1;11;0.01
11:08:25;5058;TIC Gauge 2;11;0.00378
11:08:25;5058;TIC Gauge 3;11;0.0046722
11:08:26;5059;TIC Turbo Speed;;99.8
11:08:27;5060;TIC Turbo Power;;14.4
11:08:27;5060;TIC Gauge 1;11;0.01
11:08:27;5060;TIC Gauge 2;11;0.0037612
11:08:27;5060;TIC Gauge 3;11;0.0046195
11:08:29;5062;TIC Turbo Speed;;99.8
11:08:29;5062;TIC Turbo Power;;15.6
11:08:29;5062;TIC Gauge 1;11;0.01
11:08:29;5062;TIC Gauge 2;11;0.0037473
11:08:29;5062;TIC Gauge 3;11;0.0046127
11:08:31;5064;TIC Turbo Speed;;99.8
11:08:31;5064;TIC Turbo Power;;13.6
11:08:31;5064;TIC Gauge 1;11;0.01
11:08:31;5064;TIC Gauge 2;11;0.0037355
11:08:31;5064;TIC Gauge 3;11;0.0046127
11:08:33;5066;TIC Gauge 2;11;0.0037216
11:08:33;5066;TIC Turbo Speed;;99.8
11:08:33;5066;TIC Turbo Power;;15.6
11:08:33;5066;TIC Gauge 3;11;0.0045638
11:08:33;5066;TIC Gauge 1;11;0.01
11:08:35;5068;TIC Turbo Speed;;99.8
11:08:35;5068;TIC Turbo Power;;14.8
11:08:35;5068;TIC Gauge 1;11;0.01
11:08:35;5068;TIC Gauge 2;11;0.0037042
11:08:35;5068;TIC Gauge 3;11;0.0045707
11:08:37;5070;TIC Turbo Speed;;99.8
11:08:37;5070;TIC Turbo Power;;14.4
11:08:37;5070;TIC Gauge 1;11;0.01
11:08:37;5070;TIC Gauge 2;11;0.0036875
11:08:37;5070;TIC Gauge 3;11;0.0045707
11:08:39;5072;TIC Gauge 2;11;0.003675
11:08:39;5072;TIC Turbo Speed;;99.8
11:08:39;5072;TIC Turbo Power;;14.6
11:08:39;5072;TIC Gauge 3;11;0.0045013
11:08:39;5072;TIC Gauge 1;11;0.01
11:08:41;5074;TIC Gauge 1;11;0.01
11:08:41;5074;TIC Turbo Speed;;99.8
11:08:41;5074;TIC Turbo Power;;15.6
11:08:41;5074;TIC Gauge 2;11;0.0036632
11:08:41;5074;TIC Gauge 3;11;0.0045013
11:08:43;5076;TIC Turbo Speed;;99.8
11:08:43;5076;TIC Turbo Power;;15.6
11:08:43;5076;TIC Gauge 1;11;0.01
11:08:43;5076;TIC Gauge 2;11;0.0036402
11:08:43;5076;TIC Gauge 3;11;0.0045013
11:08:45;5078;TIC Turbo Speed;;99.9
11:08:45;5078;TIC Turbo Power;;15.3
11:08:45;5078;TIC Gauge 1;11;0.01
11:08:45;5078;TIC Gauge 2;11;0.0036284
11:08:45;5078;TIC Gauge 3;11;0.0045013
11:08:47;5080;TIC Gauge 1;11;0.01
11:08:47;5080;TIC Turbo Speed;;99.8
11:08:47;5080;TIC Turbo Power;;14.6
11:08:47;5080;TIC Gauge 2;11;0.003618
11:08:47;5080;TIC Gauge 3;11;0.0045013
11:08:49;5082;TIC Turbo Speed;;99.8
11:08:49;5082;TIC Turbo Power;;17
11:08:49;5082;TIC Gauge 1;11;0.01
11:08:49;5082;TIC Gauge 2;11;0.0035957
11:08:49;5082;TIC Gauge 3;11;0.0045013
11:08:51;5084;TIC Turbo Speed;;99.8
11:08:51;5084;TIC Turbo Power;;12.9
11:08:51;5084;TIC Gauge 1;11;0.01
11:08:51;5084;TIC Gauge 2;11;0.0035909
11:08:51;5084;TIC Gauge 3;11;0.0044554
11:08:53;5086;TIC Turbo Speed;;99.9
11:08:53;5086;TIC Turbo Power;;15.3
11:08:53;5086;TIC Gauge 1;11;0.01
11:08:53;5086;TIC Gauge 2;11;0.0035769
11:08:53;5086;TIC Gauge 3;11;0.0044525
11:08:55;5088;TIC Turbo Speed;;99.8
11:08:55;5088;TIC Turbo Power;;14.4
11:08:55;5088;TIC Gauge 1;11;0.01
11:08:55;5088;TIC Gauge 2;11;0.003563
11:08:56;5089;TIC Gauge 3;11;0.0044525
11:08:57;5090;TIC Gauge 3;11;0.0044554
11:08:57;5090;TIC Turbo Speed;;99.8
11:08:57;5090;TIC Turbo Power;;14.6
11:08:57;5090;TIC Gauge 1;11;0.01
11:08:58;5091;TIC Gauge 2;11;0.0035526
11:08:59;5092;TIC Turbo Speed;;99.8
11:08:59;5092;TIC Turbo Power;;16
11:09:00;5093;TIC Gauge 1;11;0.01
11:09:00;5093;TIC Gauge 2;11;0.0035373
11:09:00;5093;TIC Gauge 3;11;0.0043968
11:09:01;5094;TIC Turbo Speed;;99.8
11:09:02;5095;TIC Turbo Power;;13.9
11:09:02;5095;TIC Gauge 1;11;0.01
11:09:02;5095;TIC Gauge 2;11;0.0035255
11:09:02;5095;TIC Gauge 3;11;0.0043998
11:09:04;5097;TIC Turbo Speed;;99.8
11:09:04;5097;TIC Turbo Power;;14.4
11:09:04;5097;TIC Gauge 1;11;0.01
11:09:04;5097;TIC Gauge 2;11;0.003513
11:09:04;5097;TIC Gauge 3;11;0.0043998
11:09:06;5099;TIC Turbo Speed;;99.8
11:09:06;5099;TIC Turbo Power;;15.6
11:09:06;5099;TIC Gauge 1;11;0.01
11:09:06;5099;TIC Gauge 2;11;0.0035005
11:09:06;5099;TIC Gauge 3;11;0.0043998
11:09:08;5101;TIC Gauge 2;11;0.0034886
11:09:08;5101;TIC Turbo Speed;;99.8
11:09:08;5101;TIC Turbo Power;;15.3
11:09:08;5101;TIC Gauge 3;11;0.0043441
11:09:08;5101;TIC Gauge 1;11;0.01
11:09:10;5103;TIC Turbo Speed;;99.8
11:09:10;5103;TIC Turbo Power;;16
11:09:10;5103;TIC Gauge 1;11;0.01
11:09:10;5103;TIC Gauge 2;11;0.0034789
11:09:10;5103;TIC Gauge 3;11;0.0043412
11:09:12;5105;TIC Turbo Speed;;99.8
11:09:12;5105;TIC Turbo Power;;15.6
11:09:12;5105;TIC Gauge 1;11;0.01
11:09:12;5105;TIC Gauge 2;11;0.003472
11:09:12;5105;TIC Gauge 3;11;0.004348
11:09:14;5107;TIC Turbo Speed;;99.8
11:09:14;5107;TIC Turbo Power;;14.8
11:09:14;5107;TIC Gauge 1;11;0.01
11:09:14;5107;TIC Gauge 2;11;0.0034532
11:09:14;5107;TIC Gauge 3;11;0.0043412
11:09:16;5109;TIC Gauge 3;11;0.004348
11:09:16;5109;TIC Turbo Speed;;99.8
11:09:16;5109;TIC Turbo Power;;15.6
11:09:16;5109;TIC Gauge 1;11;0.01
11:09:16;5109;TIC Gauge 2;11;0.0034462
11:09:18;5111;TIC Turbo Power;;13.9
11:09:18;5111;TIC Turbo Speed;;99.8
11:09:18;5111;TIC Gauge 1;11;0.01
11:09:18;5111;TIC Gauge 2;11;0.0034323
11:09:18;5111;TIC Gauge 3;11;0.0042982
11:09:20;5113;TIC Turbo Speed;;99.8
11:09:20;5113;TIC Turbo Power;;14.4
11:09:20;5113;TIC Gauge 1;11;0.01
11:09:20;5113;TIC Gauge 2;11;0.0034184
11:09:20;5113;TIC Gauge 3;11;0.0042982
11:09:22;5115;TIC Gauge 3;11;0.0042982
11:09:22;5115;TIC Turbo Speed;;99.8
11:09:22;5115;TIC Turbo Power;;13.9
11:09:22;5115;TIC Gauge 1;11;0.01
11:09:22;5115;TIC Gauge 2;11;0.0034066
11:09:24;5117;TIC Turbo Speed;;99.8
11:09:24;5117;TIC Turbo Power;;14.8
11:09:24;5117;TIC Gauge 1;11;0.01
11:09:24;5117;TIC Gauge 2;11;0.0033996
11:09:24;5117;TIC Gauge 3;11;0.004305
11:09:26;5119;TIC Gauge 1;11;0.01
11:09:26;5119;TIC Turbo Speed;;99.9
11:09:26;5119;TIC Turbo Power;;14.8
11:09:26;5119;TIC Gauge 2;11;0.0033913
11:09:26;5119;TIC Gauge 3;11;0.0042562
11:09:28;5121;TIC Turbo Speed;;99.9
11:09:28;5121;TIC Turbo Power;;15.3
11:09:28;5121;TIC Gauge 1;11;0.01
11:09:28;5121;TIC Gauge 2;11;0.0033843
11:09:28;5121;TIC Gauge 3;11;0.004263
11:09:30;5123;TIC Turbo Speed;;99.8
11:09:30;5123;TIC Turbo Power;;14.4
11:09:30;5123;TIC Gauge 1;11;0.01
11:09:30;5123;TIC Gauge 2;11;0.0033684
11:09:31;5124;TIC Gauge 3;11;0.004263
11:09:32;5125;TIC Turbo Speed;;99.8
11:09:32;5125;TIC Turbo Power;;12.2
11:09:32;5125;TIC Gauge 1;11;0.01
11:09:33;5126;TIC Gauge 2;11;0.0033531
11:09:33;5126;TIC Gauge 3;11;0.0042494
11:09:34;5127;TIC Gauge 2;11;0.0033475
11:09:34;5127;TIC Turbo Speed;;99.8
11:09:34;5127;TIC Turbo Power;;13.6
11:09:35;5128;TIC Gauge 3;11;0.0042005
11:09:35;5128;TIC Gauge 1;11;0.01
11:09:36;5129;TIC Turbo Speed;;99.8
11:09:37;5130;TIC Turbo Power;;15.1
11:09:37;5130;TIC Gauge 1;11;0.01
11:09:37;5130;TIC Gauge 2;11;0.0033343
11:09:37;5130;TIC Gauge 3;11;0.0042035
11:09:39;5132;TIC Turbo Speed;;99.8
11:09:39;5132;TIC Turbo Power;;13.9
11:09:39;5132;TIC Gauge 1;11;0.01
11:09:39;5132;TIC Gauge 2;11;0.0033287
11:09:39;5132;TIC Gauge 3;11;0.0042035
11:09:41;5134;TIC Gauge 1;11;0.01
11:09:41;5134;TIC Turbo Speed;;99.8
11:09:41;5134;TIC Turbo Power;;15.3
11:09:41;5134;TIC Gauge 2;11;0.0033169
11:09:41;5134;TIC Gauge 3;11;0.0042035
11:09:43;5136;TIC Gauge 3;11;0.0042035
11:09:43;5136;TIC Turbo Speed;;99.9
11:09:43;5136;TIC Turbo Power;;15.3
11:09:43;5136;TIC Gauge 1;11;0.01
11:09:43;5136;TIC Gauge 2;11;0.0033051
11:09:45;5138;TIC Gauge 1;11;0.01
11:09:45;5138;TIC Turbo Speed;;99.8
11:09:45;5138;TIC Turbo Power;;14.4
11:09:45;5138;TIC Gauge 2;11;0.0033051
11:09:45;5138;TIC Gauge 3;11;0.0041517
11:09:47;5140;TIC Turbo Speed;;99.8
11:09:47;5140;TIC Turbo Power;;14.6
11:09:47;5140;TIC Gauge 1;11;0.01
11:09:47;5140;TIC Gauge 2;11;0.0032835
11:09:47;5140;TIC Gauge 3;11;0.0041478
11:09:49;5142;TIC Turbo Speed;;99.8
11:09:49;5142;TIC Turbo Power;;16
11:09:49;5142;TIC Gauge 1;11;0.01
11:09:49;5142;TIC Gauge 2;11;0.006592
11:09:49;5142;TIC Gauge 3;11;0.0069731
11:09:51;5144;TIC Turbo Speed;;99.9
11:09:51;5144;TIC Turbo Power;;15.3
11:09:51;5144;TIC Gauge 1;11;0.01
11:09:51;5144;TIC Gauge 2;11;0.01221
11:09:51;5144;TIC Gauge 3;11;0.011172
11:09:53;5146;TIC Gauge 1;11;0.01
11:09:53;5146;TIC Turbo Speed;;99.8
11:09:53;5146;TIC Turbo Power;;13.9
11:09:53;5146;TIC Gauge 2;11;0.017557
11:09:53;5146;TIC Gauge 3;11;0.014904
11:09:55;5148;TIC Turbo Speed;;99.8
11:09:55;5148;TIC Turbo Power;;14.6
11:09:55;5148;TIC Gauge 1;11;0.01
11:09:55;5148;TIC Gauge 2;11;0.022788
11:09:55;5148;TIC Gauge 3;11;0.018402
11:09:57;5150;TIC Gauge 3;11;0.020844
11:09:57;5150;TIC Turbo Speed;;99.8
11:09:57;5150;TIC Turbo Power;;14.4
11:09:57;5150;TIC Gauge 1;11;0.01
11:09:57;5150;TIC Gauge 2;11;0.027612
11:09:59;5152;TIC Turbo Speed;;99.8
11:09:59;5152;TIC Turbo Power;;14.6
11:09:59;5152;TIC Gauge 1;11;0.01
11:09:59;5152;TIC Gauge 2;11;0.031461
11:09:59;5152;TIC Gauge 3;11;0.024693
11:10:01;5154;TIC Gauge 1;11;0.01
11:10:01;5154;TIC Turbo Speed;;99.8
11:10:01;5154;TIC Turbo Power;;15.3
11:10:01;5154;TIC Gauge 2;11;0.035926
11:10:01;5154;TIC Gauge 3;11;0.027191
11:10:03;5156;TIC Turbo Speed;;99.8
11:10:03;5156;TIC Turbo Power;;13.6
11:10:03;5156;TIC Gauge 1;11;0.01
11:10:03;5156;TIC Gauge 2;11;0.040431
11:10:03;5156;TIC Gauge 3;11;0.030023
11:10:05;5158;TIC Turbo Speed;;99.8
11:10:05;5158;TIC Turbo Power;;15.6
11:10:05;5158;TIC Gauge 1;11;0.01
11:10:05;5158;TIC Gauge 2;11;0.045376
11:10:06;5159;TIC Gauge 3;11;0.033233
11:10:07;5160;TIC Turbo Speed;;99.8
11:10:07;5160;TIC Turbo Power;;12.2
11:10:07;5160;TIC Gauge 1;11;0.01
11:10:08;5161;TIC Gauge 2;11;0.049919
11:10:08;5161;TIC Gauge 3;11;0.036497
11:10:09;5162;TIC Gauge 3;11;0.038633
11:10:09;5162;TIC Turbo Speed;;99.8
11:10:09;5162;TIC Turbo Power;;14.4
11:10:10;5163;TIC Gauge 1;11;0.01
11:10:10;5163;TIC Gauge 2;11;0.054825
11:10:11;5164;TIC Turbo Speed;;99.8
11:10:12;5165;TIC Turbo Power;;14.4
11:10:12;5165;TIC Gauge 1;11;0.01
11:10:12;5165;TIC Gauge 2;11;0.05891
11:10:12;5165;TIC Gauge 3;11;0.04198
11:10:14;5167;TIC Turbo Speed;;99.8
11:10:14;5167;TIC Turbo Power;;15.6
11:10:14;5167;TIC Gauge 1;11;0.01
11:10:14;5167;TIC Gauge 2;11;0.063506
11:10:14;5167;TIC Gauge 3;11;0.045848
11:10:16;5169;TIC Turbo Speed;;99.8
11:10:16;5169;TIC Turbo Power;;14.4
11:10:16;5169;TIC Gauge 1;11;0.01
11:10:16;5169;TIC Gauge 2;11;0.068185
11:10:16;5169;TIC Gauge 3;11;0.048386
11:10:18;5171;TIC Gauge 3;11;0.051313
11:10:18;5171;TIC Turbo Speed;;99.8
11:10:18;5171;TIC Turbo Power;;15.1
11:10:18;5171;TIC Gauge 1;11;0.01
11:10:18;5171;TIC Gauge 2;11;0.073407
11:10:20;5173;TIC Gauge 2;11;0.077511
11:10:20;5173;TIC Turbo Speed;;99.8
11:10:20;5173;TIC Turbo Power;;14.6
11:10:20;5173;TIC Gauge 3;11;0.055583
11:10:20;5173;TIC Gauge 1;11;0.01
11:10:22;5175;TIC Turbo Speed;;99.8
11:10:22;5175;TIC Turbo Power;;13.6
11:10:22;5175;TIC Gauge 1;11;0.01
11:10:22;5175;TIC Gauge 2;11;0.082135
11:10:22;5175;TIC Gauge 3;11;0.058403
11:10:24;5177;TIC Turbo Speed;;99.8
11:10:24;5177;TIC Turbo Power;;13.6
11:10:24;5177;TIC Gauge 1;11;0.01
11:10:24;5177;TIC Gauge 2;11;0.086862
11:10:24;5177;TIC Gauge 3;11;0.062248
11:10:26;5179;TIC Turbo Speed;;99.8
11:10:26;5179;TIC Turbo Power;;15.3
11:10:26;5179;TIC Gauge 1;11;0.01
11:10:26;5179;TIC Gauge 2;11;0.092243
11:10:26;5179;TIC Gauge 3;11;0.064986
11:10:28;5181;TIC Gauge 1;11;0.01
11:10:28;5181;TIC Turbo Speed;;99.8
11:10:28;5181;TIC Turbo Power;;14.6
11:10:28;5181;TIC Gauge 2;11;0.097243
11:10:28;5181;TIC Gauge 3;11;0.068692
11:10:30;5183;TIC Turbo Speed;;99.8
11:10:30;5183;TIC Turbo Power;;14.4
11:10:30;5183;TIC Gauge 1;11;0.01
11:10:30;5183;TIC Gauge 2;11;0.1022
11:10:30;5183;TIC Gauge 3;11;0.072944
11:10:32;5185;TIC Turbo Speed;;99.8
11:10:32;5185;TIC Turbo Power;;14.4
11:10:32;5185;TIC Gauge 1;11;0.01
11:10:32;5185;TIC Gauge 2;11;0.10666
11:10:32;5185;TIC Gauge 3;11;0.076719
11:10:34;5187;TIC Gauge 2;11;0.11009
11:10:34;5187;TIC Turbo Speed;;99.8
11:10:34;5187;TIC Turbo Power;;15.6
11:10:34;5187;TIC Gauge 3;11;0.078653
11:10:34;5187;TIC Gauge 1;11;0.01
11:10:36;5189;TIC Gauge 1;11;0.01
11:10:36;5189;TIC Turbo Speed;;99.8
11:10:36;5189;TIC Turbo Power;;15.1
11:10:36;5189;TIC Gauge 2;11;0.11517
11:10:36;5189;TIC Gauge 3;11;0.081702
11:10:38;5191;TIC Turbo Speed;;99.9
11:10:38;5191;TIC Turbo Power;;14.4
11:10:38;5191;TIC Gauge 1;11;0.01
11:10:38;5191;TIC Gauge 2;11;0.12035
11:10:38;5191;TIC Gauge 3;11;0.085532
11:10:40;5193;TIC Turbo Speed;;99.8
11:10:40;5193;TIC Turbo Power;;15.6
11:10:40;5193;TIC Gauge 1;11;0.01
11:10:40;5193;TIC Gauge 2;11;0.12538
11:10:41;5194;TIC Gauge 3;11;0.089102
11:10:42;5195;TIC Turbo Speed;;99.9
11:10:42;5195;TIC Turbo Power;;17
11:10:43;5196;TIC Gauge 1;11;0.10525
11:10:43;5196;TIC Gauge 2;11;0.13012
