T,V1,V2,V3
-4.11700E-03,+558.29145E-03,+468.59252E-03,-17.88366556E+00
-4.10400E-03,+578.39195E-03,+468.59252E-03,-17.63240927E+00
-4.09100E-03,+558.29145E-03,-335.42758E-03,-17.88366556E+00
-4.07800E-03,+583.41708E-03,-335.42758E-03,-17.63240927E+00
-4.06500E-03,+558.29145E-03,+468.59252E-03,-16.62738412E+00
-4.05200E-03,+583.41708E-03,+468.59252E-03,-17.88366556E+00
-4.03900E-03,+558.29145E-03,-33.92004E-03,-17.12989670E+00
-4.02600E-03,+588.44220E-03,-234.92507E-03,-17.88366556E+00
-4.01300E-03,+568.34170E-03,+167.08499E-03,-17.12989670E+00
-4.00000E-03,+578.39195E-03,+468.59252E-03,-17.63240927E+00
-3.98700E-03,+583.41708E-03,+468.59252E-03,-15.87361526E+00
-3.97400E-03,+618.59296E-03,+468.59252E-03,-17.63240927E+00
-3.96100E-03,+593.46733E-03,-335.42758E-03,-16.62738412E+00
-3.94800E-03,+588.44220E-03,-335.42758E-03,-15.87361526E+00
-3.93500E-03,+583.41708E-03,-335.42758E-03,-14.61733383E+00
-3.92200E-03,+623.61808E-03,+368.09001E-03,-15.87361526E+00
-3.90900E-03,+598.49245E-03,-335.42758E-03,-15.87361526E+00
-3.89600E-03,+618.59296E-03,-435.93010E-03,-15.87361526E+00
-3.88300E-03,+598.49245E-03,+468.59252E-03,-15.87361526E+00
-3.87000E-03,+583.41708E-03,+368.09001E-03,-15.87361526E+00
-3.85700E-03,+598.49245E-03,-33.92004E-03,-15.87361526E+00
-3.84400E-03,+618.59296E-03,-335.42758E-03,-16.12487155E+00
-3.83100E-03,+608.54270E-03,+167.08499E-03,-15.87361526E+00
-3.81800E-03,+623.61808E-03,+468.59252E-03,-15.87361526E+00
-3.80500E-03,+608.54270E-03,+468.59252E-03,-15.87361526E+00
-3.79200E-03,+623.61808E-03,+468.59252E-03,-15.87361526E+00
-3.77900E-03,+608.54270E-03,+167.08499E-03,-14.61733383E+00
-3.76600E-03,+618.59296E-03,+1.17211012E+00,-15.87361526E+00
-3.75300E-03,+583.41708E-03,+971.10509E-03,-17.12989670E+00
-3.74000E-03,+583.41708E-03,+2.17713525E+00,-14.11482126E+00
-3.72700E-03,+608.54270E-03,+20.26758766E+00,-17.12989670E+00
-3.71400E-03,+578.39195E-03,+61.27261310E+00,-15.87361526E+00
-3.70100E-03,+543.21607E-03,+18.65954744E+00,-15.87361526E+00
-3.68800E-03,+462.81406E-03,+5.39321568E+00,-15.87361526E+00
-3.67500E-03,+342.21105E-03,+971.10509E-03,-15.87361526E+00
-3.66200E-03,+221.60804E-03,+368.09001E-03,-15.87361526E+00
-3.64900E-03,+181.40703E-03,-335.42758E-03,-15.87361526E+00
-3.63600E-03,+65.82914E-03,-335.42758E-03,-15.87361526E+00
-3.62300E-03,-9.54774E-03,-636.93512E-03,-14.61733383E+00
-3.61000E-03,-24.62312E-03,+368.09001E-03,-13.86356497E+00
-3.59700E-03,-115.07538E-03,-33.92004E-03,-15.87361526E+00
-3.58400E-03,-140.20101E-03,+368.09001E-03,-15.87361526E+00
-3.57100E-03,-220.60302E-03,+167.08499E-03,-15.87361526E+00
-3.55800E-03,-225.62814E-03,+368.09001E-03,-14.11482126E+00
-3.54500E-03,-260.80402E-03,+468.59252E-03,-14.61733383E+00
-3.53200E-03,-301.00502E-03,+468.59252E-03,-15.62235898E+00
-3.51900E-03,-301.00502E-03,-335.42758E-03,-15.11984641E+00
-3.50600E-03,-341.20603E-03,+468.59252E-03,-14.11482126E+00
-3.49300E-03,-341.20603E-03,-335.42758E-03,-14.61733383E+00
-3.48000E-03,-341.20603E-03,-335.42758E-03,-15.87361526E+00
-3.46700E-03,-381.40703E-03,-536.43261E-03,-15.87361526E+00
-3.45400E-03,-381.40703E-03,-234.92507E-03,-14.11482126E+00
-3.44100E-03,-381.40703E-03,+468.59252E-03,-15.11984641E+00
-3.42800E-03,-416.58291E-03,+468.59252E-03,-15.87361526E+00
-3.41500E-03,-381.40703E-03,-33.92004E-03,-14.61733383E+00
-3.40200E-03,-381.40703E-03,-234.92507E-03,-15.62235898E+00
-3.38900E-03,-381.40703E-03,-33.92004E-03,-14.61733383E+00
-3.37600E-03,-386.43216E-03,-335.42758E-03,-13.86356497E+00
-3.36300E-03,-356.28141E-03,+468.59252E-03,-13.86356497E+00
-3.35000E-03,-381.40703E-03,+468.59252E-03,-13.86356497E+00
-3.33700E-03,-341.20603E-03,+468.59252E-03,-14.61733383E+00
-3.32400E-03,-376.38191E-03,+468.59252E-03,-13.86356497E+00
-3.31100E-03,-381.40703E-03,+468.59252E-03,-13.86356497E+00
-3.29800E-03,-341.20603E-03,+368.09001E-03,-13.86356497E+00
-3.28500E-03,-316.08040E-03,+770.10006E-03,-14.61733383E+00
-3.27200E-03,-301.00502E-03,+468.59252E-03,-13.86356497E+00
-3.25900E-03,-311.05528E-03,+1.27261263E+00,-13.86356497E+00
-3.24600E-03,-301.00502E-03,+2.07663274E+00,-13.86356497E+00
-3.23300E-03,-275.87940E-03,+7.40326595E+00,-13.10979611E+00
-3.22000E-03,-260.80402E-03,+39.76507524E+00,-13.86356497E+00
-3.20700E-03,-275.87940E-03,+98.76005058E+00,-13.86356497E+00
-3.19400E-03,-225.62814E-03,+70.31783930E+00,-13.86356497E+00
-3.18100E-03,-220.60302E-03,+48.20728636E+00,-13.86356497E+00
-3.16800E-03,-215.57789E-03,+32.42839177E+00,-13.61230868E+00
-3.15500E-03,-205.52764E-03,+26.19723594E+00,-13.10979611E+00
-3.14200E-03,-180.40201E-03,+17.45351728E+00,-13.61230868E+00
-3.12900E-03,-165.32663E-03,+14.13693434E+00,-11.85351467E+00
-3.11600E-03,-140.20101E-03,+10.82035140E+00,-13.86356497E+00
-3.10300E-03,-140.20101E-03,+8.81030113E+00,-11.85351467E+00
-3.09000E-03,-105.02513E-03,+7.70477349E+00,-13.61230868E+00
-3.07700E-03,-100.00000E-03,+7.20226092E+00,-12.60728353E+00
-3.06400E-03,-105.02513E-03,+7.60427097E+00,-12.10477096E+00
-3.05100E-03,-100.00000E-03,+6.90075338E+00,-11.85351467E+00
-3.03800E-03,-59.79900E-03,+6.09673327E+00,-12.10477096E+00
-3.02500E-03,-84.92462E-03,+6.59924584E+00,-13.10979611E+00
-3.01200E-03,-24.62312E-03,+5.19221065E+00,-13.86356497E+00
-2.99900E-03,-19.59799E-03,+4.79020060E+00,-11.85351467E+00
-2.98600E-03,-19.59799E-03,+5.09170814E+00,-11.85351467E+00
-2.97300E-03,-19.59799E-03,+3.68467295E+00,-11.85351467E+00
-2.96000E-03,+20.60301E-03,+3.58417044E+00,-11.85351467E+00
-2.94700E-03,+20.60301E-03,+3.18216038E+00,-11.85351467E+00
-2.93400E-03,+20.60301E-03,+2.78015033E+00,-12.10477096E+00
-2.92100E-03,+20.60301E-03,+2.88065284E+00,-11.85351467E+00
-2.90800E-03,+60.80402E-03,+2.88065284E+00,-10.09472066E+00
-2.89500E-03,+35.67839E-03,+1.57412017E+00,-11.85351467E+00
-2.88200E-03,+101.00502E-03,+1.97613022E+00,-11.85351467E+00
-2.86900E-03,+101.00502E-03,+1.27261263E+00,-11.85351467E+00
-2.85600E-03,+101.00502E-03,+569.09504E-03,-11.85351467E+00
-2.84300E-03,+126.13065E-03,+971.10509E-03,-11.85351467E+00
-2.83000E-03,+141.20603E-03,+1.27261263E+00,-11.85351467E+00
-2.81700E-03,+141.20603E-03,+1.27261263E+00,-11.09974581E+00
-2.80400E-03,+186.43216E-03,+1.17211012E+00,-11.85351467E+00
-2.79100E-03,+196.48241E-03,+770.10006E-03,-11.85351467E+00
-2.77800E-03,+181.40703E-03,+368.09001E-03,-10.09472066E+00
-2.76500E-03,+206.53266E-03,+468.59252E-03,-11.85351467E+00
-2.75200E-03,+191.45728E-03,+569.09504E-03,-11.60225838E+00
-2.73900E-03,+221.60804E-03,+1.27261263E+00,-11.85351467E+00
-2.72600E-03,+226.63316E-03,-234.92507E-03,-9.84346437E+00
-2.71300E-03,+221.60804E-03,+971.10509E-03,-11.09974581E+00
-2.70000E-03,+332.16080E-03,+267.58750E-03,-11.85351467E+00
-2.68700E-03,+261.80904E-03,+468.59252E-03,-9.84346437E+00
-2.67400E-03,+302.01004E-03,+468.59252E-03,-11.60225838E+00
-2.66100E-03,+302.01004E-03,+468.59252E-03,-10.59723323E+00
-2.64800E-03,+302.01004E-03,-335.42758E-03,-9.84346437E+00
-2.63500E-03,+342.21105E-03,-33.92004E-03,-10.59723323E+00
-2.62200E-03,+347.23617E-03,+368.09001E-03,-10.09472066E+00
-2.60900E-03,+342.21105E-03,-335.42758E-03,-11.85351467E+00
-2.59600E-03,+382.41205E-03,+368.09001E-03,-10.09472066E+00
-2.58300E-03,+367.33668E-03,-335.42758E-03,-11.09974581E+00
-2.57000E-03,+382.41205E-03,-234.92507E-03,-11.60225838E+00
-2.55700E-03,+407.53768E-03,-33.92004E-03,-9.84346437E+00
-2.54400E-03,+422.61306E-03,-234.92507E-03,-11.85351467E+00
-2.53100E-03,+422.61306E-03,+167.08499E-03,-11.09974581E+00
-2.51800E-03,+422.61306E-03,+368.09001E-03,-11.85351467E+00
-2.50500E-03,+422.61306E-03,-33.92004E-03,-9.34095180E+00
-2.49200E-03,+462.81406E-03,+468.59252E-03,-9.84346437E+00
-2.47900E-03,+462.81406E-03,-335.42758E-03,-9.84346437E+00
-2.46600E-03,+492.96482E-03,-234.92507E-03,-11.60225838E+00
-2.45300E-03,+477.88944E-03,+971.10509E-03,-11.09974581E+00
-2.44000E-03,+503.01507E-03,-335.42758E-03,-9.84346437E+00
-2.42700E-03,+487.93969E-03,-335.42758E-03,-9.84346437E+00
-2.41400E-03,+508.04019E-03,+368.09001E-03,-9.84346437E+00
-2.40100E-03,+528.14070E-03,-33.92004E-03,-8.58718294E+00
-2.38800E-03,+543.21607E-03,+368.09001E-03,-9.84346437E+00
-2.37500E-03,+543.21607E-03,-335.42758E-03,-9.84346437E+00
-2.36200E-03,+548.24120E-03,-335.42758E-03,-7.83341408E+00
-2.34900E-03,+543.21607E-03,-335.42758E-03,-9.84346437E+00
-2.33600E-03,+578.39195E-03,-234.92507E-03,-9.84346437E+00
-2.32300E-03,+558.29145E-03,+971.10509E-03,-8.58718294E+00
-2.31000E-03,+583.41708E-03,+1.07160760E+00,-8.08467037E+00
-2.29700E-03,+583.41708E-03,+770.10006E-03,-9.08969552E+00
-2.28400E-03,+583.41708E-03,+2.07663274E+00,-9.59220809E+00
-2.27100E-03,+583.41708E-03,+7.10175841E+00,-7.83341408E+00
-2.25800E-03,+583.41708E-03,+44.68969840E+00,-7.83341408E+00
-2.24500E-03,+623.61808E-03,+108.50879437E+00,-8.58718294E+00
-2.23200E-03,+618.59296E-03,+69.41331668E+00,-7.83341408E+00
-2.21900E-03,+623.61808E-03,+48.20728636E+00,-9.84346437E+00
-2.20600E-03,+663.81909E-03,+29.41331637E+00,-9.84346437E+00
-2.19300E-03,+623.61808E-03,+22.47864295E+00,-8.58718294E+00
-2.18000E-03,+698.99496E-03,+16.44849215E+00,-7.83341408E+00
-2.16700E-03,+663.81909E-03,+12.52889413E+00,-7.83341408E+00
-2.15400E-03,+668.84421E-03,+10.11683381E+00,-9.59220809E+00
-2.14100E-03,+663.81909E-03,+8.50879359E+00,-8.58718294E+00
-2.12800E-03,+663.81909E-03,+7.00125589E+00,-7.83341408E+00
-2.11500E-03,+704.02009E-03,+7.70477349E+00,-7.83341408E+00
-2.10200E-03,+704.02009E-03,+7.00125589E+00,-9.59220809E+00
-2.08900E-03,+704.02009E-03,+7.20226092E+00,-8.58718294E+00
-2.07600E-03,+704.02009E-03,+6.80025086E+00,-7.83341408E+00
-2.06300E-03,+719.09547E-03,+5.79522573E+00,-7.83341408E+00
-2.05000E-03,+739.19597E-03,+4.48869306E+00,-7.83341408E+00
-2.03700E-03,+729.14572E-03,+4.99120563E+00,-7.83341408E+00
-2.02400E-03,+749.24622E-03,+4.48869306E+00,-7.83341408E+00
-2.01100E-03,+744.22109E-03,+3.18216038E+00,-7.83341408E+00
-1.99800E-03,+744.22109E-03,+2.98115536E+00,-6.07462007E+00
-1.98500E-03,+744.22109E-03,+2.67964782E+00,-9.08969552E+00
-1.97200E-03,+779.39697E-03,+2.78015033E+00,-7.83341408E+00
-1.95900E-03,+784.42210E-03,+2.37814028E+00,-7.83341408E+00
-1.94600E-03,+749.24622E-03,+2.07663274E+00,-7.83341408E+00
-1.93300E-03,+784.42210E-03,+2.07663274E+00,-9.08969552E+00
-1.92000E-03,+749.24622E-03,+1.27261263E+00,-7.83341408E+00
-1.90700E-03,+759.29647E-03,+971.10509E-03,-7.83341408E+00
-1.89400E-03,+784.42210E-03,+1.17211012E+00,-6.07462007E+00
-1.88100E-03,+784.42210E-03,+1.27261263E+00,-7.83341408E+00
-1.86800E-03,+819.59798E-03,+569.09504E-03,-7.83341408E+00
-1.85500E-03,+799.49748E-03,+971.10509E-03,-7.07964522E+00
-1.84200E-03,+824.62310E-03,+1.17211012E+00,-7.83341408E+00
-1.82900E-03,+824.62310E-03,+1.47361766E+00,-9.08969552E+00
-1.81600E-03,+824.62310E-03,+468.59252E-03,-7.58215779E+00
-1.80300E-03,+824.62310E-03,+468.59252E-03,-6.57713264E+00
-1.79000E-03,+789.44723E-03,+1.17211012E+00,-6.07462007E+00
-1.77700E-03,+849.74873E-03,+468.59252E-03,-5.82336378E+00
-1.76400E-03,+829.64823E-03,-234.92507E-03,-5.82336378E+00
-1.75100E-03,+849.74873E-03,+167.08499E-03,-7.07964522E+00
-1.73800E-03,+859.79898E-03,-234.92507E-03,-7.58215779E+00
-1.72500E-03,+864.82411E-03,+167.08499E-03,-5.82336378E+00
-1.71200E-03,+864.82411E-03,+468.59252E-03,-7.58215779E+00
-1.69900E-03,+864.82411E-03,+468.59252E-03,-7.07964522E+00
-1.68600E-03,+864.82411E-03,+468.59252E-03,-5.82336378E+00
-1.67300E-03,+849.74873E-03,-335.42758E-03,-7.07964522E+00
-1.66000E-03,+905.02511E-03,-335.42758E-03,-5.82336378E+00
-1.64700E-03,+879.89949E-03,-335.42758E-03,-6.57713264E+00
-1.63400E-03,+899.99999E-03,-234.92507E-03,-5.82336378E+00
-1.62100E-03,+879.89949E-03,+669.59755E-03,-7.07964522E+00
-1.60800E-03,+905.02511E-03,-335.42758E-03,-5.82336378E+00
-1.59500E-03,+905.02511E-03,-33.92004E-03,-5.82336378E+00
-1.58200E-03,+864.82411E-03,-335.42758E-03,-7.58215779E+00
-1.56900E-03,+905.02511E-03,+167.08499E-03,-5.06959492E+00
-1.55600E-03,+945.22612E-03,+368.09001E-03,-5.82336378E+00
-1.54300E-03,+930.15074E-03,-33.92004E-03,-5.82336378E+00
-1.53000E-03,+910.05024E-03,+468.59252E-03,-5.82336378E+00
-1.51700E-03,+879.89949E-03,+167.08499E-03,-5.82336378E+00
-1.50400E-03,+905.02511E-03,-234.92507E-03,-5.82336378E+00
-1.49100E-03,+905.02511E-03,-33.92004E-03,-5.06959492E+00
-1.47800E-03,+905.02511E-03,+368.09001E-03,-5.57210749E+00
-1.46500E-03,+905.02511E-03,+167.08499E-03,-5.82336378E+00
-1.45200E-03,+910.05024E-03,+368.09001E-03,-5.82336378E+00
-1.43900E-03,+920.10049E-03,-33.92004E-03,-4.56708234E+00
-1.42600E-03,+945.22612E-03,-234.92507E-03,-5.82336378E+00
-1.41300E-03,+960.30149E-03,+468.59252E-03,-5.82336378E+00
-1.40000E-03,+945.22612E-03,+1.27261263E+00,-5.57210749E+00
-1.38700E-03,+930.15074E-03,+770.10006E-03,-5.06959492E+00
-1.37400E-03,+945.22612E-03,+1.97613022E+00,-5.57210749E+00
-1.36100E-03,+960.30149E-03,+8.00628102E+00,-4.56708234E+00
-1.34800E-03,+945.22612E-03,+49.51381904E+00,-5.82336378E+00
-1.33500E-03,+945.22612E-03,+112.22738737E+00,-4.56708234E+00
-1.32200E-03,+945.22612E-03,+63.88567845E+00,-5.82336378E+00
-1.30900E-03,+985.42712E-03,+43.08165818E+00,-5.82336378E+00
-1.29600E-03,+945.22612E-03,+27.80527616E+00,-5.57210749E+00
-1.28300E-03,+970.35175E-03,+19.46356755E+00,-3.81331348E+00
-1.27000E-03,+980.40200E-03,+14.84045193E+00,-5.57210749E+00
-1.25700E-03,+960.30149E-03,+11.42336648E+00,-3.81331348E+00
-1.24400E-03,+985.42712E-03,+10.01633129E+00,-3.81331348E+00
-1.23100E-03,+985.42712E-03,+8.20728605E+00,-5.06959492E+00
-1.21800E-03,+985.42712E-03,+7.80527600E+00,-4.06456977E+00
-1.20500E-03,+970.35175E-03,+7.20226092E+00,-4.56708234E+00
-1.19200E-03,+985.42712E-03,+6.90075338E+00,-3.81331348E+00
-1.17900E-03,+960.30149E-03,+6.90075338E+00,-3.81331348E+00
-1.16600E-03,+985.42712E-03,+6.09673327E+00,-4.06456977E+00
-1.15300E-03,+970.35175E-03,+5.79522573E+00,-3.81331348E+00
-1.14000E-03,+985.42712E-03,+4.58919557E+00,-4.06456977E+00
-1.12700E-03,+985.42712E-03,+4.99120563E+00,-3.81331348E+00
-1.11400E-03,+950.25124E-03,+3.68467295E+00,-3.81331348E+00
-1.10100E-03,+985.42712E-03,+3.68467295E+00,-3.05954462E+00
-1.08800E-03,+985.42712E-03,+2.88065284E+00,-2.05451948E+00
-1.07500E-03,+985.42712E-03,+2.37814028E+00,-3.81331348E+00
-1.06200E-03,+985.42712E-03,+2.17713525E+00,-3.81331348E+00
-1.04900E-03,+985.42712E-03,+2.07663274E+00,-2.55703205E+00
-1.03600E-03,+985.42712E-03,+1.27261263E+00,-4.06456977E+00
-1.02300E-03,+970.35175E-03,+2.07663274E+00,-3.81331348E+00
-1.01000E-03,+980.40200E-03,+1.27261263E+00,-3.81331348E+00
-997.00E-06,+960.30149E-03,+1.77512520E+00,-3.81331348E+00
-984.00E-06,+985.42712E-03,+1.27261263E+00,-3.81331348E+00
-971.00E-06,+985.42712E-03,+1.27261263E+00,-3.81331348E+00
-958.00E-06,+985.42712E-03,+468.59252E-03,-3.81331348E+00
-945.00E-06,+945.22612E-03,+7.70477349E+00,-3.81331348E+00
-932.00E-06,+940.20099E-03,+22.88065300E+00,-2.05451948E+00
-919.00E-06,+824.62310E-03,+9.81532627E+00,-3.81331348E+00
-906.00E-06,+704.02009E-03,+11.72487402E+00,-3.81331348E+00
-893.00E-06,+583.41708E-03,+10.92085391E+00,-3.81331348E+00
-880.00E-06,+503.01507E-03,+10.11683381E+00,-3.81331348E+00
-867.00E-06,+447.73869E-03,+8.50879359E+00,-5.06959492E+00
-854.00E-06,+382.41205E-03,+7.70477349E+00,-3.56205720E+00
-841.00E-06,+327.13567E-03,+7.20226092E+00,-2.55703205E+00
-828.00E-06,+266.83417E-03,+7.50376846E+00,-2.05451948E+00
-815.00E-06,+196.48241E-03,+6.09673327E+00,-1.80326319E+00
-802.00E-06,+181.40703E-03,+6.90075338E+00,-1.80326319E+00
-789.00E-06,+131.15577E-03,+5.79522573E+00,-3.05954462E+00
-776.00E-06,+101.00502E-03,+5.99623076E+00,-1.80326319E+00
-763.00E-06,+101.00502E-03,+5.29271317E+00,-1.80326319E+00
-750.00E-06,+60.80402E-03,+5.29271317E+00,-2.05451948E+00
-737.00E-06,+45.72864E-03,+4.48869306E+00,-1.80326319E+00
-724.00E-06,+60.80402E-03,+3.68467295E+00,-3.56205720E+00
-711.00E-06,+20.60301E-03,+3.38316541E+00,-3.05954462E+00
-698.00E-06,+20.60301E-03,+2.07663274E+00,-1.80326319E+00
-685.00E-06,-19.59799E-03,+2.37814028E+00,-1.80326319E+00
-672.00E-06,+15.57789E-03,+2.07663274E+00,-1.80326319E+00
-659.00E-06,-4.52262E-03,+1.77512520E+00,-1.80326319E+00
-646.00E-06,-19.59799E-03,+1.97613022E+00,-1.80326319E+00
-633.00E-06,+10.55276E-03,+1.57412017E+00,-2.55703205E+00
-620.00E-06,-14.57287E-03,+1.17211012E+00,-1.80326319E+00
-607.00E-06,+5.52764E-03,+1.27261263E+00,-1.80326319E+00
-594.00E-06,+20.60301E-03,+1.37311515E+00,-1.80326319E+00
-581.00E-06,+35.67839E-03,+1.27261263E+00,-1.80326319E+00
-568.00E-06,+20.60301E-03,+468.59252E-03,-1.80326319E+00
-555.00E-06,+20.60301E-03,+770.10006E-03,-1.04949433E+00
-542.00E-06,+55.77889E-03,+468.59252E-03,-1.80326319E+00
-529.00E-06,+20.60301E-03,+669.59755E-03,-1.80326319E+00
-516.00E-06,+60.80402E-03,+468.59252E-03,-1.80326319E+00
-503.00E-06,+75.87939E-03,+669.59755E-03,+206.78711E-03
-490.00E-06,+101.00502E-03,-234.92507E-03,-1.80326319E+00
-477.00E-06,+101.00502E-03,+167.08499E-03,-546.98175E-03
-464.00E-06,+101.00502E-03,+468.59252E-03,-1.80326319E+00
-451.00E-06,+101.00502E-03,-335.42758E-03,-1.04949433E+00
-438.00E-06,+141.20603E-03,-234.92507E-03,-1.80326319E+00
-425.00E-06,+156.28140E-03,+167.08499E-03,-546.98175E-03
-412.00E-06,+181.40703E-03,+368.09001E-03,-44.46918E-03
-399.00E-06,+181.40703E-03,+468.59252E-03,-1.04949433E+00
-386.00E-06,+146.23115E-03,+468.59252E-03,-44.46918E-03
-373.00E-06,+181.40703E-03,+267.58750E-03,-546.98175E-03
-360.00E-06,+221.60804E-03,+468.59252E-03,-1.55200690E+00
-347.00E-06,+206.53266E-03,-33.92004E-03,+206.78711E-03
-334.00E-06,+226.63316E-03,-234.92507E-03,+206.78711E-03
-321.00E-06,+246.73366E-03,+468.59252E-03,-1.04949433E+00
-308.00E-06,+226.63316E-03,-234.92507E-03,+206.78711E-03
-295.00E-06,+302.01004E-03,-33.92004E-03,-1.80326319E+00
-282.00E-06,+302.01004E-03,+468.59252E-03,-44.46918E-03
-269.00E-06,+302.01004E-03,-335.42758E-03,-546.98175E-03
-256.00E-06,+302.01004E-03,-234.92507E-03,-1.80326319E+00
-243.00E-06,+317.08542E-03,-335.42758E-03,+206.78711E-03
-230.00E-06,+302.01004E-03,-335.42758E-03,+206.78711E-03
-217.00E-06,+342.21105E-03,-33.92004E-03,-1.04949433E+00
-204.00E-06,+377.38693E-03,-1.03894517E+00,+206.78711E-03
-191.00E-06,+382.41205E-03,-33.92004E-03,+206.78711E-03
-178.00E-06,+417.58793E-03,+468.59252E-03,+206.78711E-03
-165.00E-06,+422.61306E-03,+167.08499E-03,-546.98175E-03
-152.00E-06,+417.58793E-03,+468.59252E-03,+206.78711E-03
-139.00E-06,+422.61306E-03,-33.92004E-03,-1.04949433E+00
-126.00E-06,+422.61306E-03,+468.59252E-03,+206.78711E-03
-113.00E-06,+437.68843E-03,+468.59252E-03,+206.78711E-03
-100.00E-06,+457.78894E-03,+569.09504E-03,+206.78711E-03
-87.00E-06,+437.68843E-03,+770.10006E-03,+206.78711E-03
-74.00E-06,+462.81406E-03,+2.07663274E+00,+206.78711E-03
-61.00E-06,+503.01507E-03,+5.29271317E+00,+206.78711E-03
-48.00E-06,+503.01507E-03,+38.45854257E+00,+1.96558112E+00
-35.00E-06,+503.01507E-03,+106.39824159E+00,+206.78711E-03
-22.00E-06,+538.19095E-03,+64.68969855E+00,+206.78711E-03
-9.00E-06,+503.01507E-03,+44.68969840E+00,+206.78711E-03
+4.00E-06,+578.39195E-03,+29.41331637E+00,+2.21683741E+00
+17.00E-06,+543.21607E-03,+20.26758766E+00,-1.04949433E+00
+30.00E-06,+543.21607E-03,+15.04145696E+00,+206.78711E-03
+43.00E-06,+543.21607E-03,+11.72487402E+00,+960.55597E-03
+56.00E-06,+583.41708E-03,+9.31281370E+00,+458.04340E-03
+69.00E-06,+583.41708E-03,+7.70477349E+00,+1.46306855E+00
+82.00E-06,+583.41708E-03,+7.00125589E+00,+458.04340E-03
+95.00E-06,+608.54270E-03,+7.70477349E+00,+206.78711E-03
+108.00E-06,+623.61808E-03,+6.90075338E+00,+458.04340E-03
+121.00E-06,+623.61808E-03,+6.09673327E+00,+960.55597E-03
+134.00E-06,+658.79396E-03,+5.29271317E+00,+206.78711E-03
+147.00E-06,+663.81909E-03,+5.29271317E+00,+2.21683741E+00
+160.00E-06,+623.61808E-03,+5.09170814E+00,+2.21683741E+00
+173.00E-06,+638.69346E-03,+4.18718552E+00,+206.78711E-03
+186.00E-06,+663.81909E-03,+2.88065284E+00,+2.21683741E+00
+199.00E-06,+663.81909E-03,+3.38316541E+00,+1.46306855E+00
+212.00E-06,+698.99496E-03,+2.78015033E+00,+458.04340E-03
+225.00E-06,+704.02009E-03,+1.77512520E+00,+2.21683741E+00
+238.00E-06,+668.84421E-03,+2.07663274E+00,+2.21683741E+00
+251.00E-06,+704.02009E-03,+1.77512520E+00,+206.78711E-03
+264.00E-06,+709.04522E-03,+1.27261263E+00,+2.21683741E+00
+277.00E-06,+729.14572E-03,+1.77512520E+00,+2.97060627E+00
+290.00E-06,+744.22109E-03,+1.27261263E+00,+2.21683741E+00
+303.00E-06,+744.22109E-03,+1.27261263E+00,+1.46306855E+00
+316.00E-06,+744.22109E-03,+569.09504E-03,+2.21683741E+00
+329.00E-06,+769.34672E-03,+971.10509E-03,+2.21683741E+00
+342.00E-06,+749.24622E-03,+468.59252E-03,+1.96558112E+00
+355.00E-06,+784.42210E-03,+468.59252E-03,+2.21683741E+00
+368.00E-06,+749.24622E-03,+569.09504E-03,+2.21683741E+00
+381.00E-06,+759.29647E-03,+468.59252E-03,+960.55597E-03
+394.00E-06,+784.42210E-03,-234.92507E-03,+2.21683741E+00
+407.00E-06,+824.62310E-03,-335.42758E-03,+3.47311884E+00
+420.00E-06,+819.59798E-03,-234.92507E-03,+2.21683741E+00
+433.00E-06,+809.54773E-03,+167.08499E-03,+2.21683741E+00
+446.00E-06,+824.62310E-03,+468.59252E-03,+1.96558112E+00
+459.00E-06,+824.62310E-03,+468.59252E-03,+2.21683741E+00
+472.00E-06,+824.62310E-03,-234.92507E-03,+2.21683741E+00
+485.00E-06,+839.69848E-03,-134.42255E-03,+3.47311884E+00
+498.00E-06,+864.82411E-03,+368.09001E-03,+3.97563141E+00
+511.00E-06,+864.82411E-03,+167.08499E-03,+2.21683741E+00
+524.00E-06,+899.99999E-03,+468.59252E-03,+709.29969E-03
+537.00E-06,+864.82411E-03,-33.92004E-03,+2.21683741E+00
+550.00E-06,+864.82411E-03,-234.92507E-03,+2.21683741E+00
+563.00E-06,+879.89949E-03,-33.92004E-03,+2.21683741E+00
+576.00E-06,+905.02511E-03,-335.42758E-03,+3.97563141E+00
+589.00E-06,+905.02511E-03,-837.94015E-03,+3.47311884E+00
+602.00E-06,+905.02511E-03,-234.92507E-03,+4.22688770E+00
+615.00E-06,+920.10049E-03,-335.42758E-03,+2.97060627E+00
+628.00E-06,+940.20099E-03,-234.92507E-03,+2.21683741E+00
+641.00E-06,+905.02511E-03,-335.42758E-03,+4.22688770E+00
+654.00E-06,+980.40200E-03,-335.42758E-03,+2.46809370E+00
+667.00E-06,+960.30149E-03,-335.42758E-03,+3.47311884E+00
+680.00E-06,+975.37687E-03,-938.44266E-03,+4.22688770E+00
+693.00E-06,+960.30149E-03,+468.59252E-03,+4.22688770E+00
+706.00E-06,+945.22612E-03,+368.09001E-03,+3.97563141E+00
+719.00E-06,+970.35175E-03,-33.92004E-03,+3.47311884E+00
+732.00E-06,+950.25124E-03,-1.03894517E+00,+2.46809370E+00
+745.00E-06,+985.42712E-03,-335.42758E-03,+3.47311884E+00
+758.00E-06,+985.42712E-03,+1.97613022E+00,+4.22688770E+00
+771.00E-06,+985.42712E-03,+1.27261263E+00,+4.22688770E+00
+784.00E-06,+980.40200E-03,+2.98115536E+00,+4.22688770E+00
