lambda I
819.8250554813745 -146.54703832752602
819.9096483904565 -250.54703832752602
819.9942187176217 -114.54703832752602
820.0787664542265 -186.54703832752602
820.1632915916277 -202.54703832752602
820.2477941211816 -202.54703832752602
820.332274034245 -250.54703832752602
820.4167313221742 -226.54703832752602
820.5011659763259 -210.54703832752602
820.5855779880567 -274.547038327526
820.669967348723 -434.547038327526
820.7543340496817 -410.547038327526
820.838678082289 -338.547038327526
820.9229994379015 -266.547038327526
821.0072981078758 -354.547038327526
821.0915740835686 -290.547038327526
821.1758273563364 -318.547038327526
821.2600579175356 -346.547038327526
821.3442657585231 -366.547038327526
821.4284508706551 -386.547038327526
821.5126132452882 -338.547038327526
821.5967528737792 -298.547038327526
821.6808697474846 -250.54703832752602
821.7649638577607 -242.54703832752602
821.8490351959642 -578.547038327526
821.9330837534519 -498.547038327526
822.0171095215799 -454.547038327526
822.1011124917053 -410.547038327526
822.1850926551842 -346.547038327526
822.2690500033734 -346.547038327526
822.3529845276295 -346.547038327526
822.4368962193087 -362.547038327526
822.520785069768 -146.54703832752602
822.6046510703636 -190.54703832752602
822.6884942124523 -234.54703832752602
822.7723144873908 -106.54703832752602
822.8561118865351 -146.54703832752602
822.9398864012425 -186.54703832752602
823.0236380228689 -114.54703832752602
823.1073667427711 -142.54703832752602
823.1910725523057 -170.54703832752602
823.2747554428294 -178.54703832752602
823.3584154056986 -322.547038327526
823.4420524322697 -350.547038327526
823.5256665138995 -378.547038327526
823.6092576419445 -346.547038327526
823.6928258077612 -106.54703832752602
823.7763710027064 -174.54703832752602
823.8598932181363 -242.54703832752602
823.9433924454075 -342.547038327526
824.0268686758769 -442.547038327526
824.1103219009008 -410.547038327526
824.1937521118358 -350.547038327526
824.2771593000383 -290.547038327526
824.3605434568651 -306.547038327526
824.4439045736729 -266.547038327526
824.5272426418178 -274.547038327526
824.6105576526567 -282.547038327526
824.6938495975459 -306.547038327526
824.7771184678422 -522.547038327526
824.8603642549022 -202.54703832752602
824.9435869500821 29.452961672473975
825.0267865447389 -266.547038327526
825.109963030229 -186.54703832752602
825.1931163979086 -250.54703832752602
825.2762466391348 -274.547038327526
825.359353745264 -310.547038327526
825.4424377076526 -346.547038327526
825.5254985176573 -498.547038327526
825.6085361666344 -290.547038327526
825.6915506459409 -386.547038327526
825.7745419469331 -266.547038327526
825.8575100609675 -282.547038327526
825.9404549794008 -298.547038327526
826.0233766935893 -490.547038327526
826.10627519489 -366.547038327526
826.1891504746593 -242.54703832752602
826.2720025242536 -226.54703832752602
826.3548313350295 -114.54703832752602
826.4376368983436 -62.547038327526025
826.5204192055523 -10.547038327526025
826.6031782480126 -210.54703832752602
826.6859140170807 -186.54703832752602
826.7686265041133 -162.54703832752602
826.8513157004669 -242.54703832752602
826.9339815974979 -198.54703832752602
827.016624186563 -154.54703832752602
827.0992434590189 -146.54703832752602
827.1818394062223 -234.54703832752602
827.2644120195291 -146.54703832752602
827.3469612902963 -330.547038327526
827.4294872098804 -286.547038327526
827.5119897696383 -242.54703832752602
827.594468960926 -298.547038327526
827.6769247751002 -298.547038327526
827.7593572035178 -410.547038327526
827.8417662375348 -522.547038327526
827.9241518685083 -362.547038327526
828.0065140877945 -350.547038327526
828.0888528867501 -338.547038327526
828.1711682567318 -378.547038327526
828.2534601890959 -310.547038327526
828.3357286751991 -242.54703832752602
828.417973706398 -186.54703832752602
828.5001952740489 -218.54703832752602
828.5823933695086 -298.547038327526
828.6645679841338 -334.547038327526
828.7467191092808 -370.547038327526
828.8288467363061 -482.547038327526
828.9109508565665 -434.547038327526
828.9930314614182 -386.547038327526
829.0750885422183 -266.547038327526
829.157122090323 -146.54703832752602
829.2391320970889 -178.54703832752602
829.3211185538727 -186.54703832752602
829.4030814520305 -334.547038327526
829.4850207829195 -482.547038327526
829.5669365378959 -490.547038327526
829.6488287083163 -410.547038327526
829.7306972855373 -330.547038327526
829.8125422609153 -170.54703832752602
829.894363625807 -274.547038327526
829.9761613715693 -378.547038327526
830.0579354895581 -498.547038327526
830.1396859711303 -290.547038327526
830.2214128076427 -234.54703832752602
830.3031159904513 -90.54703832752602
830.3847955109129 -182.54703832752602
830.4664513603844 -102.54703832752602
830.5480835302218 -202.54703832752602
830.6296920117823 -310.547038327526
830.7112767964218 -266.547038327526
830.7928378754972 -386.547038327526
830.8743752403649 -330.547038327526
830.9558888823818 -226.54703832752602
831.0373787929041 -122.54703832752602
831.1188449632884 -290.547038327526
831.2002873848915 -206.54703832752602
831.2817060490697 -122.54703832752602
831.3631009471798 -210.54703832752602
831.4444720705782 -266.547038327526
831.5258194106215 -206.54703832752602
831.607142958666 -146.54703832752602
831.6884427060688 -330.547038327526
831.7697186441861 -258.547038327526
831.8509707643746 -306.547038327526
831.9321990579905 -314.547038327526
832.0134035163908 -354.547038327526
832.0945841309319 -306.547038327526
832.1757408929703 -258.547038327526
832.2568737938627 -82.54703832752602
832.3379828249657 -258.547038327526
832.4190679776355 -66.54703832752602
832.5001292432291 -226.54703832752602
832.5811666131027 -298.547038327526
832.6621800786131 -370.547038327526
832.7431696311166 -282.547038327526
832.8241352619701 -218.54703832752602
832.9050769625301 -350.547038327526
832.985994724153 -290.547038327526
833.0668885381954 -250.54703832752602
833.1477583960138 -266.547038327526
833.2286042889649 -282.547038327526
833.3094262084051 -330.547038327526
833.3902241456911 -194.54703832752602
833.4709980921795 -314.547038327526
833.5517480392267 -154.54703832752602
833.6324739781892 -186.54703832752602
833.7131759004238 -278.547038327526
833.793853797287 -370.547038327526
833.8745076601354 -426.547038327526
833.9551374803252 -482.547038327526
834.0357432492134 -426.547038327526
834.1163249581563 -354.547038327526
834.1968825985107 -282.547038327526
834.2774161616329 -234.54703832752602
834.3579256388796 -286.547038327526
834.4384110216073 -194.54703832752602
834.5188723011725 -258.547038327526
834.599309468932 -170.54703832752602
834.679722516242 -182.54703832752602
834.7601114344594 -194.54703832752602
834.8404762149406 -162.54703832752602
834.9208168490422 -242.54703832752602
835.0011333281207 -322.547038327526
835.0814256435327 -442.547038327526
835.1616937866349 -650.547038327526
835.2419377487835 -578.547038327526
835.3221575213354 -442.547038327526
835.4023530956471 -218.54703832752602
835.4825244630749 -258.547038327526
835.5626716149757 -298.547038327526
835.6427945427058 -490.547038327526
835.722893237622 -306.547038327526
835.8029676910807 -466.547038327526
835.8830178944385 -250.54703832752602
835.9630438390519 -130.54703832752602
836.0430455162775 -182.54703832752602
836.123022917472 -234.54703832752602
836.2029760339917 -90.54703832752602
836.2829048571933 -386.547038327526
836.3628093784334 -442.547038327526
836.4426895890686 -426.547038327526
836.5225454804552 -306.547038327526
836.60237704395 -358.547038327526
836.6821842709094 -410.547038327526
836.7619671526902 -506.547038327526
836.8417256806486 -402.547038327526
836.9214598461416 -298.547038327526
837.0011696405254 -426.547038327526
837.0808550551567 -378.547038327526
837.1605160813921 -458.547038327526
837.240152710588 -290.547038327526
837.3197649341012 -378.547038327526
837.3993527432879 -238.54703832752602
837.478916129505 -338.547038327526
837.5584550841089 -274.547038327526
837.6379695984564 -230.54703832752602
837.7174596639036 -186.54703832752602
837.7969252718074 -34.547038327526025
837.8763664135244 -146.54703832752602
837.9557830804109 -258.547038327526
838.0351752638237 -210.54703832752602
838.1145429551191 -238.54703832752602
838.193886145654 -266.547038327526
838.2732048267846 -386.547038327526
838.3524989898676 -370.547038327526
838.4317686262599 -274.547038327526
838.5110137273175 -178.54703832752602
838.5902342843972 -226.54703832752602
838.6694302888558 -234.54703832752602
838.7486017320495 -242.54703832752602
838.8277486053348 -370.547038327526
838.9068709000687 -386.547038327526
838.9859686076073 -402.547038327526
839.0650417193076 -402.547038327526
839.1440902265258 -382.547038327526
839.2231141206187 -362.547038327526
839.3021133929426 -394.547038327526
839.3810880348543 -258.547038327526
839.4600380377102 -194.54703832752602
839.5389633928669 -106.54703832752602
839.6178640916811 -226.54703832752602
839.6967401255091 -154.54703832752602
839.7755914857077 -82.54703832752602
839.8544181636335 29.452961672473975
839.9332201506426 -186.54703832752602
840.0119974380921 -226.54703832752602
840.0907500173383 -354.547038327526
840.1694778797377 -274.547038327526
840.2481810166471 -250.54703832752602
840.3268594194229 -226.54703832752602
840.4055130794216 -306.547038327526
840.4841419879998 -250.54703832752602
840.5627461365142 -362.547038327526
840.6413255163213 -434.547038327526
840.7198801187776 -426.547038327526
840.7984099352395 -418.547038327526
840.8769149570641 -378.547038327526
840.9553951756072 -250.54703832752602
841.0338505822259 -330.547038327526
841.1122811682766 -210.54703832752602
841.1906869251159 -226.54703832752602
841.2690678441004 -154.54703832752602
841.3474239165865 -82.54703832752602
841.4257551339308 -90.54703832752602
841.50406148749 -246.54703832752602
841.5823429686207 -402.547038327526
841.660599568679 -338.547038327526
841.738831279022 -354.547038327526
841.817038091006 -370.547038327526
841.8952199959876 -394.547038327526
841.9733769853234 -250.54703832752602
842.0515090503699 -282.547038327526
842.1296161824837 -314.547038327526
842.2076983730215 -378.547038327526
842.2857556133392 -338.547038327526
842.3637878947944 -298.547038327526
842.4417952087427 -346.547038327526
842.5197775465415 -338.547038327526
842.5977348995468 -282.547038327526
842.6756672591151 -266.547038327526
842.7535746166034 -250.54703832752602
842.8314569633679 -354.547038327526
842.9093142907653 -330.547038327526
842.9871465901521 -226.54703832752602
843.0649538528849 -222.54703832752602
843.1427360703204 -218.54703832752602
843.2204932338149 -242.54703832752602
843.2982253347251 -306.547038327526
843.3759323644075 -370.547038327526
843.4536143142188 -330.547038327526
843.5312711755153 -290.547038327526
843.6089029396537 -334.547038327526
843.6865095979907 -306.547038327526
843.7640911418827 -370.547038327526
843.8416475626861 -250.54703832752602
843.9191788517579 -330.547038327526
843.9966850004545 -410.547038327526
844.074166000132 -402.547038327526
844.1516218421477 -446.547038327526
844.2290525178576 -490.547038327526
844.3064580186185 -370.547038327526
844.3838383357868 -346.547038327526
844.4611934607194 -322.547038327526
844.5385233847722 -138.54703832752602
844.6158280993026 -234.54703832752602
844.6931075956666 -186.54703832752602
844.7703618652209 -138.54703832752602
844.8475908993221 5.452961672473975
844.9247946893267 -102.54703832752602
845.0019732265912 -210.54703832752602
845.0791265024724 -362.547038327526
845.1562545083265 -226.54703832752602
845.2333572355104 -190.54703832752602
845.3104346753805 -154.54703832752602
845.3874868192934 -330.547038327526
845.4645136586056 -250.54703832752602
845.5415151846737 -250.54703832752602
845.6184913888543 -250.54703832752602
845.6954422625038 -218.54703832752602
845.7723677969791 -442.547038327526
845.8492679836363 -370.547038327526
845.9261428138323 -382.547038327526
846.0029922789236 -394.547038327526
846.0798163702666 -434.547038327526
846.156615079218 -358.547038327526
846.2333883971344 -282.547038327526
846.3101363153722 -290.547038327526
846.3868588252881 -346.547038327526
846.4635559182386 -258.547038327526
846.5402275855802 -170.54703832752602
846.6168738186698 -170.54703832752602
846.6934946088634 -170.54703832752602
846.7700899475179 -162.54703832752602
846.84665982599 -194.54703832752602
846.9232042356358 -226.54703832752602
846.9997231678122 -186.54703832752602
847.0762166138759 -298.547038327526
847.152684565183 -402.547038327526
847.2291270130903 -390.547038327526
847.3055439489547 -378.547038327526
847.381935364132 -194.54703832752602
847.4583012499794 -162.54703832752602
847.5346415978532 -214.54703832752602
847.61095639911 -266.547038327526
847.6872456451063 -226.54703832752602
847.7635093271989 -270.547038327526
847.8397474367439 -314.547038327526
847.9159599650984 -266.547038327526
847.9921469036186 -298.547038327526
848.0683082436611 -330.547038327526
848.1444439765826 -290.547038327526
848.2205540937396 -338.547038327526
848.2966385864886 -338.547038327526
848.3726974461861 -338.547038327526
848.4487306641888 -314.547038327526
848.5247382318532 -330.547038327526
848.6007201405358 -346.547038327526
848.6766763815934 -458.547038327526
848.7526069463823 -362.547038327526
848.8285118262593 -290.547038327526
848.9043910125807 -178.54703832752602
848.9802444967032 -178.54703832752602
849.0560722699832 -258.547038327526
849.1318743237777 -246.54703832752602
849.2076506494426 -234.54703832752602
849.2834012383349 -114.54703832752602
849.3591260818112 -282.547038327526
849.4348251712279 -330.547038327526
849.5104984979414 -386.547038327526
849.5861460533085 -442.547038327526
849.6617678286859 -282.547038327526
849.7373638154298 -298.547038327526
849.812934004897 -318.547038327526
849.8884783884439 -338.547038327526
849.9639969574273 -426.547038327526
850.0394897032035 -306.547038327526
850.1149566171291 -298.547038327526
850.1903976905608 -290.547038327526
850.2658129148551 -458.547038327526
850.3412022813685 -282.547038327526
850.4165657814576 -306.547038327526
850.491903406479 -370.547038327526
850.567215147789 -434.547038327526
850.6425009967446 -482.547038327526
850.717760944702 -442.547038327526
850.792994983018 -402.547038327526
850.868203103049 -362.547038327526
850.9433852961517 -402.547038327526
851.0185415536826 -362.547038327526
851.0936718669982 -330.547038327526
851.1687762274548 -298.547038327526
851.2438546264096 -386.547038327526
851.3189070552187 -426.547038327526
851.3939335052388 -426.547038327526
851.4689339678265 -406.547038327526
851.5439084343382 -386.547038327526
851.6188568961304 -410.547038327526
851.6937793445601 -274.547038327526
851.7686757709835 -162.54703832752602
851.843546166757 -290.547038327526
851.9183905232376 -346.547038327526
851.9932088317815 -358.547038327526
852.0680010837456 -370.547038327526
852.142767270486 -410.547038327526
852.2175073833598 -394.547038327526
852.292221413723 -450.547038327526
852.3669093529327 -386.547038327526
852.4415711923451 -474.547038327526
852.5162069233169 -450.547038327526
852.5908165372045 -418.547038327526
852.6654000253648 -322.547038327526
852.7399573791539 -226.54703832752602
852.8144885899288 -162.54703832752602
852.8889936490457 -378.547038327526
852.9634725478614 -314.547038327526
853.0379252777324 -350.547038327526
853.1123518300152 -386.547038327526
853.1867521960663 -242.54703832752602
853.2611263672425 -318.547038327526
853.3354743349003 -134.54703832752602
853.4097960903958 -234.54703832752602
853.4840916250862 -342.547038327526
853.5583609303278 -190.54703832752602
853.6326039974771 -298.547038327526
853.7068208178907 -362.547038327526
853.7810113829253 -346.547038327526
853.8551756839372 -342.547038327526
853.9293137122831 -338.547038327526
854.0034254593196 -434.547038327526
854.0775109164031 -362.547038327526
854.1515700748903 -330.547038327526
854.2256029261378 -178.54703832752602
854.2996094615021 -222.54703832752602
854.3735896723398 -266.547038327526
854.4475435500074 -394.547038327526
854.5214710858612 -194.54703832752602
854.5953722712582 -234.54703832752602
854.6692470975547 -226.54703832752602
854.7430955561074 -214.54703832752602
854.8169176382729 -202.54703832752602
854.8907133354076 -290.547038327526
854.9644826388682 -354.547038327526
855.0382255400111 -458.547038327526
855.111942030193 -402.547038327526
855.1856321007701 -154.54703832752602
855.2592957430995 -314.547038327526
855.3329329485375 -138.54703832752602
855.4065437084407 -138.54703832752602
855.4801280141658 -170.54703832752602
855.5536858570689 -202.54703832752602
855.6272172285069 -234.54703832752602
855.7007221198364 -246.54703832752602
855.7742005224139 -258.547038327526
855.847652427596 -354.547038327526
855.9210778267391 -402.547038327526
855.9944767111998 -390.547038327526
856.0678490723349 -378.547038327526
856.1411949015004 -322.547038327526
856.2145141900535 -314.547038327526
856.2878069293505 -262.547038327526
856.361073110748 -210.54703832752602
856.4343127256022 -202.54703832752602
856.5075257652703 -278.547038327526
856.5807122211085 -354.547038327526
856.6538720844732 -378.547038327526
856.7270053467212 -390.547038327526
856.8001119992092 -402.547038327526
856.8731920332933 -442.547038327526
856.9462454403304 -382.547038327526
857.0192722116769 -322.547038327526
857.0922723386897 -290.547038327526
857.165245812725 -282.547038327526
857.2381926251394 -274.547038327526
857.3111127672895 -250.54703832752602
857.384006230532 -314.547038327526
857.4568730062232 -154.54703832752602
857.52971308572 -258.547038327526
857.6025264603786 -226.54703832752602
857.6753131215557 -194.54703832752602
857.7480730606079 -330.547038327526
857.8208062688918 -346.547038327526
857.8935127377639 -326.547038327526
857.9661924585807 -306.547038327526
858.0388454226988 -362.547038327526
858.1114716214748 -330.547038327526
858.1840710462653 -250.54703832752602
858.2566436884266 -170.54703832752602
858.3291895393156 -114.54703832752602
858.4017085902888 -214.54703832752602
858.4742008327026 -314.547038327526
858.5466662579136 -306.547038327526
858.6191048572784 -346.547038327526
858.6915166221536 -306.547038327526
858.7639015438956 -386.547038327526
858.8362596138611 -230.54703832752602
858.9085908234067 -74.54703832752602
858.9808951638888 -106.54703832752602
859.0531726266641 -138.54703832752602
859.1254232030891 -138.54703832752602
859.1976468845203 -114.54703832752602
859.2698436623144 -90.54703832752602
859.342013527828 -42.547038327526025
859.4141564724174 -226.54703832752602
859.4862724874392 -410.547038327526
859.5583615642503 -234.54703832752602
859.6304236942069 -378.547038327526
859.7024588686656 -306.547038327526
859.7744670789831 -230.54703832752602
859.846448316516 -154.54703832752602
859.9184025726206 -74.54703832752602
859.9903298386538 -250.54703832752602
860.0622301059718 -450.547038327526
860.1341033659315 -482.547038327526
860.2059496098893 -226.54703832752602
860.2777688292015 -106.54703832752602
860.3495610152252 -266.547038327526
860.4213261593165 -290.547038327526
860.4930642528323 -318.547038327526
860.5647752871289 -346.547038327526
860.6364592535629 -314.547038327526
860.708116143491 -314.547038327526
860.7797459482696 -258.547038327526
860.8513486592553 -490.547038327526
860.9229242678048 -390.547038327526
860.9944727652746 -542.547038327526
861.065994143021 -402.547038327526
861.1374883924011 -370.547038327526
861.2089555047708 -98.54703832752602
861.280395471487 -346.547038327526
861.3518082839064 -122.54703832752602
861.4231939333855 -254.54703832752602
861.4945524112806 -386.547038327526
861.5658837089484 -298.547038327526
861.6371878177455 -290.547038327526
861.7084647290285 -282.547038327526
861.7797144341539 -218.54703832752602
861.8509369244782 -218.54703832752602
861.9221321913581 -130.54703832752602
861.9933002261502 -42.547038327526025
862.0644410202107 -130.54703832752602
862.1355545648964 -118.54703832752602
862.2066408515641 -106.54703832752602
862.2776998715699 -258.547038327526
862.3487316162706 -426.547038327526
862.4197360770228 -354.547038327526
862.490713245183 -402.547038327526
862.5616631121078 -214.54703832752602
862.6325856691535 -382.547038327526
862.7034809076771 -250.54703832752602
862.774348819035 -178.54703832752602
862.8451893945836 -106.54703832752602
862.9160026256795 -226.54703832752602
862.9867885036792 -362.547038327526
863.0575470199395 -218.54703832752602
863.128278165817 -234.54703832752602
863.1989819326678 -58.547038327526025
863.269658311849 -274.547038327526
863.3403072947167 -490.547038327526
863.4109288726279 -490.547038327526
863.4815230369386 -402.547038327526
863.552089779006 -314.547038327526
863.6226290901863 -450.547038327526
863.6931409618359 -258.547038327526
863.7636253853118 -298.547038327526
863.8340823519702 -322.547038327526
863.9045118531678 -346.547038327526
863.9749138802612 -466.547038327526
864.0452884246067 -242.54703832752602
864.1156354775615 -226.54703832752602
864.1859550304813 -218.54703832752602
864.2562470747232 -262.547038327526
864.3265116016437 -306.547038327526
864.3967486025992 -290.547038327526
864.4669580689466 -154.54703832752602
864.537139992042 -18.547038327526025
864.6072943632422 -114.54703832752602
864.6774211739039 -210.54703832752602
864.7475204153834 -482.547038327526
864.8175920790372 -410.547038327526
864.8876361562222 -366.547038327526
864.9576526382947 -322.547038327526
865.0276415166114 -410.547038327526
865.0976027825287 -418.547038327526
865.1675364274033 -426.547038327526
865.2374424425918 -274.547038327526
865.3073208194506 -194.54703832752602
865.3771715493364 -134.54703832752602
865.4469946236055 -74.54703832752602
865.5167900336148 -178.54703832752602
865.5865577707207 -346.547038327526
865.6562978262798 -58.547038327526025
865.7260101916485 -282.547038327526
865.7956948581835 -578.547038327526
865.8653518172416 -442.547038327526
865.9349810601789 -474.547038327526
866.0045825783521 -290.547038327526
866.0741563631179 -262.547038327526
866.1437024058329 -234.54703832752602
866.2132206978534 -218.54703832752602
866.2827112305362 -238.54703832752602
866.3521739952378 -258.547038327526
866.4216089833146 -178.54703832752602
866.4910161861233 -194.54703832752602
866.5603955950206 -290.547038327526
866.6297472013626 -170.54703832752602
866.6990709965064 -74.54703832752602
866.7683669718083 -274.547038327526
866.8376351186249 -274.547038327526
866.9068754283126 -274.547038327526
866.9760878922282 -218.54703832752602
867.0452725017282 -234.54703832752602
867.1144292481689 -242.54703832752602
867.1835581229072 -214.54703832752602
867.2526591172997 -186.54703832752602
867.3217322227025 -194.54703832752602
867.3907774304728 -330.547038327526
867.4597947319666 -350.547038327526
867.5287841185407 -370.547038327526
867.5977455815515 -482.547038327526
867.666679112356 -354.547038327526
867.7355847023102 -330.547038327526
867.804462342771 -394.547038327526
867.8733120250948 -322.547038327526
867.9421337406384 -410.547038327526
868.0109274807579 -362.547038327526
868.0796932368105 -318.547038327526
868.1484310001522 -274.547038327526
868.2171407621397 -314.547038327526
868.2858225141297 -306.547038327526
868.3544762474788 -326.547038327526
868.4231019535433 -346.547038327526
868.49169962368 -282.547038327526
868.5602692492454 -458.547038327526
868.6288108215958 -338.547038327526
868.6973243320883 -154.54703832752602
868.7658097720789 -122.54703832752602
868.8342671329247 -178.54703832752602
868.9026964059816 -402.547038327526
868.9710975826067 -410.547038327526
869.0394706541563 -234.54703832752602
869.1078156119871 -242.54703832752602
869.1761324474555 -282.547038327526
869.2444211519183 -298.547038327526
869.3126817167318 -210.54703832752602
869.3809141332528 -138.54703832752602
869.4491183928378 -66.54703832752602
869.5172944868431 -130.54703832752602
869.5854424066256 -106.54703832752602
869.6535621435416 -154.54703832752602
869.7216536889479 -66.54703832752602
869.7897170342006 -114.54703832752602
869.8577521706569 -210.54703832752602
869.925759089673 -314.547038327526
869.9937377826056 -258.547038327526
870.061688240811 -266.547038327526
870.1296104556461 -130.54703832752602
870.1975044184671 -98.54703832752602
870.2653701206309 -146.54703832752602
870.3332075534938 -226.54703832752602
870.4010167084125 -122.54703832752602
870.4687975767436 -242.54703832752602
870.5365501498436 -394.547038327526
870.604274419069 -306.547038327526
870.6719703757765 -354.547038327526
870.7396380113223 -202.54703832752602
870.8072773170634 -286.547038327526
870.8748882843562 -370.547038327526
870.9424709045572 -402.547038327526
871.010025169023 -290.547038327526
871.0775510691103 -266.547038327526
871.1450485961752 -154.54703832752602
871.2125177415749 -82.54703832752602
871.2799584966655 -62.547038327526025
871.3473708528036 -42.547038327526025
871.4147548013461 -26.547038327526025
871.4821103336492 -226.54703832752602
871.5494374410695 -274.547038327526
871.6167361149637 -322.547038327526
871.6840063466883 -530.547038327526
871.7512481275999 -418.547038327526
871.818461449055 -370.547038327526
871.8856463024101 -362.547038327526
871.9528026790218 -202.54703832752602
872.0199305702469 -138.54703832752602
872.0870299674416 -194.54703832752602
872.1541008619627 -290.547038327526
872.2211432451666 -386.547038327526
872.2881571084099 -354.547038327526
872.3551424430492 -390.547038327526
872.4220992404411 -426.547038327526
872.489027491942 -554.547038327526
872.5559271889088 -314.547038327526
872.6227983226976 -290.547038327526
872.6896408846653 -282.547038327526
872.7564548661683 -354.547038327526
872.8232402585633 -222.54703832752602
872.8899970532066 -90.54703832752602
872.956725241455 37.452961672473975
873.0234248146651 -274.547038327526
873.0900957641932 -346.547038327526
873.156738081396 -354.547038327526
873.2233517576302 -346.547038327526
873.2899367842522 -338.547038327526
873.3564931526183 -378.547038327526
873.4230208540855 -442.547038327526
873.4895198800104 -394.547038327526
873.5559902217492 -242.54703832752602
873.6224318706587 -170.54703832752602
873.6888448180953 -166.54703832752602
873.7552290554156 -162.54703832752602
873.8215845739763 -202.54703832752602
873.8879113651337 -194.54703832752602
873.9542094202446 -466.547038327526
874.0204787306654 -458.547038327526
874.0867192877529 -306.547038327526
874.1529310828635 -394.547038327526
874.2191141073538 -122.54703832752602
874.2852683525801 -74.54703832752602
874.3513938098993 -362.547038327526
874.4174904706676 -338.547038327526
874.4835583262422 -242.54703832752602
874.549597367979 -346.547038327526
874.6156075872348 -226.54703832752602
874.6815889753661 -278.547038327526
874.7475415237298 -330.547038327526
874.8134652236819 -298.547038327526
874.8793600665795 -234.54703832752602
874.9452260437787 -202.54703832752602
875.0110631466363 -202.54703832752602
875.076871366509 -346.547038327526
875.142650694753 -258.547038327526
875.208401122725 -146.54703832752602
875.2741226417817 -210.54703832752602
875.3398152432798 -370.547038327526
875.4054789185751 -394.547038327526
875.4711136590251 -306.547038327526
875.5367194559858 -258.547038327526
875.6022963008139 -370.547038327526
875.667844184866 -314.547038327526
875.7333630994984 -386.547038327526
875.7988530360683 -378.547038327526
875.8643139859316 -370.547038327526
875.929745940445 -402.547038327526
875.9951488909653 -410.547038327526
876.0605228288489 -506.547038327526
876.1258677454523 -370.547038327526
876.1911836321322 -210.54703832752602
876.2564704802451 -314.547038327526
876.3217282811474 -226.54703832752602
876.3869570261961 -214.54703832752602
876.4521567067474 -202.54703832752602
876.5173273141576 -322.547038327526
876.5824688397839 -330.547038327526
876.6475812749825 -306.547038327526
876.7126646111101 -354.547038327526
876.777718839523 -402.547038327526
876.8427439515781 -250.54703832752602
876.9077399386315 -278.547038327526
876.9727067920403 -306.547038327526
877.0376445031609 -154.54703832752602
877.1025530633494 -138.54703832752602
877.1674324639631 -298.547038327526
877.232282696358 -242.54703832752602
877.2971037518907 -278.547038327526
877.3618956219182 -314.547038327526
877.4266582977965 -274.547038327526
877.4913917708825 -226.54703832752602
877.5560960325329 -138.54703832752602
877.6207710741039 -158.54703832752602
877.6854168869522 -178.54703832752602
877.7500334624343 -242.54703832752602
877.8146207919068 -254.54703832752602
877.8791788667264 -266.547038327526
877.9437076782494 -322.547038327526
878.0082072178326 -222.54703832752602
878.0726774768325 -122.54703832752602
878.1371184466054 -186.54703832752602
878.2015301185083 -266.547038327526
878.2659124838974 -282.547038327526
878.3302655341295 -298.547038327526
878.394589260561 -258.547038327526
878.4588836545485 -354.547038327526
878.5231487074486 -370.547038327526
878.5873844106179 -290.547038327526
878.6515907554127 -138.54703832752602
878.71576773319 -74.54703832752602
878.7799153353059 -314.547038327526
878.8440335531174 -346.547038327526
878.9081223779806 -370.547038327526
878.9721818012524 -394.547038327526
879.0362118142891 -562.547038327526
879.1002124084476 -250.54703832752602
879.164183575084 -130.54703832752602
879.2281253055555 -314.547038327526
879.2920375912181 -362.547038327526
879.3559204234285 -338.547038327526
879.4197737935432 -482.547038327526
879.4835976929191 -386.547038327526
879.5473921129123 -422.547038327526
879.6111570448799 -458.547038327526
879.674892480178 -426.547038327526
879.7385984101631 -242.54703832752602
879.8022748261923 -114.54703832752602
879.8659217196215 -74.54703832752602
879.9295390818079 -322.547038327526
879.9931269041074 -506.547038327526
880.0566851778771 -194.54703832752602
880.1202138944733 -74.54703832752602
880.1837130452526 -74.54703832752602
880.2471826215717 -154.54703832752602
880.3106226147869 -270.547038327526
880.3740330162549 -386.547038327526
880.4374138173323 -178.54703832752602
880.5007650093755 -202.54703832752602
880.5640865837415 -186.54703832752602
880.6273785317862 -274.547038327526
880.6906408448667 -346.547038327526
880.7538735143393 -114.54703832752602
880.8170765315605 29.452961672473975
880.880249887887 -90.54703832752602
880.9433935746754 -210.54703832752602
881.0065075832821 -242.54703832752602
881.0695919050638 -274.547038327526
881.1326465313771 -250.54703832752602
881.1956714535784 -194.54703832752602
881.2586666630243 -210.54703832752602
881.3216321510714 -226.54703832752602
881.3845679090762 -210.54703832752602
881.4474739283953 -226.54703832752602
881.5103502003852 -410.547038327526
881.5731967164027 -402.547038327526
881.6360134678041 -162.54703832752602
881.6988004459461 -98.54703832752602
881.7615576421852 -90.54703832752602
881.8242850478779 -202.54703832752602
881.8869826543807 -146.54703832752602
881.9496504530505 -182.54703832752602
882.0122884352435 -218.54703832752602
882.0748965923165 -178.54703832752602
882.137474915626 -270.547038327526
882.2000233965284 -362.547038327526
882.2625420263805 -306.547038327526
882.3250307965385 -290.547038327526
882.3874896983594 -274.547038327526
882.4499187231995 -314.547038327526
882.5123178624153 -306.547038327526
882.5746871073636 -298.547038327526
882.637026449401 -386.547038327526
882.6993358798834 -298.547038327526
882.7616153901683 -210.54703832752602
882.8238649716117 -106.54703832752602
882.8860846155701 -90.54703832752602
882.9482743134006 -86.54703832752602
883.0104340564591 -82.54703832752602
883.0725638361025 -154.54703832752602
883.1346636436872 -90.54703832752602
