lambda I
815.3095433376501 1305.9407665505228
815.3953207195627 1185.9407665505228
815.4810759776608 1105.9407665505228
815.566809103301 1041.9407665505228
815.6525200878397 1321.9407665505228
815.7382089226336 1257.9407665505228
815.8238755990392 1145.9407665505228
815.9095201084131 1337.9407665505228
815.9951424421118 1313.9407665505228
816.080742591492 1361.9407665505228
816.1663205479101 1193.9407665505228
816.2518763027226 1209.9407665505228
816.3374098472864 1465.9407665505228
816.4229211729577 1313.9407665505228
816.5084102710932 1281.9407665505228
816.5938771330495 1329.9407665505228
816.679321750183 1369.9407665505228
816.7647441138505 1329.9407665505228
816.8501442154085 1241.9407665505228
816.9355220462134 1337.9407665505228
817.0208775976218 1321.9407665505228
817.1062108609904 1377.9407665505228
817.1915218276756 1457.9407665505228
817.276810489034 1425.9407665505228
817.3620768364223 1329.9407665505228
817.4473208611969 1321.9407665505228
817.5325425547144 1313.9407665505228
817.6177419083313 1337.9407665505228
817.7029189134043 1313.9407665505228
817.7880735612899 1337.9407665505228
817.8732058433446 1385.9407665505228
817.9583157509251 1321.9407665505228
818.0434032753877 1569.9407665505228
818.1284684080894 1529.9407665505228
818.2135111403862 1297.9407665505228
818.2985314636351 1313.9407665505228
818.3835293691925 1553.9407665505228
818.4685048484149 1577.9407665505228
818.5534578926589 1553.9407665505228
818.6383884932811 1641.9407665505228
818.7232966416381 1617.9407665505228
818.8081823290864 1497.9407665505228
818.8930455469824 1417.9407665505228
818.9778862866831 1497.9407665505228
819.0627045395446 1497.9407665505228
819.1475002969236 1673.9407665505228
819.2322735501768 1601.9407665505228
819.3170242906606 1601.9407665505228
819.4017525097315 1545.9407665505228
819.4864581987464 1449.9407665505228
819.5711413490615 1585.9407665505228
819.6558019520335 1737.9407665505228
819.7404399990189 1609.9407665505228
819.8250554813745 1673.9407665505228
819.9096483904565 1801.9407665505228
819.9942187176217 1601.9407665505228
820.0787664542265 1665.9407665505228
820.1632915916277 1745.9407665505228
820.2477941211816 1745.9407665505228
820.332274034245 1737.9407665505228
820.4167313221742 1785.9407665505228
820.5011659763259 1809.9407665505228
820.5855779880567 1753.9407665505228
820.669967348723 1665.9407665505228
820.7543340496817 1713.9407665505228
820.838678082289 1705.9407665505228
820.9229994379015 1745.9407665505228
821.0072981078758 1729.9407665505228
821.0915740835686 1841.9407665505228
821.1758273563364 1761.9407665505228
821.2600579175356 1785.9407665505228
821.3442657585231 1889.9407665505228
821.4284508706551 1881.9407665505228
821.5126132452882 1865.9407665505228
821.5967528737792 1873.9407665505228
821.6808697474846 1905.9407665505228
821.7649638577607 1889.9407665505228
821.8490351959642 1809.9407665505228
821.9330837534519 1769.9407665505228
822.0171095215799 1889.9407665505228
822.1011124917053 1921.9407665505228
822.1850926551842 1881.9407665505228
822.2690500033734 2073.9407665505228
822.3529845276295 1977.9407665505228
822.4368962193087 1881.9407665505228
822.520785069768 1977.9407665505228
822.6046510703636 1809.9407665505228
822.6884942124523 2049.9407665505228
822.7723144873908 2097.9407665505228
822.8561118865351 1969.9407665505228
822.9398864012425 2113.9407665505228
823.0236380228689 2089.9407665505228
823.1073667427711 1969.9407665505228
823.1910725523057 2017.9407665505228
823.2747554428294 2081.9407665505228
823.3584154056986 2177.9407665505228
823.4420524322697 2129.9407665505228
823.5256665138995 1985.9407665505228
823.6092576419445 2185.9407665505228
823.6928258077612 2153.9407665505228
823.7763710027064 2065.9407665505228
823.8598932181363 2033.9407665505228
823.9433924454075 2057.9407665505228
824.0268686758769 2097.9407665505228
824.1103219009008 2129.9407665505228
824.1937521118358 2249.9407665505228
824.2771593000383 2361.9407665505228
824.3605434568651 2089.9407665505228
824.4439045736729 2169.9407665505228
824.5272426418178 2281.9407665505228
824.6105576526567 2041.9407665505228
824.6938495975459 2129.9407665505228
824.7771184678422 2153.9407665505228
824.8603642549022 2193.9407665505228
824.9435869500821 2441.9407665505228
825.0267865447389 2425.9407665505228
825.109963030229 2257.9407665505228
825.1931163979086 2313.9407665505228
825.2762466391348 2505.9407665505228
825.359353745264 2329.9407665505228
825.4424377076526 2345.9407665505228
825.5254985176573 2321.9407665505228
825.6085361666344 2137.9407665505228
825.6915506459409 2393.9407665505228
825.7745419469331 2441.9407665505228
825.8575100609675 2505.9407665505228
825.9404549794008 2537.9407665505228
826.0233766935893 2281.9407665505228
826.10627519489 2409.9407665505228
826.1891504746593 2593.9407665505228
826.2720025242536 2449.9407665505228
826.3548313350295 2481.9407665505228
826.4376368983436 2705.9407665505228
826.5204192055523 2569.9407665505228
826.6031782480126 2545.9407665505228
826.6859140170807 2641.9407665505228
826.7686265041133 2537.9407665505228
826.8513157004669 2505.9407665505228
826.9339815974979 2553.9407665505228
827.016624186563 2505.9407665505228
827.0992434590189 2745.9407665505228
827.1818394062223 2785.9407665505228
827.2644120195291 2537.9407665505228
827.3469612902963 2705.9407665505228
827.4294872098804 2553.9407665505228
827.5119897696383 2441.9407665505228
827.594468960926 2777.9407665505228
827.6769247751002 2665.9407665505228
827.7593572035178 2649.9407665505228
827.8417662375348 2745.9407665505228
827.9241518685083 2649.9407665505228
828.0065140877945 2665.9407665505228
828.0888528867501 2825.9407665505228
828.1711682567318 2681.9407665505228
828.2534601890959 2833.9407665505228
828.3357286751991 2913.9407665505228
828.417973706398 2785.9407665505228
828.5001952740489 2785.9407665505228
828.5823933695086 3001.9407665505228
828.6645679841338 2825.9407665505228
828.7467191092808 2785.9407665505223
828.8288467363061 2969.9407665505228
828.9109508565665 2817.9407665505228
828.9930314614182 2897.9407665505228
829.0750885422183 2873.9407665505223
829.157122090323 2785.9407665505228
829.2391320970889 3065.9407665505228
829.3211185538727 3121.9407665505228
829.4030814520305 2897.9407665505228
829.4850207829195 2849.9407665505228
829.5669365378959 2897.9407665505228
829.6488287083163 2993.9407665505228
829.7306972855373 3137.9407665505228
829.8125422609153 3177.9407665505228
829.894363625807 3073.9407665505228
829.9761613715693 3145.9407665505228
830.0579354895581 2993.9407665505223
830.1396859711303 3001.9407665505223
830.2214128076427 3289.9407665505228
830.3031159904513 3105.9407665505228
830.3847955109129 3313.9407665505228
830.4664513603844 3409.9407665505228
830.5480835302218 3297.9407665505228
830.6296920117823 3393.9407665505228
830.7112767964218 3385.9407665505223
830.7928378754972 3121.9407665505223
830.8743752403649 3409.9407665505223
830.9558888823818 3433.9407665505223
831.0373787929041 3353.9407665505223
831.1188449632884 3377.9407665505223
831.2002873848915 3273.9407665505223
831.2817060490697 3257.9407665505228
831.3631009471798 3593.9407665505223
831.4444720705782 3569.9407665505223
831.5258194106215 3665.9407665505228
831.607142958666 3761.9407665505223
831.6884427060688 3665.9407665505223
831.7697186441861 3521.9407665505223
831.8509707643746 3745.9407665505223
831.9321990579905 3601.9407665505223
832.0134035163908 3633.9407665505223
832.0945841309319 3769.9407665505223
832.1757408929703 3697.9407665505223
832.2568737938627 3825.9407665505223
832.3379828249657 3953.9407665505223
832.4190679776355 3945.9407665505223
832.5001292432291 4001.9407665505223
832.5811666131027 3969.9407665505223
832.6621800786131 3825.9407665505223
832.7431696311166 3929.9407665505223
832.8241352619701 4105.940766550522
832.9050769625301 4113.940766550522
832.985994724153 4161.940766550522
833.0668885381954 4361.940766550522
833.1477583960138 4225.940766550522
833.2286042889649 4433.940766550522
833.3094262084051 4481.940766550522
833.3902241456911 4449.940766550522
833.4709980921795 4585.940766550522
833.5517480392267 4625.940766550522
833.6324739781892 4521.940766550522
833.7131759004238 4681.940766550522
833.793853797287 4625.940766550522
833.8745076601354 4665.940766550522
833.9551374803252 4929.940766550522
834.0357432492134 4929.940766550522
834.1163249581563 5145.940766550522
834.1968825985107 5241.940766550522
834.2774161616329 5185.940766550522
834.3579256388796 5321.940766550522
834.4384110216073 5393.940766550522
834.5188723011725 5361.940766550522
834.599309468932 5561.940766550522
834.679722516242 5521.940766550522
834.7601114344594 5553.940766550522
834.8404762149406 5921.940766550522
834.9208168490422 5785.940766550522
835.0011333281207 5617.940766550522
835.0814256435327 4725.940766550522
835.1616937866349 3833.9407665505223
835.2419377487835 3873.9407665505223
835.3221575213354 6137.940766550522
835.4023530956471 6097.940766550522
835.4825244630749 6201.940766550522
835.5626716149757 6177.940766550522
835.6427945427058 6065.940766550522
835.722893237622 6137.940766550522
835.8029676910807 6337.940766550522
835.8830178944385 6249.940766550522
835.9630438390519 6281.940766550522
836.0430455162775 6193.940766550522
836.123022917472 6169.940766550522
836.2029760339917 6289.940766550522
836.2829048571933 6201.940766550522
836.3628093784334 6009.940766550522
836.4426895890686 6113.940766550522
836.5225454804552 6305.940766550522
836.60237704395 6209.940766550522
836.6821842709094 6241.940766550522
836.7619671526902 6113.940766550522
836.8417256806486 6001.940766550522
836.9214598461416 5937.940766550522
837.0011696405254 5857.940766550522
837.0808550551567 5881.940766550522
837.1605160813921 5961.940766550522
837.240152710588 5889.940766550522
837.3197649341012 5689.940766550522
837.3993527432879 5761.940766550522
837.478916129505 5745.940766550522
837.5584550841089 5609.940766550522
837.6379695984564 5633.940766550522
837.7174596639036 5641.940766550522
837.7969252718074 5657.940766550522
837.8763664135244 5817.940766550522
837.9557830804109 5529.940766550522
838.0351752638237 5449.940766550522
838.1145429551191 5521.940766550522
838.193886145654 5457.940766550522
838.2732048267846 5433.940766550522
838.3524989898676 5545.940766550522
838.4317686262599 5433.940766550522
838.5110137273175 5481.940766550522
838.5902342843972 5449.940766550522
838.6694302888558 5481.940766550522
838.7486017320495 5497.940766550522
838.8277486053348 5393.940766550522
838.9068709000687 5385.940766550522
838.9859686076073 5513.940766550522
839.0650417193076 5513.940766550522
839.1440902265258 5361.940766550522
839.2231141206187 5465.940766550522
839.3021133929426 5481.940766550522
839.3810880348543 5577.940766550522
839.4600380377102 5809.940766550522
839.5389633928669 5801.940766550522
839.6178640916811 5601.940766550522
839.6967401255091 5849.940766550522
839.7755914857077 5905.940766550522
839.8544181636335 5921.940766550522
839.9332201506426 6073.940766550522
840.0119974380921 6041.940766550522
840.0907500173383 6145.940766550522
840.1694778797377 6441.940766550522
840.2481810166471 6385.940766550522
840.3268594194229 6497.940766550522
840.4055130794216 6665.940766550522
840.4841419879998 6529.940766550522
840.5627461365142 6865.940766550522
840.6413255163213 7057.940766550522
840.7198801187776 7041.940766550522
840.7984099352395 7257.940766550522
840.8769149570641 7441.940766550522
840.9553951756072 7593.940766550522
841.0338505822259 7889.940766550522
841.1122811682766 7929.940766550522
841.1906869251159 7953.940766550522
841.2690678441004 8305.940766550522
841.3474239165865 8585.940766550522
841.4257551339308 8521.940766550522
841.50406148749 8801.940766550522
841.5823429686207 8977.940766550522
841.660599568679 9257.940766550522
841.738831279022 9449.940766550522
841.817038091006 9593.940766550522
841.8952199959876 9729.940766550522
841.9733769853234 9937.940766550522
842.0515090503699 10033.940766550522
842.1296161824837 10185.940766550522
842.2076983730215 10401.940766550522
842.2857556133392 10393.940766550522
842.3637878947944 10505.940766550522
842.4417952087427 10681.940766550522
842.5197775465415 10625.940766550522
842.5977348995468 10777.940766550522
842.6756672591151 10721.940766550522
842.7535746166034 10729.940766550522
842.8314569633679 10761.940766550522
842.9093142907653 10617.940766550522
842.9871465901521 10497.940766550522
843.0649538528849 10585.940766550522
843.1427360703204 10497.940766550522
843.2204932338149 10177.940766550522
843.2982253347251 10025.940766550522
843.3759323644075 9705.940766550522
843.4536143142188 9713.940766550522
843.5312711755153 9681.940766550522
843.6089029396537 9273.940766550522
843.6865095979907 8961.940766550522
843.7640911418827 8777.940766550522
843.8416475626861 8481.940766550522
843.9191788517579 8409.940766550522
843.9966850004545 8089.940766550522
844.074166000132 7641.940766550522
844.1516218421477 7609.940766550522
844.2290525178576 7209.940766550522
844.3064580186185 6873.940766550522
844.3838383357868 6953.940766550522
844.4611934607194 6505.940766550522
844.5385233847722 6409.940766550522
844.6158280993026 6265.940766550522
844.6931075956666 5713.940766550522
844.7703618652209 5593.940766550522
844.8475908993221 5633.940766550522
844.9247946893267 5025.940766550522
845.0019732265912 4985.940766550522
845.0791265024724 4961.940766550522
845.1562545083265 4577.940766550522
845.2333572355104 4745.940766550522
845.3104346753805 4625.940766550522
845.3874868192934 4073.9407665505223
845.4645136586056 4057.9407665505223
845.5415151846737 3921.9407665505223
845.6184913888543 3721.9407665505223
845.6954422625038 3705.9407665505223
845.7723677969791 3489.9407665505223
845.8492679836363 3249.9407665505223
845.9261428138323 3385.9407665505223
846.0029922789236 3065.9407665505223
846.0798163702666 2897.9407665505228
846.156615079218 3241.9407665505228
846.2333883971344 2897.9407665505228
846.3101363153722 2729.9407665505228
846.3868588252881 2849.9407665505228
846.4635559182386 2553.9407665505228
846.5402275855802 2569.9407665505228
846.6168738186698 2697.9407665505228
846.6934946088634 2393.9407665505228
846.7700899475179 2329.9407665505228
846.84665982599 2465.9407665505228
846.9232042356358 2193.9407665505228
846.9997231678122 2193.9407665505228
847.0762166138759 2201.9407665505228
847.152684565183 1809.9407665505228
847.2291270130903 2049.9407665505228
847.3055439489547 1905.9407665505228
847.381935364132 1769.9407665505228
847.4583012499794 1897.9407665505228
847.5346415978532 1737.9407665505228
847.61095639911 1585.9407665505228
847.6872456451063 1761.9407665505228
847.7635093271989 1561.9407665505228
847.8397474367439 1449.9407665505228
847.9159599650984 1609.9407665505228
847.9921469036186 1425.9407665505228
848.0683082436611 1361.9407665505228
848.1444439765826 1441.9407665505228
848.2205540937396 1441.9407665505228
848.2966385864886 1425.9407665505228
848.3726974461861 1329.9407665505228
848.4487306641888 1145.9407665505228
848.5247382318532 1177.9407665505228
848.6007201405358 1049.9407665505228
848.6766763815934 1165.9407665505228
848.7526069463823 1049.9407665505228
848.8285118262593 1209.9407665505228
848.9043910125807 1153.9407665505228
848.9802444967032 1169.9407665505228
849.0560722699832 1153.9407665505228
849.1318743237777 849.9407665505228
849.2076506494426 985.9407665505228
849.2834012383349 909.9407665505228
849.3591260818112 833.9407665505228
849.4348251712279 921.9407665505228
849.5104984979414 785.9407665505228
849.5861460533085 857.9407665505228
849.6617678286859 705.9407665505228
849.7373638154298 785.9407665505228
849.812934004897 761.9407665505228
849.8884783884439 769.9407665505228
849.9639969574273 689.9407665505228
850.0394897032035 649.9407665505228
850.1149566171291 669.9407665505228
850.1903976905608 689.9407665505228
850.2658129148551 513.9407665505228
850.3412022813685 541.9407665505228
850.4165657814576 569.9407665505228
850.491903406479 489.94076655052277
850.567215147789 461.94076655052277
850.6425009967446 433.94076655052277
850.717760944702 521.9407665505228
850.792994983018 517.9407665505228
850.868203103049 513.9407665505228
850.9433852961517 521.9407665505228
851.0185415536826 625.9407665505228
851.0936718669982 609.9407665505228
851.1687762274548 593.9407665505228
851.2438546264096 537.9407665505228
851.3189070552187 489.94076655052277
851.3939335052388 441.94076655052277
851.4689339678265 513.9407665505228
851.5439084343382 473.94076655052277
851.6188568961304 433.94076655052277
851.6937793445601 505.94076655052277
851.7686757709835 441.94076655052277
851.843546166757 473.94076655052277
851.9183905232376 417.94076655052277
851.9932088317815 329.94076655052277
852.0680010837456 385.94076655052277
852.142767270486 329.94076655052277
852.2175073833598 313.94076655052277
852.292221413723 253.94076655052277
852.3669093529327 193.94076655052277
852.4415711923451 177.94076655052277
852.5162069233169 185.94076655052277
852.5908165372045 193.94076655052277
852.6654000253648 281.94076655052277
852.7399573791539 417.94076655052277
852.8144885899288 401.94076655052277
852.8889936490457 385.94076655052277
852.9634725478614 425.94076655052277
853.0379252777324 273.94076655052277
853.1123518300152 305.94076655052277
853.1867521960663 281.94076655052277
853.2611263672425 257.94076655052277
853.3354743349003 281.94076655052277
853.4097960903958 233.94076655052277
853.4840916250862 193.94076655052277
853.5583609303278 257.94076655052277
853.6326039974771 313.94076655052277
853.7068208178907 273.94076655052277
853.7810113829253 233.94076655052277
853.8551756839372 209.94076655052277
853.9293137122831 145.94076655052277
854.0034254593196 137.94076655052277
854.0775109164031 129.94076655052277
854.1515700748903 65.94076655052277
854.2256029261378 133.94076655052277
854.2996094615021 201.94076655052277
854.3735896723398 137.94076655052277
854.4475435500074 161.94076655052277
854.5214710858612 225.94076655052277
854.5953722712582 181.94076655052277
854.6692470975547 241.94076655052277
854.7430955561074 177.94076655052277
854.8169176382729 153.94076655052277
854.8907133354076 161.94076655052277
854.9644826388682 137.94076655052277
855.0382255400111 113.94076655052277
855.111942030193 137.94076655052277
855.1856321007701 161.94076655052277
855.2592957430995 185.94076655052277
855.3329329485375 201.94076655052277
855.4065437084407 41.94076655052277
855.4801280141658 89.94076655052277
855.5536858570689 185.94076655052277
855.6272172285069 189.94076655052277
855.7007221198364 193.94076655052277
855.7742005224139 153.94076655052277
855.847652427596 1.940766550522767
855.9210778267391 169.94076655052277
855.9944767111998 33.94076655052277
856.0678490723349 49.94076655052277
856.1411949015004 89.94076655052277
856.2145141900535 81.94076655052277
856.2878069293505 73.94076655052277
856.361073110748 121.94076655052277
856.4343127256022 41.94076655052277
856.5075257652703 17.940766550522767
856.5807122211085 17.940766550522767
856.6538720844732 17.940766550522767
856.7270053467212 -62.05923344947723
856.8001119992092 -6.059233449477233
856.8731920332933 13.940766550522767
856.9462454403304 33.94076655052277
857.0192722116769 57.94076655052277
857.0922723386897 -102.05923344947723
857.165245812725 -54.05923344947723
857.2381926251394 -42.05923344947723
857.3111127672895 -30.059233449477233
857.384006230532 49.94076655052277
857.4568730062232 -78.05923344947723
857.52971308572 -62.05923344947723
857.6025264603786 33.94076655052277
857.6753131215557 33.94076655052277
857.7480730606079 -22.059233449477233
857.8208062688918 -30.059233449477233
857.8935127377639 -38.05923344947723
857.9661924585807 -30.059233449477233
858.0388454226988 -98.05923344947723
858.1114716214748 -166.05923344947723
858.1840710462653 -78.05923344947723
858.2566436884266 41.94076655052277
858.3291895393156 1.940766550522767
858.4017085902888 -30.059233449477233
858.4742008327026 -38.05923344947723
858.5466662579136 -2.059233449477233
858.6191048572784 33.94076655052277
858.6915166221536 1.940766550522767
858.7639015438956 -10.059233449477233
858.8362596138611 -22.059233449477233
858.9085908234067 41.94076655052277
858.9808951638888 -22.059233449477233
859.0531726266641 -38.05923344947723
859.1254232030891 -54.05923344947723
859.1976468845203 -118.05923344947723
859.2698436623144 -38.05923344947723
859.342013527828 41.94076655052277
859.4141564724174 -70.05923344947723
859.4862724874392 -30.059233449477233
859.5583615642503 -110.05923344947723
859.6304236942069 -94.05923344947723
859.7024588686656 -22.059233449477233
859.7744670789831 -6.059233449477233
859.846448316516 57.94076655052277
859.9184025726206 9.940766550522767
859.9903298386538 -70.05923344947723
860.0622301059718 -126.05923344947723
860.1341033659315 -94.05923344947723
860.2059496098893 1.940766550522767
860.2777688292015 65.94076655052277
860.3495610152252 -70.05923344947723
860.4213261593165 -206.05923344947723
860.4930642528323 -170.05923344947723
860.5647752871289 -134.05923344947723
860.6364592535629 -94.05923344947723
860.708116143491 -134.05923344947723
860.7797459482696 -174.05923344947723
860.8513486592553 -150.05923344947723
860.9229242678048 -422.05923344947723
860.9944727652746 -446.05923344947723
861.065994143021 -150.05923344947723
861.1374883924011 -94.05923344947723
861.2089555047708 -70.05923344947723
861.280395471487 -58.05923344947723
861.3518082839064 -46.05923344947723
861.4231939333855 -6.059233449477233
861.4945524112806 -102.05923344947723
861.5658837089484 -70.05923344947723
861.6371878177455 -14.059233449477233
861.7084647290285 -30.059233449477233
861.7797144341539 -86.05923344947723
861.8509369244782 -150.05923344947723
861.9221321913581 -78.05923344947723
861.9933002261502 -66.05923344947723
862.0644410202107 -54.05923344947723
862.1355545648964 -70.05923344947723
862.2066408515641 -110.05923344947723
862.2776998715699 -134.05923344947723
862.3487316162706 -174.05923344947723
862.4197360770228 -122.05923344947723
862.490713245183 -182.05923344947723
862.5616631121078 -190.05923344947723
862.6325856691535 -206.05923344947723
862.7034809076771 -150.05923344947723
862.774348819035 -94.05923344947723
862.8451893945836 -62.05923344947723
862.9160026256795 -110.05923344947723
862.9867885036792 -158.05923344947723
863.0575470199395 -222.05923344947723
863.128278165817 -134.05923344947723
863.1989819326678 -46.05923344947723
863.269658311849 -94.05923344947723
863.3403072947167 -102.05923344947723
863.4109288726279 -78.05923344947723
863.4815230369386 -54.05923344947723
863.552089779006 49.94076655052277
863.6226290901863 -42.05923344947723
863.6931409618359 -134.05923344947723
863.7636253853118 41.94076655052277
863.8340823519702 -222.05923344947723
863.9045118531678 -102.05923344947723
863.9749138802612 -86.05923344947723
864.0452884246067 -34.05923344947723
864.1156354775615 17.940766550522767
864.1859550304813 -14.059233449477233
864.2562470747232 -26.059233449477233
864.3265116016437 -38.05923344947723
864.3967486025992 -166.05923344947723
864.4669580689466 -118.05923344947723
864.537139992042 -90.05923344947723
864.6072943632422 -62.05923344947723
864.6774211739039 -166.05923344947723
864.7475204153834 -86.05923344947723
864.8175920790372 -110.05923344947723
864.8876361562222 -134.05923344947723
864.9576526382947 -250.05923344947723
865.0276415166114 -98.05923344947723
865.0976027825287 -206.05923344947723
865.1675364274033 -234.05923344947723
865.2374424425918 -262.05923344947723
865.3073208194506 -150.05923344947723
865.3771715493364 -86.05923344947723
865.4469946236055 -58.05923344947723
865.5167900336148 -30.059233449477233
865.5865577707207 -102.05923344947723
865.6562978262798 -190.05923344947723
865.7260101916485 -158.05923344947723
865.7956948581835 -238.05923344947723
865.8653518172416 -158.05923344947723
865.9349810601789 -78.05923344947723
866.0045825783521 -54.05923344947723
866.0741563631179 -126.05923344947723
866.1437024058329 -98.05923344947723
866.2132206978534 -70.05923344947723
866.2827112305362 -190.05923344947723
866.3521739952378 -22.059233449477233
866.4216089833146 -134.05923344947723
866.4910161861233 -94.05923344947723
866.5603955950206 -154.05923344947723
866.6297472013626 21.940766550522767
866.6990709965064 -46.05923344947723
866.7683669718083 -174.05923344947723
866.8376351186249 -38.05923344947723
866.9068754283126 -166.05923344947723
866.9760878922282 -54.05923344947723
867.0452725017282 -10.059233449477233
867.1144292481689 33.94076655052277
867.1835581229072 -86.05923344947723
867.2526591172997 -54.05923344947723
867.3217322227025 -22.059233449477233
867.3907774304728 -70.05923344947723
867.4597947319666 -198.05923344947723
867.5287841185407 -246.05923344947723
867.5977455815515 -294.05923344947723
867.666679112356 -406.05923344947723
867.7355847023102 -286.05923344947723
867.804462342771 -166.05923344947723
867.8733120250948 -174.05923344947723
867.9421337406384 -62.05923344947723
868.0109274807579 -58.05923344947723
868.0796932368105 -54.05923344947723
868.1484310001522 9.940766550522767
868.2171407621397 -182.05923344947723
868.2858225141297 -238.05923344947723
868.3544762474788 -166.05923344947723
868.4231019535433 -146.05923344947723
868.49169962368 -126.05923344947723
868.5602692492454 -110.05923344947723
868.6288108215958 -102.05923344947723
868.6973243320883 -94.05923344947723
868.7658097720789 25.940766550522767
868.8342671329247 -214.05923344947723
868.9026964059816 -182.05923344947723
868.9710975826067 -174.05923344947723
869.0394706541563 -78.05923344947723
869.1078156119871 17.940766550522767
869.1761324474555 -134.05923344947723
869.2444211519183 -66.05923344947723
869.3126817167318 1.940766550522767
869.3809141332528 -38.05923344947723
869.4491183928378 -142.05923344947723
869.5172944868431 -98.05923344947723
869.5854424066256 -54.05923344947723
869.6535621435416 -86.05923344947723
869.7216536889479 -94.05923344947723
869.7897170342006 -102.05923344947723
869.8577521706569 -198.05923344947723
869.925759089673 -242.05923344947723
869.9937377826056 -286.05923344947723
870.061688240811 -150.05923344947723
870.1296104556461 -170.05923344947723
870.1975044184671 -190.05923344947723
870.2653701206309 -14.059233449477233
870.3332075534938 -158.05923344947723
870.4010167084125 -198.05923344947723
870.4687975767436 -62.05923344947723
870.5365501498436 -174.05923344947723
870.604274419069 -278.05923344947723
870.6719703757765 -198.05923344947723
870.7396380113223 -78.05923344947723
870.8072773170634 -142.05923344947723
870.8748882843562 -194.05923344947723
870.9424709045572 -246.05923344947723
871.010025169023 -230.05923344947723
871.0775510691103 -178.05923344947723
871.1450485961752 -126.05923344947723
871.2125177415749 -70.05923344947723
871.2799584966655 -94.05923344947723
871.3473708528036 -46.05923344947723
871.4147548013461 1.940766550522767
871.4821103336492 57.94076655052277
871.5494374410695 -6.059233449477233
871.6167361149637 -230.05923344947723
871.6840063466883 -222.05923344947723
871.7512481275999 -182.05923344947723
871.818461449055 -142.05923344947723
871.8856463024101 -158.05923344947723
871.9528026790218 -86.05923344947723
872.0199305702469 -178.05923344947723
872.0870299674416 -86.05923344947723
872.1541008619627 -158.05923344947723
872.2211432451666 -126.05923344947723
872.2881571084099 -126.05923344947723
872.3551424430492 -126.05923344947723
872.4220992404411 -290.05923344947723
872.489027491942 -454.05923344947723
872.5559271889088 -326.05923344947723
872.6227983226976 -238.05923344947723
872.6896408846653 -150.05923344947723
872.7564548661683 -190.05923344947723
872.8232402585633 -110.05923344947723
872.8899970532066 -70.05923344947723
872.956725241455 -102.05923344947723
873.0234248146651 -154.05923344947723
873.0900957641932 -122.05923344947723
873.156738081396 -182.05923344947723
873.2233517576302 -142.05923344947723
873.2899367842522 -170.05923344947723
873.3564931526183 -198.05923344947723
873.4230208540855 -110.05923344947723
873.4895198800104 -122.05923344947723
873.5559902217492 -134.05923344947723
873.6224318706587 -30.059233449477233
873.6888448180953 -70.05923344947723
873.7552290554156 9.940766550522767
873.8215845739763 -102.05923344947723
873.8879113651337 -214.05923344947723
873.9542094202446 -94.05923344947723
874.0204787306654 -158.05923344947723
874.0867192877529 -134.05923344947723
874.1529310828635 -118.05923344947723
874.2191141073538 -102.05923344947723
874.2852683525801 -126.05923344947723
874.3513938098993 -186.05923344947723
874.4174904706676 -146.05923344947723
874.4835583262422 -214.05923344947723
874.549597367979 -166.05923344947723
874.6156075872348 -102.05923344947723
874.6815889753661 -38.05923344947723
874.7475415237298 -62.05923344947723
874.8134652236819 -166.05923344947723
874.8793600665795 -134.05923344947723
874.9452260437787 -162.05923344947723
875.0110631466363 -190.05923344947723
875.076871366509 -198.05923344947723
875.142650694753 -86.05923344947723
875.208401122725 -78.05923344947723
875.2741226417817 -86.05923344947723
875.3398152432798 -214.05923344947723
875.4054789185751 -270.05923344947723
875.4711136590251 -110.05923344947723
875.5367194559858 -86.05923344947723
875.6022963008139 -198.05923344947723
875.667844184866 -226.05923344947723
875.7333630994984 -254.05923344947723
875.7988530360683 -198.05923344947723
875.8643139859316 -198.05923344947723
875.929745940445 -198.05923344947723
875.9951488909653 -318.05923344947723
876.0605228288489 -222.05923344947723
876.1258677454523 -174.05923344947723
876.1911836321322 -14.059233449477233
876.2564704802451 -38.05923344947723
876.3217282811474 -50.05923344947723
876.3869570261961 -62.05923344947723
876.4521567067474 -70.05923344947723
876.5173273141576 -106.05923344947723
876.5824688397839 -142.05923344947723
876.6475812749825 -118.05923344947723
876.7126646111101 -102.05923344947723
876.777718839523 -66.05923344947723
876.8427439515781 -30.059233449477233
876.9077399386315 -70.05923344947723
876.9727067920403 -174.05923344947723
877.0376445031609 -86.05923344947723
877.1025530633494 -174.05923344947723
877.1674324639631 -118.05923344947723
877.232282696358 -158.05923344947723
877.2971037518907 -110.05923344947723
877.3618956219182 -142.05923344947723
877.4266582977965 -174.05923344947723
877.4913917708825 -102.05923344947723
877.5560960325329 -114.05923344947723
877.6207710741039 -126.05923344947723
877.6854168869522 -142.05923344947723
877.7500334624343 -62.05923344947723
877.8146207919068 -102.05923344947723
877.8791788667264 -166.05923344947723
877.9437076782494 -182.05923344947723
878.0082072178326 -126.05923344947723
878.0726774768325 25.940766550522767
878.1371184466054 9.940766550522767
878.2015301185083 -74.05923344947723
878.2659124838974 -158.05923344947723
878.3302655341295 -158.05923344947723
878.394589260561 -118.05923344947723
878.4588836545485 -78.05923344947723
878.5231487074486 -142.05923344947723
878.5873844106179 -74.05923344947723
878.6515907554127 -6.059233449477233
878.71576773319 1.940766550522767
878.7799153353059 -78.05923344947723
878.8440335531174 -158.05923344947723
878.9081223779806 -158.05923344947723
878.9721818012524 -158.05923344947723
