v	A
27.77576447	0.00093382
27.78768539	0.00098340
27.79960632	0.00083520
27.81152725	0.00081955
27.82344818	0.00123359
27.83536911	0.00145409
27.84729004	0.00134910
27.85921097	0.00092328
27.87113190	0.00044744
27.88305283	0.00026637
27.89497375	0.00066300
27.90689468	0.00089512
27.91881561	0.00119851
27.93073654	0.00099052
27.94265747	0.00147163
27.95457840	0.00472955
27.96649933	0.01654415
27.97842026	0.03789375
27.99034119	0.04826541
28.00226212	0.04681385
28.01418304	0.04202938
28.02610397	0.02434102
28.03802490	0.00453258
28.04994583	0.00205142
28.06186676	0.00121271
28.07378769	0.00143659
28.08570862	0.00121462
28.09762955	0.00080523
28.10955048	0.00080902
28.12147141	0.00008948
28.13339233	0.00068930
28.14531326	0.00084776
28.15723419	0.00078436
28.16915512	0.00078344
28.18107605	0.00083551
28.19299698	0.00108680
28.20491791	0.00116171
28.21683884	0.00098231
28.22875977	0.00084368
28.24068069	0.00060088
28.25260162	0.00057586
28.26452255	0.00110247
28.27644348	0.00042461
28.28836441	0.00308326
28.30028534	0.00589648
28.31220627	0.00905848
28.32412720	0.01350878
28.33604813	0.01381094
28.34796906	0.01098564
28.35988998	0.00859504
28.37181091	0.00443511
28.38373184	0.00180201
28.39565277	0.00155837
28.40757370	0.00021375
28.41949463	0.00042589
28.43141556	0.00051226
28.44333649	0.00107013
28.45525742	0.00109253
28.46717834	0.00047076
28.47909927	0.00073234
28.49102020	0.00115391
28.50294113	0.00119243
28.51486206	0.00093136
28.52678299	0.00060075
28.53870392	0.00036896
28.55062485	0.00032892
28.56254578	0.00040255
28.57446671	0.00090833
28.58638763	0.00092997
28.59830856	0.00052808
28.61022949	0.00090182
28.62215042	0.00354737
28.63407135	0.01151489
28.64599228	0.01664161
28.65791321	0.01915109
28.66983414	0.02059031
28.68175507	0.01512752
28.69367599	0.00755293
28.70559692	0.00393162
28.71751785	0.00191094
28.72943878	0.00201998
28.74135971	0.00125484
28.75328064	0.00077295
28.76520157	0.00085910
28.77712250	0.00017704
28.78904343	0.00123606
28.80096436	0.00161111
28.81288528	0.00125593
28.82480621	0.00056774
28.83672714	0.00025587
28.84864807	0.00047331
28.86056900	0.00062132
28.87248993	0.00052274
28.88441086	0.00043188
28.89633179	0.00080420
28.90825272	0.00147410
28.92017365	0.00207065
28.93209457	0.00139452
28.94401550	0.00120556
28.95593643	0.00467582
28.96785736	0.01742623
28.97977829	0.03758314
28.99169922	0.04519884
29.00362015	0.04310372
29.01554108	0.03738433
29.02746201	0.01915806
29.03938293	0.00214924
29.05130386	0.00299160
29.06322479	0.00157295
29.07514572	0.00064141
29.08706665	0.00012566
29.09898758	0.00088638
29.11090851	0.00087133
29.12282944	0.00005832
29.13475037	0.00067329
29.14667130	0.00100060
29.15859222	0.00100163
29.17051315	0.00073950
29.18243408	0.00027790
29.19435501	0.00019922
29.20627594	0.00037467
29.21819687	0.00069338
29.23011780	0.00112564
29.24203873	0.00114020
29.25395966	0.00153376
29.26588058	0.00196477
29.27780151	0.00118673
29.28972244	0.00363854
29.30164337	0.00638770
29.31356430	0.00984535
29.32548523	0.01376526
29.33740616	0.01294932
29.34932709	0.00971229
29.36124802	0.00687980
29.37316895	0.00257124
29.38508987	0.00135288
29.39701080	0.00130711
29.40893173	0.00141223
29.42085266	0.00201669
29.43277359	0.00154594
29.44469452	0.00104173
29.45661545	0.00073228
29.46853638	0.00039150
29.48045731	0.00074844
29.49237823	0.00077572
29.50429916	0.00066478
29.51622009	0.00055463
29.52814102	0.00052483
29.54006195	0.00065234
29.55198288	0.00064386
29.56390381	0.00083498
29.57582474	0.00124095
29.58774567	0.00083310
29.59966660	0.00052922
29.61158752	0.00123404
29.62350845	0.00410891
29.63542938	0.01204154
29.64735031	0.01677296
29.65927124	0.01938586
29.67119217	0.02031015
29.68311310	0.01411301
29.69503403	0.00679684
29.70695496	0.00320020
29.71887589	0.00086637
29.73079681	0.00209498
29.74271774	0.00151927
29.75463867	0.00088715
29.76655960	0.00131610
29.77848053	0.00092219
29.79040146	0.00054023
29.80232239	0.00013238
29.81424332	0.00054798
29.82616425	0.00082678
29.83808517	0.00088533
29.85000610	0.00088360
29.86192703	0.00082527
29.87384796	0.00061246
29.88576889	0.00055694
29.89768982	0.00053626
29.90961075	0.00038597
29.92153168	0.00023026
29.93345261	0.00117085
29.94537354	0.00325970
29.95729446	0.00673135
29.96921539	0.01942145
29.98113632	0.03768999
29.99305725	0.04302986
30.00497818	0.04054615
30.01689911	0.03430060
30.02882004	0.01676446
30.04074097	0.00250575
30.05266190	0.00119769
30.06458282	0.00103630
30.07650375	0.00217481
30.08842468	0.00164119
30.10034561	0.00122699
30.11226654	0.00088813
30.12418747	0.00060858
30.13610840	0.00114585
30.14802933	0.00103095
30.15995026	0.00040391
30.17187119	0.00042651
30.18379211	0.00077281
30.19571304	0.00082240
30.20763397	0.00067949
30.21955490	0.00015101
30.23147583	0.00066318
30.24339676	0.00100501
30.25531769	0.00049322
30.26723862	0.00070656
30.27915955	0.00216867
30.29108047	0.00500640
30.30300140	0.00713935
30.31492233	0.01029941
30.32684326	0.01372004
30.33876419	0.01256805
30.35068512	0.00972816
30.36260605	0.00685232
30.37452698	0.00217727
30.38644791	0.00131045
30.39836884	0.00151128
30.41028976	0.00126360
30.42221069	0.00142066
30.43413162	0.00057392
30.44605255	0.00091383
30.45797348	0.00108175
30.46989441	0.00065694
30.48181534	0.00036234
30.49373627	0.00010913
30.50565720	0.00008666
30.51757813	0.00029537
30.52949905	0.00071075
30.54141998	0.00108663
30.55334091	0.00125870
30.56526184	0.00118624
30.57718277	0.00097662
30.58910370	0.00019526
30.60102463	0.00113955
30.61294556	0.00149721
30.62486649	0.00461536
30.63678741	0.01259853
30.64870834	0.01687186
30.66062927	0.01941193
30.67255020	0.01967062
30.68447113	0.01284155
30.69639206	0.00593760
30.70831299	0.00245874
30.72023392	0.00126537
30.73215485	0.00265694
30.74407578	0.00168525
30.75599670	0.00024145
30.76791763	0.00106604
30.77983856	0.00096771
30.79175949	0.00069242
30.80368042	0.00045136
30.81560135	0.00052624
30.82752228	0.00050023
30.83944321	0.00098810
30.85136414	0.00169597
30.86328506	0.00189600
30.87520599	0.00166225
30.88712692	0.00121425
30.89904785	0.00052160
30.91096878	0.00099561
30.92288971	0.00139171
30.93481064	0.00109913
30.94673157	0.00221931
30.95865250	0.00598101
30.97057343	0.01979893
30.98249435	0.03708958
30.99441528	0.04111857
31.00633621	0.03887745
31.01825714	0.03155380
31.03017807	0.01329740
31.04209900	0.00107338
31.05401993	0.00266013
31.06594086	0.00183678
31.07786179	0.00161513
31.08978271	0.00051550
31.10170364	0.00064077
31.11362457	0.00096307
31.12554550	0.00108247
31.13746643	0.00126360
31.14938736	0.00101327
31.16130829	0.00089003
31.17322922	0.00109005
31.18515015	0.00104215
31.19707108	0.00079816
31.20899200	0.00053984
31.22091293	0.00075546
31.23283386	0.00116986
31.24475479	0.00133043
31.25667572	0.00162613
31.26859665	0.00158839
31.28051758	0.00086701
31.29243851	0.00391650
31.30435944	0.00650339
31.31628036	0.01061284
31.32820129	0.01429608
31.34012222	0.01300558
31.35204315	0.01027400
31.36396408	0.00723543
31.37588501	0.00263788
31.38780594	0.00197889
31.39972687	0.00141077
31.41164780	0.00052736
31.42356873	0.00078919
31.43548965	0.00075775
31.44741058	0.00129447
31.45933151	0.00112436
31.47125244	0.00046238
31.48317337	0.00029071
31.49509430	0.00018384
31.50701523	0.00031966
31.51893616	0.00042653
31.53085709	0.00045929
31.54277802	0.00057588
31.55469894	0.00076470
31.56661987	0.00066586
31.57854080	0.00038738
31.59046173	0.00089288
31.60238266	0.00195047
31.61430359	0.00155687
31.62622452	0.00538541
31.63814545	0.01329288
31.65006638	0.01699258
31.66198730	0.01946733
31.67390823	0.01900687
31.68582916	0.01197308
31.69775009	0.00601778
31.70967102	0.00330883
31.72159195	0.00186256
31.73351288	0.00205596
31.74543381	0.00114110
31.75735474	0.00126707
31.76927567	0.00153583
31.78119659	0.00078672
31.79311752	0.00070910
31.80503845	0.00095996
31.81695938	0.00084536
31.82888031	0.00080458
31.84080124	0.00057073
31.85272217	0.00039066
31.86464310	0.00028182
31.87656403	0.00014755
31.88848495	0.00074363
31.90040588	0.00098073
31.91232681	0.00096530
31.92424774	0.00098277
31.93616867	0.00030993
31.94808960	0.00183466
31.96001053	0.00620581
31.97193146	0.02062882
31.98385239	0.03588167
31.99577332	0.03814976
32.00769424	0.03586030
32.01961517	0.02782904
32.03153610	0.01056051
32.04345703	0.00148922
32.05537796	0.00198032
32.06729889	0.00087711
32.07921982	0.00093550
32.09114075	0.00058824
32.10306168	0.00121162
32.11498260	0.00121845
32.12690353	0.00068986
32.13882446	0.00073615
32.15074539	0.00070608
32.16266632	0.00064210
32.17458725	0.00071072
32.18650818	0.00064095
32.19842911	0.00048690
32.21035004	0.00053232
32.22227097	0.00066942
32.23419189	0.00070082
32.24611282	0.00087032
32.25803375	0.00164440
32.26995468	0.00173617
32.28187561	0.00241328
32.29379654	0.00527204
32.30571747	0.00745752
32.31763840	0.01111705
32.32955933	0.01347263
32.34148026	0.01113501
32.35340118	0.00836512
32.36532211	0.00528969
32.37724304	0.00162585
32.38916397	0.00219625
32.40108490	0.00132735
32.41300583	0.00097265
32.42492676	0.00117548
32.43684769	0.00120654
32.44876862	0.00153373
32.46068954	0.00125407
32.47261047	0.00034805
32.48453140	0.00048331
32.49645233	0.00067608
32.50837326	0.00097589
32.52029419	0.00106459
32.53221512	0.00108952
32.54413605	0.00105775
32.55605698	0.00079906
32.56797791	0.00092898
32.57989883	0.00110119
32.59181976	0.00077276
32.60374069	0.00112738
32.61566162	0.00070392
32.62758255	0.00647490
32.63950348	0.01405284
32.65142441	0.01761159
32.66334534	0.02036167
32.67526627	0.01934383
32.68718719	0.01204151
32.69910812	0.00635957
32.71102905	0.00341618
32.72294998	0.00119152
32.73487091	0.00131919
32.74679184	0.00107531
32.75871277	0.00131878
32.77063370	0.00110396
32.78255463	0.00094689
32.79447556	0.00150012
32.80639648	0.00129945
32.81831741	0.00063563
32.83023834	0.00029073
32.84215927	0.00044527
32.85408020	0.00071567
32.86600113	0.00082326
32.87792206	0.00059274
32.88984299	0.00039818
32.90176392	0.00025950
32.91368484	0.00060582
32.92560577	0.00078722
32.93752670	0.00041728
32.94944763	0.00231710
32.96136856	0.00737883
32.97328949	0.02160382
32.98521042	0.03454536
32.99713135	0.03530139
33.00905228	0.03251774
33.02097321	0.02365784
33.03289413	0.00743590
33.04481506	0.00157919
33.05673599	0.00166161
33.06865692	0.00166187
33.08057785	0.00193918
33.09249878	0.00142455
33.10441971	0.00122845
33.11634064	0.00073653
33.12826157	0.00063654
33.14018250	0.00125427
33.15210342	0.00108882
33.16402435	0.00058649
33.17594528	0.00037642
33.18786621	0.00046404
33.19978714	0.00047284
33.21170807	0.00034917
33.22362900	0.00022803
33.23554993	0.00018374
33.24747086	0.00058815
33.25939178	0.00122553
33.27131271	0.00138816
33.28323364	0.00273871
33.29515457	0.00521805
33.30707550	0.00745575
33.31899643	0.01115188
33.33091736	0.01301245
33.34283829	0.01065202
33.35475922	0.00800379
33.36668015	0.00483653
33.37860107	0.00080499
33.39052200	0.00132344
33.40244293	0.00159217
33.41436386	0.00214780
33.42628479	0.00169702
33.43820572	0.00048835
33.45012665	0.00044561
33.46204758	0.00042644
33.47396851	0.00023089
33.48588943	0.00032996
33.49781036	0.00012491
33.50973129	0.00049902
33.52165222	0.00057450
33.53357315	0.00062122
33.54549408	0.00071695
33.55741501	0.00078367
33.56933594	0.00108359
33.58125687	0.00101647
33.59317780	0.00042220
33.60509872	0.00110925
33.61701965	0.00067055
33.62894058	0.00676044
33.64086151	0.01344115
33.65278244	0.01621873
33.66470337	0.01842728
33.67662430	0.01653353
33.68854523	0.00952914
33.70046616	0.00487896
33.71238708	0.00257953
33.72430801	0.00188844
33.73622894	0.00169402
33.74814987	0.00031790
33.76007080	0.00149255
33.77199173	0.00192687
33.78391266	0.00168214
33.79583359	0.00159404
33.80775452	0.00115157
33.81967545	0.00067212
33.83159637	0.00036727
33.84351730	0.00017268
33.85543823	0.00040170
33.86735916	0.00033415
33.87928009	0.00027117
33.89120102	0.00042434
33.90312195	0.00072993
33.91504288	0.00101873
33.92696381	0.00095455
33.93888474	0.00078394
33.95080566	0.00199456
33.96272659	0.00698392
33.97464752	0.02077015
33.98656845	0.03197822
33.99848938	0.03236512
34.01041031	0.02989636
34.02233124	0.02059725
34.03425217	0.00552589
34.04617310	0.00182621
34.05809402	0.00134219
34.07001495	0.00132390
34.08193588	0.00183060
34.09385681	0.00153954
34.10577774	0.00138398
34.11769867	0.00064724
34.12961960	0.00062585
34.14154053	0.00115167
34.15346146	0.00102346
34.16538239	0.00076156
34.17730331	0.00054999
34.18922424	0.00034258
34.20114517	0.00032628
34.21306610	0.00075133
34.22498703	0.00103017
34.23690796	0.00116994
34.24882889	0.00113806
34.26074982	0.00101477
34.27267075	0.00039631
34.28459167	0.00190731
34.29651260	0.00442003
34.30843353	0.00657993
34.32035446	0.01028644
34.33227539	0.01189791
34.34419632	0.00968563
34.35611725	0.00726247
34.36803818	0.00398442
34.37995911	0.00194526
34.39188004	0.00265208
34.40380096	0.00162327
34.41572189	0.00178212
34.42764282	0.00177508
34.43956375	0.00092131
34.45148468	0.00027528
34.46340561	0.00043578
34.47532654	0.00123588
34.48724747	0.00157850
34.49916840	0.00112690
34.51108932	0.00045403
34.52301025	0.00023063
34.53493118	0.00072601
34.54685211	0.00091336
34.55877304	0.00087708
34.57069397	0.00084228
34.58261490	0.00062626
34.59453583	0.00070961
34.60645676	0.00123870
34.61837769	0.00177176
34.63029861	0.00839277
34.64221954	0.01417495
34.65414047	0.01614103
34.66606140	0.01762449
34.67798233	0.01464323
34.68990326	0.00780771
34.70182419	0.00390467
34.71374512	0.00189839
34.72566605	0.00200034
34.73758698	0.00210548
34.74950790	0.00099262
34.76142883	0.00054438
34.77334976	0.00086531
34.78527069	0.00112374
34.79719162	0.00115275
34.80911255	0.00046208
34.82103348	0.00033932
34.83295441	0.00058924
34.84487534	0.00071367
34.85679626	0.00079081
34.86871719	0.00059088
34.88063812	0.00046732
34.89255905	0.00072843
34.90447998	0.00084320
34.91640091	0.00074922
34.92832184	0.00088216
34.94024277	0.00173825
34.95216370	0.00318377
34.96408463	0.00861329
34.97600555	0.02175354
34.98792648	0.03048534
34.99984741	0.03008295
35.01176834	0.02760595
35.02368927	0.01798515
35.03561020	0.00475923
35.04753113	0.00214187
35.05945206	0.00106925
35.07137299	0.00069019
35.08329391	0.00117516
35.09521484	0.00131529
35.10713577	0.00158932
35.11905670	0.00113694
35.13097763	0.00024102
35.14289856	0.00073921
35.15481949	0.00075911
35.16674042	0.00059976
35.17866135	0.00055322
35.19058228	0.00056497
35.20250320	0.00071955
35.21442413	0.00098171
35.22634506	0.00116806
35.23826599	0.00131898
35.25018692	0.00152486
35.26210785	0.00155350
35.27402878	0.00120781
35.28594971	0.00263641
35.29787064	0.00482728
35.30979156	0.00690384
35.32171249	0.01023574
35.33363342	0.01100276
35.34555435	0.00867895
35.35747528	0.00645893
35.36939621	0.00317871
35.38131714	0.00128486
35.39323807	0.00177827
35.40515900	0.00063653
35.41707993	0.00133828
35.42900085	0.00150704
35.44092178	0.00109877
35.45284271	0.00075770
35.46476364	0.00053611
35.47668457	0.00114005
35.48860550	0.00115763
35.50052643	0.00086429
35.51244736	0.00078245
35.52436829	0.00120520
35.53628922	0.00142759
35.54821014	0.00132430
35.56013107	0.00091743
35.57205200	0.00040223
35.58397293	0.00027316
35.59589386	0.00108522
35.60781479	0.00171611
35.61973572	0.00193204
35.63165665	0.00833035
35.64357758	0.01375155
35.65549850	0.01599248
35.66741943	0.01768311
35.67934036	0.01441050
35.69126129	0.00783079
35.70318222	0.00409398
35.71510315	0.00177369
35.72702408	0.00107457
35.73894501	0.00141070
35.75086594	0.00160116
35.76278687	0.00181821
35.77470779	0.00108217
35.78662872	0.00078833
35.79854965	0.00170702
35.81047058	0.00184561
35.82239151	0.00167418
35.83431244	0.00101415
35.84623337	0.00045449
35.85815430	0.00034175
35.87007523	0.00006648
35.88199615	0.00028492
35.89391708	0.00035086
35.90583801	0.00047606
35.91775894	0.00065071
35.92967987	0.00079812
35.94160080	0.00177665
35.95352173	0.00333184
35.96544266	0.00925574
35.97736359	0.02194771
35.98928452	0.02906142
36.00120544	0.02792340
36.01312637	0.02488682
36.02504730	0.01483790
36.03696823	0.00263056
36.04888916	0.00167063
36.06081009	0.00087438
36.07273102	0.00140232
36.08465195	0.00130721
36.09657288	0.00117436
36.10849380	0.00123259
36.12041473	0.00042810
36.13233566	0.00087167
36.14425659	0.00117682
36.15617752	0.00082531
36.16809845	0.00052254
36.18001938	0.00038360
36.19194031	0.00049413
36.20386124	0.00073627
36.21578217	0.00065750
36.22770309	0.00042416
36.23962402	0.00043344
36.25154495	0.00079274
36.26346588	0.00118625
36.27538681	0.00052469
36.28730774	0.00192690
36.29922867	0.00426352
36.31114960	0.00648897
36.32307053	0.00982997
36.33499146	0.01036594
36.34691238	0.00815862
36.35883331	0.00605684
36.37075424	0.00287706
36.38267517	0.00172738
36.39459610	0.00193114
36.40651703	0.00073522
36.41843796	0.00102061
36.43035889	0.00095715
36.44227982	0.00113077
36.45420074	0.00113690
36.46612167	0.00040207
36.47804260	0.00106178
36.48996353	0.00140774
36.50188446	0.00139992
36.51380539	0.00121929
36.52572632	0.00048204
36.53764725	0.00038538
36.54956818	0.00073256
36.56148911	0.00096481
36.57341003	0.00089251
36.58533096	0.00049707
36.59725189	0.00071849
36.60917282	0.00101197
36.62109375	0.00300668
36.63301468	0.00959983
36.64493561	0.01430839
36.65685654	0.01625881
36.66877747	0.01753761
36.68069839	0.01357984
36.69261932	0.00729607
36.70454025	0.00409895
36.71646118	0.00170068
36.72838211	0.00037511
36.74030304	0.00036831
36.75222397	0.00095053
36.76414490	0.00152090
36.77606583	0.00126186
36.78798676	0.00105244
36.79990768	0.00079043
36.81182861	0.00022846
36.82374954	0.00033795
36.83567047	0.00054125
36.84759140	0.00112991
36.85951233	0.00140105
36.87143326	0.00115995
36.88335419	0.00085894
36.89527512	0.00053704
36.90719604	0.00036656
36.91911697	0.00054729
36.93103790	0.00065922
36.94295883	0.00174505
36.95487976	0.00350280
36.96680069	0.00965883
36.97872162	0.02131845
36.99064255	0.02692547
37.00256348	0.02578994
37.01448441	0.02262678
37.02640533	0.01260453
37.03832626	0.00187624
37.05024719	0.00134838
37.06216812	0.00098464
37.07408905	0.00168652
37.08600998	0.00128625
37.09793091	0.00048108
37.10985184	0.00087423
37.12177277	0.00058107
37.13369370	0.00100608
37.14561462	0.00126235
37.15753555	0.00084055
37.16945648	0.00040897
37.18137741	0.00037976
37.19329834	0.00047505
37.20521927	0.00075890
37.21714020	0.00097629
37.22906113	0.00102439
37.24098206	0.00107660
37.25290298	0.00123481
37.26482391	0.00140379
37.27674484	0.00180675
37.28866577	0.00336653
37.30058670	0.00470573
37.31250763	0.00652584
37.32442856	0.00936844
37.33634949	0.00938283
37.34827042	0.00741473
37.36019135	0.00543375
37.37211227	0.00211914
37.38403320	0.00165869
37.39595413	0.00181087
37.40787506	0.00128123
37.41979599	0.00143867
37.43171692	0.00116117
37.44363785	0.00045348
37.45555878	0.00021825
37.46747971	0.00069222
37.47940063	0.00134646
37.49132156	0.00109994
37.50324249	0.00020400
37.51516342	0.00058327
37.52708435	0.00079305
37.53900528	0.00056132
37.55092621	0.00006646
37.56284714	0.00064077
37.57476807	0.00082541
37.58668900	0.00097484
37.59860992	0.00136229
37.61053085	0.00133205
37.62245178	0.00271856
37.63437271	0.00881913
37.64629364	0.01276149
37.65821457	0.01487724
37.67013550	0.01608695
37.68205643	0.01199028
37.69397736	0.00635706
37.70589828	0.00343362
37.71781921	0.00142266
37.72974014	0.00156067
37.74166107	0.00154653
37.75358200	0.00162712
37.76550293	0.00148915
37.77742386	0.00044135
37.78934479	0.00082950
37.80126572	0.00141429
37.81318665	0.00120964
37.82510757	0.00098263
37.83702850	0.00075256
37.84894943	0.00036098
37.86087036	0.00088030
37.87279129	0.00106906
37.88471222	0.00114358
37.89663315	0.00107156
37.90855408	0.00117821
37.92047501	0.00159643
37.93239594	0.00152954
37.94431686	0.00136405
37.95623779	0.00273807
37.96815872	0.00930549
37.98007965	0.01986850
37.99200058	0.02390481
38.00392151	0.02293603
38.01584244	0.01986613
38.02776337	0.01016640
38.03968430	0.00157611
38.05160522	0.00131039
38.06352615	0.00095236
38.07544708	0.00173032
38.08736801	0.00115924
38.09928894	0.00018665
38.11120987	0.00117942
38.12313080	0.00180460
38.13505173	0.00205746
38.14697266	0.00138988
38.15889359	0.00030481
38.17081451	0.00040438
38.18273544	0.00080049
38.19465637	0.00128192
38.20657730	0.00152131
38.21849823	0.00147325
38.23041916	0.00124529
38.24234009	0.00099484
38.25426102	0.00065404
38.26618195	0.00016048
38.27810287	0.00129639
38.29002380	0.00357780
38.30194473	0.00521721
38.31386566	0.00745574
38.32578659	0.01011362
38.33770752	0.00949886
38.34962845	0.00713929
38.36154938	0.00480210
38.37347031	0.00123509
38.38539124	0.00223410
38.39731216	0.00247667
38.40923309	0.00131332
38.42115402	0.00079753
38.43307495	0.00033336
38.44499588	0.00044250
38.45691681	0.00015263
38.46883774	0.00059990
38.48075867	0.00100047
38.49267960	0.00096669
38.50460052	0.00143801
38.51652145	0.00186059
38.52844238	0.00162698
38.54036331	0.00128203
38.55228424	0.00107825
38.56420517	0.00071628
38.57612610	0.00067733
38.58804703	0.00099576
38.59996796	0.00147984
38.61188889	0.00136537
38.62380981	0.00251152
38.63573074	0.00886338
38.64765167	0.01237470
38.65957260	0.01418409
38.67149353	0.01475099
38.68341446	0.01012658
38.69533539	0.00500414
38.70725632	0.00253327
38.71917725	0.00050226
38.73109818	0.00107393
38.74301910	0.00110200
38.75494003	0.00140226
38.76686096	0.00141644
38.77878189	0.00082168
38.79070282	0.00105528
38.80262375	0.00121109
38.81454468	0.00089622
38.82646561	0.00078409
38.83838654	0.00042499
38.85030746	0.00061181
38.86222839	0.00093571
38.87414932	0.00053426
38.88607025	0.00020089
38.89799118	0.00049448
38.90991211	0.00082368
38.92183304	0.00085456
38.93375397	0.00058900
38.94567490	0.00123219
38.95759583	0.00281141
38.96951675	0.00924603
38.98143768	0.01838489
38.99335861	0.02100334
39.00527954	0.01966861
39.01720047	0.01620493
39.02912140	0.00723968
39.04104233	0.00085841
39.05296326	0.00110672
39.06488419	0.00123712
39.07680511	0.00228908
39.08872604	0.00216885
39.10064697	0.00187976
39.11256790	0.00152057
39.12448883	0.00048684
39.13640976	0.00053006
39.14833069	0.00045986
39.16025162	0.00057055
39.17217255	0.00123448
39.18409348	0.00139104
39.19601440	0.00158568
39.20793533	0.00160627
39.21985626	0.00114329
39.23177719	0.00053298
39.24369812	0.00022808
39.25561905	0.00040300
39.26753998	0.00065607
39.27946091	0.00107790
39.29138184	0.00249297
39.30330276	0.00378680
39.31522369	0.00608412
39.32714462	0.00840785
39.33906555	0.00758162
39.35098648	0.00554998
39.36290741	0.00355641
39.37482834	0.00141241
39.38674927	0.00230007
39.39867020	0.00157450
39.41059113	0.00093646
39.42251205	0.00158630
39.43443298	0.00138012
39.44635391	0.00124333
39.45827484	0.00075259
39.47019577	0.00031658
39.48211670	0.00115076
39.49403763	0.00128163
39.50595856	0.00101673
39.51787949	0.00063591
39.52980042	0.00014977
39.54172134	0.00052514
39.55364227	0.00078654
39.56556320	0.00067384
39.57748413	0.00035261
39.58940506	0.00037863
39.60132599	0.00074928
39.61324692	0.00101827
39.62516785	0.00407378
39.63708878	0.00904355
39.64900970	0.01132534
39.66093063	0.01259740
39.67285156	0.01242977
39.68477249	0.00789246
39.69669342	0.00372796
39.70861435	0.00187794
39.72053528	0.00099998
39.73245621	0.00150145
39.74437714	0.00105164
39.75629807	0.00157884
39.76821899	0.00169983
39.78013992	0.00076262
39.79206085	0.00047271
39.80398178	0.00059008
39.81590271	0.00072772
39.82782364	0.00087481
39.83974457	0.00040961
39.85166550	0.00047150
39.86358643	0.00060533
39.87550735	0.00038185
39.88742828	0.00014778
39.89934921	0.00010205
39.91127014	0.00027082
39.92319107	0.00033523
39.93511200	0.00041961
39.94703293	0.00098312
39.95895386	0.00289855
39.97087479	0.00962444
39.98279572	0.01763277
39.99471664	0.01920002
40.00663757	0.01747839
40.01855850	0.01317950
40.03047943	0.00435407
40.04240036	0.00240418
40.05432129	0.00262471
40.06624222	0.00129660
40.07816315	0.00103720
40.09008408	0.00063080
40.10200500	0.00087043
40.11392593	0.00106245
40.12584686	0.00081040
40.13776779	0.00142462
40.14968872	0.00139920
40.16160965	0.00061299
40.17353058	0.00007202
40.18545151	0.00041563
40.19737244	0.00059154
40.20929337	0.00033705
40.22121429	0.00008728
40.23313522	0.00022163
40.24505615	0.00032278
40.25697708	0.00058075
40.26889801	0.00085336
40.28081894	0.00163864
40.29273987	0.00299279
40.30466080	0.00396660
40.31658173	0.00571361
40.32850266	0.00725088
40.34042358	0.00621164
40.35234451	0.00475075
40.36426544	0.00322510
40.37618637	0.00111805
40.38810730	0.00127619
40.40002823	0.00075881
40.41194916	0.00122499
40.42387009	0.00137577
40.43579102	0.00026420
40.44771194	0.00119362
40.45963287	0.00137376
40.47155380	0.00133162
40.48347473	0.00132432
40.49539566	0.00085044
40.50731659	0.00039373
40.51923752	0.00021822
40.53115845	0.00013240
40.54307938	0.00051301
40.55500031	0.00075185
40.56692123	0.00078984
40.57884216	0.00062534
40.59076309	0.00039474
40.60268402	0.00048103
40.61460495	0.00109991
40.62652588	0.00435186
40.63844681	0.00860949
40.65036774	0.01029135
40.66228867	0.01150219
40.67420959	0.01113244
40.68613052	0.00685695
40.69805145	0.00325837
40.70997238	0.00166084
40.72189331	0.00106630
40.73381424	0.00104452
40.74573517	0.00003015
40.75765610	0.00104861
40.76957703	0.00106353
40.78149796	0.00073224
40.79341888	0.00095752
40.80533981	0.00068653
40.81726074	0.00080375
40.82918167	0.00108495
40.84110260	0.00108413
40.85302353	0.00123397
40.86494446	0.00112680
40.87686539	0.00068679
40.88878632	0.00074257
40.90070724	0.00087028
40.91262817	0.00076107
40.92454910	0.00066000
40.93647003	0.00041714
40.94839096	0.00034186
40.96031189	0.00215283
40.97223282	0.00835653
40.98415375	0.01497876
40.99607468	0.01616411
41.00799561	0.01503274
41.01991653	0.01114064
41.03183746	0.00364072
41.04375839	0.00102140
41.05567932	0.00140057
41.06760025	0.00194562
41.07952118	0.00190342
41.09144211	0.00089973
41.10336304	0.00108133
41.11528397	0.00155691
41.12720490	0.00152931
41.13912582	0.00156888
41.15104675	0.00110048
41.16296768	0.00085039
41.17488861	0.00160498
41.18680954	0.00198914
41.19873047	0.00199324
41.21065140	0.00157213
41.22257233	0.00075433
41.23449326	0.00030619
41.24641418	0.00021188
41.25833511	0.00045537
41.27025604	0.00038450
41.28217697	0.00099319
41.29409790	0.00220634
41.30601883	0.00328933
41.31793976	0.00520109
41.32986069	0.00644620
41.34178162	0.00531657
41.35370255	0.00380081
41.36562347	0.00216456
41.37754440	0.00109783
41.38946533	0.00145556
41.40138626	0.00130320
41.41330719	0.00192625
41.42522812	0.00173125
41.43714905	0.00047705
41.44906998	0.00073897
41.46099091	0.00090183
41.47291183	0.00077936
41.48483276	0.00106838
41.49675369	0.00102229
41.50867462	0.00105213
41.52059555	0.00090390
41.53251648	0.00054174
41.54443741	0.00040593
41.55635834	0.00068254
41.56827927	0.00107272
41.58020020	0.00113413
41.59212112	0.00086994
41.60404205	0.00067200
41.61596298	0.00046705
41.62788391	0.00403046
41.63980484	0.00793779
41.65172577	0.00935272
41.66364670	0.01053589
