T,V1,V2,V3
+20.09800E-03,+603.75307E-03,-4.00619493E+00,-27.51067E-03
+20.11200E-03,+631.74990E-03,-4.04840600E+00,-26.49190E-03
+20.12600E-03,+661.06013E-03,-4.12707289E+00,-28.31469E-03
+20.14000E-03,+691.89378E-03,-4.13282813E+00,-26.49190E-03
+20.15400E-03,+721.86415E-03,-4.22757540E+00,-26.49190E-03
+20.16800E-03,+753.26431E-03,-4.31775278E+00,-24.49559E-03
+20.18200E-03,+784.26247E-03,-4.32807791E+00,-26.49190E-03
+20.19600E-03,+820.47988E-03,-4.42858043E+00,-26.49190E-03
+20.21000E-03,+860.19899E-03,-4.47883168E+00,-26.49190E-03
+20.22400E-03,+893.97471E-03,-4.53684830E+00,-26.49190E-03
+20.23800E-03,+921.86416E-03,-4.57933420E+00,-29.00446E-03
+20.25200E-03,+948.28945E-03,-4.62958545E+00,-26.90765E-03
+20.26600E-03,+969.25796E-03,-4.69619192E+00,-26.49190E-03
+20.28000E-03,+994.83585E-03,-4.75448336E+00,-26.49190E-03
+20.29400E-03,+1.01790118E+00,-4.88084174E+00,-26.49190E-03
+20.30800E-03,+1.04072212E+00,-4.88084174E+00,-26.49190E-03
+20.32200E-03,+1.06277555E+00,-4.93282828E+00,-26.49190E-03
+20.33600E-03,+1.08222966E+00,-4.98134425E+00,-26.49190E-03
+20.35000E-03,+1.10477874E+00,-5.03159551E+00,-26.49190E-03
+20.36400E-03,+1.12889934E+00,-5.15996399E+00,-26.49190E-03
+20.37800E-03,+1.15503686E+00,-5.17174959E+00,-26.49190E-03
+20.39200E-03,+1.17810219E+00,-5.25617172E+00,-26.49190E-03
+20.40600E-03,+1.20386735E+00,-5.28659719E+00,-26.49190E-03
+20.42000E-03,+1.22789432E+00,-5.38335430E+00,-23.97934E-03
+20.43400E-03,+1.24855446E+00,-5.43360556E+00,-24.59609E-03
+20.44800E-03,+1.26859784E+00,-5.48385682E+00,-24.99809E-03
+20.46200E-03,+1.28769332E+00,-5.55594397E+00,-26.49190E-03
+20.47600E-03,+1.30518762E+00,-5.63461059E+00,-26.49190E-03
+20.49000E-03,+1.32071526E+00,-5.69061736E+00,-24.26711E-03
+20.50400E-03,+1.34001175E+00,-5.73511310E+00,-26.49190E-03
+20.51800E-03,+1.35605563E+00,-5.83561561E+00,-25.97566E-03
+20.53200E-03,+1.37278243E+00,-5.86750182E+00,-26.49190E-03
+20.54600E-03,+1.38725479E+00,-5.93611813E+00,-26.49190E-03
+20.56000E-03,+1.40086602E+00,-5.98636938E+00,-26.49190E-03
+20.57400E-03,+1.41349282E+00,-6.04438628E+00,-26.49190E-03
+20.58800E-03,+1.42314106E+00,-6.13684860E+00,-26.49190E-03
+20.60200E-03,+1.43635027E+00,-6.17905967E+00,-26.49190E-03
+20.61600E-03,+1.44495010E+00,-6.23762567E+00,-26.49190E-03
+20.63000E-03,+1.45711091E+00,-6.26348180E+00,-26.49190E-03
+20.64400E-03,+1.46801543E+00,-6.33812818E+00,-26.49190E-03
+20.65800E-03,+1.48268880E+00,-6.38837944E+00,-26.49190E-03
+20.67200E-03,+1.49229365E+00,-6.43863069E+00,-26.49190E-03
+20.68600E-03,+1.50324156E+00,-6.48888195E+00,-26.49190E-03
+20.70000E-03,+1.51073586E+00,-6.58938446E+00,-26.49190E-03
+20.71400E-03,+1.51807255E+00,-6.63963572E+00,-25.37265E-03
+20.72800E-03,+1.52616986E+00,-6.68988698E+00,-26.49190E-03
+20.74200E-03,+1.53178428E+00,-6.75192410E+00,-26.49190E-03
+20.75600E-03,+1.53757003E+00,-6.79038949E+00,-23.97934E-03
+20.77000E-03,+1.54616300E+00,-6.88230298E+00,-23.97934E-03
+20.78400E-03,+1.55319131E+00,-6.92880856E+00,-25.87516E-03
+20.79800E-03,+1.55958008E+00,-6.97101963E+00,-23.97934E-03
+20.81200E-03,+1.56691677E+00,-7.04164577E+00,-23.97934E-03
+20.82600E-03,+1.57265227E+00,-7.09189703E+00,-23.28954E-03
+20.84000E-03,+1.57782129E+00,-7.14214829E+00,-21.46677E-03
+20.85400E-03,+1.58390169E+00,-7.19011515E+00,-23.97934E-03
+20.86800E-03,+1.58846770E+00,-7.23232622E+00,-23.97934E-03
+20.88200E-03,+1.59354994E+00,-7.34315331E+00,-25.57366E-03
+20.89600E-03,+1.59837406E+00,-7.39340457E+00,-23.97934E-03
+20.91000E-03,+1.60405931E+00,-7.44365583E+00,-23.97934E-03
+20.92400E-03,+1.61034071E+00,-7.49390708E+00,-23.97934E-03
+20.93800E-03,+1.61410270E+00,-7.54415834E+00,-23.97934E-03
+20.95200E-03,+1.62018310E+00,-7.58609513E+00,-23.97934E-03
+20.96600E-03,+1.62375094E+00,-7.64466085E+00,-23.97934E-03
+20.98000E-03,+1.62792865E+00,-7.69491211E+00,-23.97934E-03
+20.99400E-03,+1.63376465E+00,-7.74516337E+00,-23.97934E-03
+21.00800E-03,+1.63672262E+00,-7.79541462E+00,-23.97934E-03
+21.02200E-03,+1.64053486E+00,-7.84566588E+00,-23.97934E-03
+21.03600E-03,+1.64426031E+00,-7.94616839E+00,-23.97934E-03
+21.05000E-03,+1.64892682E+00,-7.99641965E+00,-22.18400E-03
+21.06400E-03,+1.65249466E+00,-8.04667091E+00,-22.86010E-03
+21.07800E-03,+1.65606250E+00,-8.12734708E+00,-23.97934E-03
+21.09200E-03,+1.65963034E+00,-8.18563853E+00,-22.05608E-03
+21.10600E-03,+1.66426716E+00,-8.19742468E+00,-23.97934E-03
+21.12000E-03,+1.66561709E+00,-8.24767593E+00,-21.46677E-03
+21.13400E-03,+1.66907758E+00,-8.33584402E+00,-23.97934E-03
+21.14800E-03,+1.67264542E+00,-8.34817845E+00,-23.97934E-03
+21.16200E-03,+1.67441106E+00,-8.42026615E+00,-23.97934E-03
+21.17600E-03,+1.67761344E+00,-8.49893222E+00,-23.97934E-03
+21.19000E-03,+1.67958009E+00,-8.59367866E+00,-23.97934E-03
+21.20400E-03,+1.68314793E+00,-8.65197010E+00,-26.37769E-03
+21.21800E-03,+1.68545949E+00,-8.71026155E+00,-23.97934E-03
+21.23200E-03,+1.68823016E+00,-8.78207526E+00,-25.57367E-03
+21.24600E-03,+1.69074272E+00,-8.82428632E+00,-23.97934E-03
+21.26000E-03,+1.69199900E+00,-8.90094227E+00,-23.97934E-03
+21.27400E-03,+1.69451157E+00,-8.95895971E+00,-23.97934E-03
+21.28800E-03,+1.69701728E+00,-9.00144478E+00,-23.96564E-03
+21.30200E-03,+1.69828041E+00,-9.00975897E+00,-23.97934E-03
+21.31600E-03,+1.69953669E+00,-9.10194730E+00,-24.79706E-03
+21.33000E-03,+1.70143939E+00,-9.20244981E+00,-22.68650E-03
+21.34400E-03,+1.70330554E+00,-9.25270107E+00,-23.97934E-03
+21.35800E-03,+1.70557369E+00,-9.35320358E+00,-23.97934E-03
+21.37200E-03,+1.70707438E+00,-9.40345484E+00,-23.97934E-03
+21.38600E-03,+1.70707438E+00,-9.44740202E+00,-23.97934E-03
+21.40000E-03,+1.70958694E+00,-9.48961308E+00,-23.97934E-03
+21.41400E-03,+1.71084322E+00,-9.52634180E+00,-23.97934E-03
+21.42800E-03,+1.71209951E+00,-9.57403522E+00,-23.97934E-03
+21.44200E-03,+1.71365045E+00,-9.61624628E+00,-23.97934E-03
+21.45600E-03,+1.71461207E+00,-9.70496238E+00,-26.49190E-03
+21.47000E-03,+1.71586835E+00,-9.71355029E+00,-23.97934E-03
+21.48400E-03,+1.71807256E+00,-9.80546489E+00,-23.97934E-03
+21.49800E-03,+1.71912784E+00,-9.90596740E+00,-23.97934E-03
+21.51200E-03,+1.71963719E+00,-9.95621866E+00,-25.07117E-03
+21.52600E-03,+1.72089348E+00,-10.00646992E+00,-26.49190E-03
+21.54000E-03,+1.72200585E+00,-10.05672117E+00,-24.26715E-03
+21.55400E-03,+1.72220685E+00,-10.10697243E+00,-23.97934E-03
+21.56800E-03,+1.72214976E+00,-10.15722369E+00,-23.97934E-03
+21.58200E-03,+1.72260886E+00,-10.20747494E+00,-23.97934E-03
+21.59600E-03,+1.72400221E+00,-10.25772620E+00,-23.97934E-03
+21.61000E-03,+1.72591860E+00,-10.32378411E+00,-23.97934E-03
+21.62400E-03,+1.72591860E+00,-10.40071351E+00,-24.36766E-03
+21.63800E-03,+1.72717488E+00,-10.45873123E+00,-23.99302E-03
+21.65200E-03,+1.72738273E+00,-10.50898248E+00,-23.97934E-03
+21.66600E-03,+1.72927859E+00,-10.50898248E+00,-25.67419E-03
+21.68000E-03,+1.72968745E+00,-10.55923374E+00,-23.97934E-03
+21.69400E-03,+1.72968745E+00,-10.64191948E+00,-21.46677E-03
+21.70800E-03,+1.72968745E+00,-10.70021093E+00,-21.95560E-03
+21.72200E-03,+1.73094373E+00,-10.71172390E+00,-23.97934E-03
+21.73600E-03,+1.73204241E+00,-10.80418622E+00,-23.97934E-03
+21.75000E-03,+1.73184141E+00,-10.86074128E+00,-23.97934E-03
+21.76400E-03,+1.73220001E+00,-10.93885961E+00,-23.97934E-03
+21.77800E-03,+1.73220001E+00,-11.01149505E+00,-23.97934E-03
+21.79200E-03,+1.73345629E+00,-11.06174631E+00,-23.97934E-03
+21.80600E-03,+1.73461891E+00,-11.11199756E+00,-23.97934E-03
+21.82000E-03,+1.73471257E+00,-11.16224882E+00,-23.97934E-03
+21.83400E-03,+1.73535216E+00,-11.21250008E+00,-23.97934E-03
+21.84800E-03,+1.73596885E+00,-11.26275133E+00,-23.97934E-03
+21.86200E-03,+1.73596885E+00,-11.31300259E+00,-23.97934E-03
+21.87600E-03,+1.73688021E+00,-11.36325385E+00,-25.80206E-03
+21.89000E-03,+1.73611277E+00,-11.41926173E+00,-23.97934E-03
+21.90400E-03,+1.73602594E+00,-11.46375636E+00,-26.37772E-03
+21.91800E-03,+1.73722513E+00,-11.55393512E+00,-26.49190E-03
+21.93200E-03,+1.73768423E+00,-11.59614618E+00,-26.49190E-03
+21.94600E-03,+1.73848141E+00,-11.68860851E+00,-23.97934E-03
+21.96000E-03,+1.73973770E+00,-11.74945697E+00,-25.70155E-03
+21.97400E-03,+1.73993186E+00,-11.77303064E+00,-23.97934E-03
+21.98800E-03,+1.73974453E+00,-11.86549296E+00,-26.49190E-03
+22.00200E-03,+1.73994554E+00,-11.90770403E+00,-24.39502E-03
+22.01600E-03,+1.74099398E+00,-11.96626893E+00,-23.97934E-03
+22.03000E-03,+1.74099398E+00,-12.01652018E+00,-26.49190E-03
+22.04400E-03,+1.74180483E+00,-12.03433723E+00,-25.60105E-03
+22.05800E-03,+1.74225026E+00,-12.07654830E+00,-24.46818E-03
+22.07200E-03,+1.74229368E+00,-12.16901062E+00,-24.06617E-03
+22.08600E-03,+1.74350654E+00,-12.26777647E+00,-26.49190E-03
+22.10000E-03,+1.74350654E+00,-12.30368401E+00,-23.97934E-03
+22.11400E-03,+1.74406614E+00,-12.36827898E+00,-23.97934E-03
+22.12800E-03,+1.74476282E+00,-12.41853024E+00,-26.49190E-03
+22.14200E-03,+1.74476282E+00,-12.46878149E+00,-24.56869E-03
+22.15600E-03,+1.74611277E+00,-12.51903275E+00,-26.49190E-03
+22.17000E-03,+1.74727538E+00,-12.56499060E+00,-26.49190E-03
+22.18400E-03,+1.74601910E+00,-12.63186886E+00,-26.49190E-03
+22.19800E-03,+1.74727538E+00,-12.72003778E+00,-26.49190E-03
+22.21200E-03,+1.74727538E+00,-12.77028903E+00,-27.91260E-03
+22.22600E-03,+1.74727538E+00,-12.82054029E+00,-26.49190E-03
+22.24000E-03,+1.74727538E+00,-12.87079155E+00,-26.49190E-03
+22.25400E-03,+1.74607619E+00,-12.96901077E+00,-24.09350E-03
+22.26800E-03,+1.74853167E+00,-12.96097058E+00,-24.49551E-03
+22.28200E-03,+1.74853167E+00,-13.02154532E+00,-24.89752E-03
+22.29600E-03,+1.74853167E+00,-13.11949136E+00,-26.49190E-03
+22.31000E-03,+1.74853167E+00,-13.15649188E+00,-26.49190E-03
+22.32400E-03,+1.74959377E+00,-13.18006610E+00,-26.10355E-03
+22.33800E-03,+1.74853167E+00,-13.27252843E+00,-26.47824E-03
+22.35200E-03,+1.74958011E+00,-13.32305286E+00,-26.49190E-03
+22.36600E-03,+1.75148283E+00,-13.40720182E+00,-25.67422E-03
+22.38000E-03,+1.75104423E+00,-13.47380663E+00,-23.97934E-03
+22.39400E-03,+1.75104423E+00,-13.52405788E+00,-23.97934E-03
+22.40800E-03,+1.75230051E+00,-13.61478326E+00,-26.00304E-03
+22.42200E-03,+1.75230051E+00,-13.62456040E+00,-23.97934E-03
+22.43600E-03,+1.75214293E+00,-13.68111490E+00,-24.29450E-03
+22.45000E-03,+1.75355679E+00,-13.76097073E+00,-23.97934E-03
+22.46400E-03,+1.75481307E+00,-13.79769779E+00,-25.37272E-03
+22.47800E-03,+1.75481307E+00,-13.87581668E+00,-25.50053E-03
+22.49200E-03,+1.75481307E+00,-13.91428069E+00,-26.49190E-03
+22.50600E-03,+1.75597568E+00,-13.98006625E+00,-26.49190E-03
+22.52000E-03,+1.75481307E+00,-14.02657045E+00,-26.49190E-03
+22.53400E-03,+1.75606935E+00,-14.11473964E+00,-25.87523E-03
+22.54800E-03,+1.75732564E+00,-14.12707296E+00,-26.49190E-03
+22.56200E-03,+1.75606935E+00,-14.19916178E+00,-23.97934E-03
+22.57600E-03,+1.75606935E+00,-14.29162410E+00,-26.49190E-03
+22.59000E-03,+1.75621328E+00,-14.37832925E+00,-24.26720E-03
+22.60400E-03,+1.75732564E+00,-14.37832925E+00,-26.49190E-03
+22.61800E-03,+1.75758372E+00,-14.46850855E+00,-26.49190E-03
+22.63200E-03,+1.75812283E+00,-14.51071962E+00,-26.49190E-03
+22.64600E-03,+1.75917811E+00,-14.55548660E+00,-26.49190E-03
+22.66000E-03,+1.75858192E+00,-14.62958553E+00,-26.49190E-03
+22.67400E-03,+1.76090030E+00,-14.68760408E+00,-26.49190E-03
+22.68800E-03,+1.75983820E+00,-14.73008804E+00,-26.49190E-03
+22.70200E-03,+1.76088665E+00,-14.83059056E+00,-28.58881E-03
+22.71600E-03,+1.76068565E+00,-14.86448853E+00,-25.67424E-03
+22.73000E-03,+1.76048464E+00,-14.93109307E+00,-27.71157E-03
+22.74400E-03,+1.76109448E+00,-14.98134433E+00,-26.49190E-03
+22.75800E-03,+1.76235076E+00,-15.03159558E+00,-26.49190E-03
+22.77200E-03,+1.76239419E+00,-15.08358406E+00,-26.49190E-03
+22.78600E-03,+1.76235076E+00,-15.18234935E+00,-26.49190E-03
+22.80000E-03,+1.76235076E+00,-15.23260061E+00,-27.20906E-03
+22.81400E-03,+1.76291035E+00,-15.23260061E+00,-27.61107E-03
+22.82800E-03,+1.76360704E+00,-15.33310312E+00,-26.49190E-03
+22.84200E-03,+1.76456864E+00,-15.38335438E+00,-24.56871E-03
+22.85600E-03,+1.76360704E+00,-15.38710171E+00,-26.49190E-03
+22.87000E-03,+1.76486332E+00,-15.47956404E+00,-26.49190E-03
+22.88400E-03,+1.76486332E+00,-15.57202636E+00,-26.49190E-03
+22.89800E-03,+1.76486332E+00,-15.58435941E+00,-26.49190E-03
+22.91200E-03,+1.76557366E+00,-15.68486192E+00,-26.49190E-03
+22.92600E-03,+1.76486332E+00,-15.73511318E+00,-28.31458E-03
+22.94000E-03,+1.76597567E+00,-15.74087063E+00,-26.49190E-03
+22.95400E-03,+1.76611961E+00,-15.78536443E+00,-26.49190E-03
+22.96800E-03,+1.76611961E+00,-15.88586695E+00,-28.48832E-03
+22.98200E-03,+1.76737589E+00,-15.95448132E+00,-27.41006E-03
+22.99600E-03,+1.76737589E+00,-16.01021741E+00,-27.81206E-03
+23.01000E-03,+1.76737589E+00,-16.07106422E+00,-27.28229E-03
+23.02400E-03,+1.76631379E+00,-16.13712323E+00,-26.49190E-03
+23.03800E-03,+1.76863217E+00,-16.18737449E+00,-26.49190E-03
+23.05200E-03,+1.76883999E+00,-16.22931293E+00,-26.49190E-03
+23.06600E-03,+1.76904099E+00,-16.28787700E+00,-27.30955E-03
+23.08000E-03,+1.76988845E+00,-16.33812826E+00,-25.27224E-03
+23.09400E-03,+1.77033390E+00,-16.35594613E+00,-26.49190E-03
+23.10800E-03,+1.77090029E+00,-16.44840845E+00,-26.49190E-03
+23.12200E-03,+1.76988845E+00,-16.48888203E+00,-26.49190E-03
+23.13600E-03,+1.76988845E+00,-16.58308184E+00,-26.49190E-03
+23.15000E-03,+1.77078616E+00,-16.62529291E+00,-29.00446E-03
+23.16400E-03,+1.77114473E+00,-16.63963580E+00,-26.49190E-03
+23.17800E-03,+1.77114473E+00,-16.70971504E+00,-26.49190E-03
+23.19200E-03,+1.77240101E+00,-16.82885302E+00,-27.08129E-03
+23.20600E-03,+1.77240101E+00,-16.84438843E+00,-26.67928E-03
+23.22000E-03,+1.77354998E+00,-16.89089208E+00,-26.70653E-03
+23.23400E-03,+1.77365729E+00,-16.97906182E+00,-27.10854E-03
+23.24800E-03,+1.77365729E+00,-16.99139459E+00,-26.49190E-03
+23.26200E-03,+1.77365729E+00,-17.06348396E+00,-27.91256E-03
+23.27600E-03,+1.77491358E+00,-17.14214836E+00,-26.49190E-03
+23.29000E-03,+1.77491358E+00,-17.19239962E+00,-26.49190E-03
+23.30400E-03,+1.77491358E+00,-17.24036841E+00,-26.49190E-03
+23.31800E-03,+1.77517164E+00,-17.29290213E+00,-26.49190E-03
+23.33200E-03,+1.77571079E+00,-17.37504180E+00,-26.49190E-03
+23.34600E-03,+1.77616986E+00,-17.44365590E+00,-26.49190E-03
+23.36000E-03,+1.77530878E+00,-17.44365590E+00,-26.49190E-03
+23.37400E-03,+1.77723194E+00,-17.50944285E+00,-26.49190E-03
+23.38800E-03,+1.77492038E+00,-17.59440967E+00,-26.49190E-03
+23.40200E-03,+1.77616986E+00,-17.68659965E+00,-29.00446E-03
+23.41600E-03,+1.77742614E+00,-17.72881072E+00,-28.18683E-03
+23.43000E-03,+1.77742614E+00,-17.77102178E+00,-27.71155E-03
+23.44400E-03,+1.77868242E+00,-17.84566596E+00,-28.11355E-03
+23.45800E-03,+1.77843797E+00,-17.85544392E+00,-29.00446E-03
+23.47200E-03,+1.77863898E+00,-17.94616847E+00,-28.91757E-03
+23.48600E-03,+1.78087986E+00,-17.99011731E+00,-26.80702E-03
+23.50000E-03,+1.77993870E+00,-18.04667098E+00,-28.28733E-03
+23.51400E-03,+1.77993870E+00,-18.09692224E+00,-29.00446E-03
+23.52800E-03,+1.77993870E+00,-18.14717350E+00,-29.00446E-03
+23.54200E-03,+1.78023340E+00,-18.19742475E+00,-26.49190E-03
+23.55600E-03,+1.78119498E+00,-18.29792727E+00,-26.49190E-03
+23.57000E-03,+1.78119498E+00,-18.34388622E+00,-26.49190E-03
+23.58400E-03,+1.78119498E+00,-18.39842978E+00,-26.49190E-03
+23.59800E-03,+1.78194195E+00,-18.39842978E+00,-26.49190E-03
+23.61200E-03,+1.78245126E+00,-18.49893229E+00,-26.49190E-03
+23.62600E-03,+1.78153994E+00,-18.51273049E+00,-28.31455E-03
+23.64000E-03,+1.78245126E+00,-18.64968606E+00,-26.49190E-03
+23.65400E-03,+1.78125204E+00,-18.69765513E+00,-26.49190E-03
+23.66800E-03,+1.78344949E+00,-18.69993732E+00,-26.49190E-03
+23.68200E-03,+1.78245126E+00,-18.76855115E+00,-26.49190E-03
+23.69600E-03,+1.78304748E+00,-18.85069109E+00,-26.49190E-03
+23.71000E-03,+1.78370754E+00,-18.90094235E+00,-26.49190E-03
+23.72400E-03,+1.78370754E+00,-18.95896172E+00,-26.10349E-03
+23.73800E-03,+1.78371435E+00,-19.00117279E+00,-26.49190E-03
+23.75200E-03,+1.78496383E+00,-19.05169612E+00,-26.49190E-03
+23.76600E-03,+1.78622011E+00,-19.10194737E+00,-26.49190E-03
+23.78000E-03,+1.78496383E+00,-19.17805725E+00,-26.49190E-03
+23.79400E-03,+1.78540929E+00,-19.25270114E+00,-24.87026E-03
+23.80800E-03,+1.78496383E+00,-19.30295240E+00,-26.49190E-03
+23.82200E-03,+1.78496383E+00,-19.35494170E+00,-28.91756E-03
+23.83600E-03,+1.78527893E+00,-19.40345491E+00,-26.49190E-03
+23.85000E-03,+1.78747639E+00,-19.45370617E+00,-26.49190E-03
+23.86400E-03,+1.78747639E+00,-19.47608870E+00,-26.49190E-03
+23.87800E-03,+1.78797210E+00,-19.52378597E+00,-25.50047E-03
+23.89200E-03,+1.78873267E+00,-19.60445994E+00,-26.49190E-03
+23.90600E-03,+1.78863897E+00,-19.70496245E+00,-23.97934E-03
+23.92000E-03,+1.78873267E+00,-19.70496245E+00,-26.49190E-03
+23.93400E-03,+1.78873267E+00,-19.75521371E+00,-25.87529E-03
+23.94800E-03,+1.78924198E+00,-19.83534382E+00,-26.49190E-03
+23.96200E-03,+1.79053492E+00,-19.92780614E+00,-26.49190E-03
+23.97600E-03,+1.79033391E+00,-19.95621874E+00,-26.49190E-03
+23.99000E-03,+1.79124523E+00,-19.96197702E+00,-26.49190E-03
+24.00400E-03,+1.78998895E+00,-20.00875191E+00,-26.49190E-03
+24.01800E-03,+1.78998895E+00,-20.10697251E+00,-23.97934E-03
+24.03200E-03,+1.79204246E+00,-20.15722376E+00,-23.97934E-03
+24.04600E-03,+1.79124523E+00,-20.20747502E+00,-25.17178E-03
+24.06000E-03,+1.79038417E+00,-20.27353486E+00,-26.49190E-03
+24.07400E-03,+1.79230730E+00,-20.31574593E+00,-24.36776E-03
+24.08800E-03,+1.79249472E+00,-20.40848005E+00,-26.49190E-03
+24.10200E-03,+1.79229372E+00,-20.45873130E+00,-26.49190E-03
+24.11600E-03,+1.79291032E+00,-20.49263038E+00,-24.79695E-03
+24.13000E-03,+1.79311132E+00,-20.55923382E+00,-26.49190E-03
+24.14400E-03,+1.79250151E+00,-20.57705252E+00,-26.49190E-03
+24.15800E-03,+1.79250151E+00,-20.65973633E+00,-24.46826E-03
+24.17200E-03,+1.79254497E+00,-20.70998759E+00,-26.49190E-03
+24.18600E-03,+1.79360025E+00,-20.76023884E+00,-26.49190E-03
+24.20000E-03,+1.79411635E+00,-20.84639930E+00,-23.97934E-03
+24.21400E-03,+1.79445452E+00,-20.86074136E+00,-26.49190E-03
+24.22800E-03,+1.79375780E+00,-20.96124387E+00,-26.49190E-03
+24.24200E-03,+1.79501408E+00,-20.97303250E+00,-24.56877E-03
+24.25600E-03,+1.79492037E+00,-21.01524356E+00,-24.16676E-03
+24.27000E-03,+1.79501408E+00,-21.10770589E+00,-26.49190E-03
+24.28400E-03,+1.79501408E+00,-21.14991695E+00,-25.87530E-03
+24.29800E-03,+1.79627036E+00,-21.22200714E+00,-25.47329E-03
+24.31200E-03,+1.79501408E+00,-21.26275141E+00,-26.49190E-03
+24.32600E-03,+1.79535905E+00,-21.31300267E+00,-25.80196E-03
+24.34000E-03,+1.79627036E+00,-21.36901248E+00,-26.20397E-03
+24.35400E-03,+1.79746960E+00,-21.41350518E+00,-24.09342E-03
+24.36800E-03,+1.79752664E+00,-21.51400769E+00,-25.97581E-03
+24.38200E-03,+1.79752664E+00,-21.51400769E+00,-24.89744E-03
+24.39600E-03,+1.79686659E+00,-21.61451021E+00,-25.29945E-03
+24.41000E-03,+1.79752664E+00,-21.69920386E+00,-25.70146E-03
+24.42400E-03,+1.79627036E+00,-21.76526398E+00,-23.97934E-03
+24.43800E-03,+1.79752664E+00,-21.81551523E+00,-26.47832E-03
+24.45200E-03,+1.79773443E+00,-21.86576649E+00,-26.49190E-03
+24.46600E-03,+1.79837412E+00,-21.91601775E+00,-23.97934E-03
+24.48000E-03,+1.79813644E+00,-21.99212817E+00,-26.49190E-03
+24.49400E-03,+1.79878292E+00,-22.03433924E+00,-26.49190E-03
+24.50800E-03,+1.79878292E+00,-22.07655030E+00,-23.97934E-03
+24.52200E-03,+1.79999574E+00,-22.16901263E+00,-23.97934E-03
+24.53600E-03,+1.79878292E+00,-22.21752529E+00,-26.17682E-03
+24.55000E-03,+1.79968066E+00,-22.26777654E+00,-26.49190E-03
+24.56400E-03,+1.79947965E+00,-22.31802780E+00,-23.97934E-03
+24.57800E-03,+1.80003920E+00,-22.36827906E+00,-23.97934E-03
+24.59200E-03,+1.79907764E+00,-22.41853031E+00,-24.56878E-03
+24.60600E-03,+1.80003920E+00,-22.46878157E+00,-23.97934E-03
+24.62000E-03,+1.80003920E+00,-22.51903283E+00,-23.97934E-03
+24.63400E-03,+1.80003920E+00,-22.61953534E+00,-23.97934E-03
+24.64800E-03,+1.80003920E+00,-22.69015846E+00,-24.99793E-03
+24.66200E-03,+1.80003920E+00,-22.64137455E+00,-26.49190E-03
+24.67600E-03,+1.80038418E+00,-22.77028911E+00,-23.97934E-03
+24.69000E-03,+1.80003920E+00,-22.77604794E+00,-24.26728E-03
+24.70400E-03,+1.80129548E+00,-22.91876152E+00,-26.49190E-03
+24.71800E-03,+1.80255177E+00,-22.97129414E+00,-26.49190E-03
+24.73200E-03,+1.80129548E+00,-22.97129414E+00,-24.89742E-03
+24.74600E-03,+1.80129548E+00,-23.02154539E+00,-25.17180E-03
+24.76000E-03,+1.80129548E+00,-23.12204791E+00,-23.97934E-03
+24.77400E-03,+1.80003920E+00,-23.12204791E+00,-23.97934E-03
+24.78800E-03,+1.80253820E+00,-23.22227918E+00,-23.97934E-03
+24.80200E-03,+1.80024699E+00,-23.26449024E+00,-23.97934E-03
+24.81600E-03,+1.80129548E+00,-23.33940456E+00,-26.49190E-03
+24.83000E-03,+1.80129548E+00,-23.37330419E+00,-26.49190E-03
+24.84400E-03,+1.80048468E+00,-23.45598745E+00,-26.49190E-03
+24.85800E-03,+1.80230729E+00,-23.48358577E+00,-26.00295E-03
+24.87200E-03,+1.80129548E+00,-23.52579683E+00,-23.97934E-03
+24.88600E-03,+1.80145302E+00,-23.57430922E+00,-26.49190E-03
+24.90000E-03,+1.80129548E+00,-23.66047022E+00,-23.97934E-03
+24.91400E-03,+1.80129548E+00,-23.67481173E+00,-23.97934E-03
+24.92800E-03,+1.80129548E+00,-23.75548488E+00,-26.49190E-03
+24.94200E-03,+1.80255177E+00,-23.81377632E+00,-26.49190E-03
+24.95600E-03,+1.80245804E+00,-23.87581676E+00,-26.30445E-03
+24.97000E-03,+1.80129548E+00,-23.92177681E+00,-26.49190E-03
+24.98400E-03,+1.80224348E+00,-23.96398788E+00,-26.49190E-03
+24.99800E-03,+1.80204248E+00,-24.02657053E+00,-23.97934E-03
+25.01200E-03,+1.80255177E+00,-24.07682179E+00,-27.58387E-03
+25.02600E-03,+1.80289675E+00,-24.12707304E+00,-26.49190E-03
+25.04000E-03,+1.80366407E+00,-24.17732430E+00,-26.20394E-03
+25.05400E-03,+1.80135251E+00,-24.27554573E+00,-24.09339E-03
+25.06800E-03,+1.80329198E+00,-24.32807807E+00,-24.49540E-03
+25.08200E-03,+1.80209273E+00,-24.37832933E+00,-25.57383E-03
+25.09600E-03,+1.80248796E+00,-24.40217893E+00,-25.17182E-03
+25.11000E-03,+1.80169072E+00,-24.44438999E+00,-23.97934E-03
+25.12400E-03,+1.80255177E+00,-24.53685232E+00,-24.36780E-03
+25.13800E-03,+1.80380127E+00,-24.57933435E+00,-23.97934E-03
+25.15200E-03,+1.80150326E+00,-24.67152571E+00,-23.97934E-03
+25.16600E-03,+1.80170427E+00,-24.69618821E+00,-23.97934E-03
+25.18000E-03,+1.80194198E+00,-24.78033938E+00,-25.19891E-03
+25.19400E-03,+1.80255177E+00,-24.79815891E+00,-26.49190E-03
+25.20800E-03,+1.80028369E+00,-24.88084189E+00,-24.46830E-03
+25.22200E-03,+1.80129548E+00,-24.93109315E+00,-23.97934E-03
+25.23600E-03,+1.80255177E+00,-24.98134441E+00,-26.17685E-03
